blockSize,timeStamp(end),bufferBlockSize,bufferTimeStamp(end),updateDuration
0,NaN,0,NaN,0.007935
96,12.667877,32,12.667877,0.061809
64,12.923737,32,12.923737,0.040886
64,13.179596,32,13.179596,0.029374
64,13.435455,32,13.435455,0.048933
64,13.691315,32,13.691315,0.053483
64,13.947174,32,13.947174,0.033615
64,14.203033,32,14.203033,0.030427
64,14.459869,32,14.459869,0.059342
64,14.715729,32,14.715729,0.032691
64,14.971588,32,14.971588,0.049074
64,15.227448,32,15.227448,0.032231
64,15.483307,32,15.483307,0.048535
64,15.739166,32,15.739166,0.025025
64,15.995026,32,15.995026,0.032928
64,16.251862,32,16.251862,0.031663
64,16.507721,32,16.507721,0.077215
64,16.763580,32,16.763580,0.035551
64,17.019440,32,17.019440,0.030052
64,17.275299,32,17.275299,0.035907
64,17.531158,32,17.531158,0.038880
64,17.787018,32,17.787018,0.027982
64,18.043854,32,18.043854,0.035624
64,18.299713,32,18.299713,0.035027
64,18.555573,32,18.555573,0.069299
64,18.811432,32,18.811432,0.047246
64,19.067291,32,19.067291,0.036430
64,19.323151,32,19.323151,0.029302
64,19.579010,32,19.579010,0.037012
64,19.835846,32,19.835846,0.028819
64,20.091705,32,20.091705,0.028882
64,20.347565,32,20.347565,0.029000
64,20.603424,32,20.603424,0.033471
64,20.859283,32,20.859283,0.030036
32,20.987213,0,NaN,0.037437
96,21.371002,32,21.371002,0.027001
64,21.627838,32,21.627838,0.031668
64,21.883698,32,21.883698,0.025286
64,22.139557,32,22.139557,0.029940
64,22.395416,32,22.395416,0.028750
64,22.651276,32,22.651276,0.031186
64,22.907135,32,22.907135,0.030426
64,23.162994,32,23.162994,0.049349
64,23.419830,32,23.419830,0.034275
64,23.675690,32,23.675690,0.040840
64,23.931549,32,23.931549,0.028383
64,24.187408,32,24.187408,0.036073
64,24.443268,32,24.443268,0.043761
64,24.699127,32,24.699127,0.062594
64,24.954987,32,24.954987,0.048421
64,25.211823,32,25.211823,0.070708
64,25.467682,32,25.467682,0.038656
64,25.723541,32,25.723541,0.032633
64,25.979401,32,25.979401,0.031511
64,26.235260,32,26.235260,0.039459
64,26.491119,32,26.491119,0.031551
64,26.746979,32,26.746979,0.035099
64,27.003815,32,27.003815,0.027723
64,27.259674,32,27.259674,0.039654
64,27.515533,32,27.515533,0.028899
32,27.643463,0,NaN,0.035439
96,28.027252,32,28.027252,0.033772
64,28.283112,32,28.283112,0.032747
64,28.538971,32,28.538971,0.043747
64,28.795807,32,28.795807,0.034258
64,29.051666,32,29.051666,0.033362
