blockSize,timeStamp(end),bufferBlockSize,bufferTimeStamp(end),updateDuration
2500,14.587799,2468,14.587799,0.071630
64,14.843658,2468,14.843658,0.119627
64,15.099518,2468,15.099518,0.091465
64,15.355377,2468,15.355377,0.114142
64,15.611237,2468,15.611237,0.100107
64,15.867096,2468,15.867096,0.076308
64,16.123932,2468,16.123932,0.085553
64,16.379791,2468,16.379791,0.082889
64,16.635651,2468,16.635651,0.042557
64,16.891510,2468,16.891510,0.057997
64,17.147369,2468,17.147369,0.052494
64,17.403229,2468,17.403229,0.069897
64,17.659088,2468,17.659088,0.049812
64,17.915924,2468,17.915924,0.045370
64,18.171783,2468,18.171783,0.049271
64,18.427643,2468,18.427643,0.062772
64,18.683502,2468,18.683502,0.046347
64,18.939362,2468,18.939362,0.068692
64,19.195221,2468,19.195221,0.048950
64,19.451080,2468,19.451080,0.047682
64,19.707916,2468,19.707916,0.048596
64,19.963776,2468,19.963776,0.057224
64,20.219635,2468,20.219635,0.048533
64,20.475494,2468,20.475494,0.042550
64,20.731354,2468,20.731354,0.042820
64,20.987213,2468,20.987213,0.065407
64,21.243073,2468,21.243073,0.045231
64,21.499908,2468,21.499908,0.107611
64,21.755768,2468,21.755768,0.045866
64,22.011627,2468,22.011627,0.063911
64,22.267487,2468,22.267487,0.042878
64,22.523346,2468,22.523346,0.052817
64,22.779205,2468,22.779205,0.046270
64,23.035065,2468,23.035065,0.054581
64,23.291901,2468,23.291901,0.057551
64,23.547760,2468,23.547760,0.052330
64,23.803619,2468,23.803619,0.050865
64,24.059479,2468,24.059479,0.076350
64,24.315338,2468,24.315338,0.057009
64,24.571198,2468,24.571198,0.064471
64,24.827057,2468,24.827057,0.072747
64,25.083893,2468,25.083893,0.039280
64,25.339752,2468,25.339752,0.070604
64,25.595612,2468,25.595612,0.063406
64,25.851471,2468,25.851471,0.086401
64,26.107330,2468,26.107330,0.131867
64,26.363190,2468,26.363190,0.063834
64,26.619049,2468,26.619049,0.052215
64,26.875885,2468,26.875885,0.051819
64,27.131744,2468,27.131744,0.045639
64,27.387604,2468,27.387604,0.072645
64,27.643463,2468,27.643463,0.054763
64,27.899323,2468,27.899323,0.048559
64,28.155182,2468,28.155182,0.071630
64,28.411041,2468,28.411041,0.056058
64,28.667877,2468,28.667877,0.042937
64,28.923737,2468,28.923737,0.072190
64,29.179596,2468,29.179596,0.044550
64,29.435455,2468,29.435455,0.073785
64,29.691315,2468,29.691315,0.050126
64,29.947174,2468,29.947174,0.035987
64,30.203033,2468,30.203033,0.058670
64,30.459869,2468,30.459869,0.066441
64,30.715729,2468,30.715729,0.046037
64,30.971588,2468,30.971588,0.049888
64,31.227448,2468,31.227448,0.052750
64,31.483307,2468,31.483307,0.055486
64,31.739166,2468,31.739166,0.053398
64,31.995026,2468,31.995026,0.052247
64,32.251862,2468,32.251862,0.040483
64,32.507721,2468,32.507721,0.054068
64,32.763580,2468,32.763580,0.055556
64,33.019440,2468,33.019440,0.046688
64,33.275299,2468,33.275299,0.051773
64,33.531158,2468,33.531158,0.055935
64,33.787018,2468,33.787018,0.050794
64,34.043854,2468,34.043854,0.054647
64,34.299713,2468,34.299713,0.050053
64,34.555573,2468,34.555573,0.041182
64,34.811432,2468,34.811432,0.068328
64,35.067291,2468,35.067291,0.079649
64,35.323151,2468,35.323151,0.050981
64,35.579010,2468,35.579010,0.056661
64,35.835846,2468,35.835846,0.126185
64,36.091705,2468,36.091705,0.103961
64,36.347565,2468,36.347565,0.068042
64,36.603424,2468,36.603424,0.031527
64,36.859283,2468,36.859283,0.093473
64,37.115143,2468,37.115143,0.075592
64,37.371002,2468,37.371002,0.041102
64,37.627838,2468,37.627838,0.065513
64,37.883698,2468,37.883698,0.064615
64,38.139557,2468,38.139557,0.059827
64,38.395416,2468,38.395416,0.045827
64,38.651276,2468,38.651276,0.056537
64,38.907135,2468,38.907135,0.071991
64,39.162994,2468,39.162994,0.064852
64,39.419830,2468,39.419830,0.052061
64,39.675690,2468,39.675690,0.042333
64,39.931549,2468,39.931549,0.102403
64,40.187408,2468,40.187408,0.053603
64,40.443268,2468,40.443268,0.039164
64,40.699127,2468,40.699127,0.047607
64,40.954987,2468,40.954987,0.045736
64,41.211823,2468,41.211823,0.062297
64,41.467682,2468,41.467682,0.065946
64,41.723541,2468,41.723541,0.060571
64,41.979401,2468,41.979401,0.044113
64,42.235260,2468,42.235260,0.042082
64,42.491119,2468,42.491119,0.043289
64,42.746979,2468,42.746979,0.049922
64,43.003815,2468,43.003815,0.047289
64,43.259674,2468,43.259674,0.052516
64,43.515533,2468,43.515533,0.055443
64,43.771393,2468,43.771393,0.037261
64,44.027252,2468,44.027252,0.059515
64,44.283112,2468,44.283112,0.052725
64,44.538971,2468,44.538971,0.043158
64,44.795807,2468,44.795807,0.079616
64,45.051666,2468,45.051666,0.062870
64,45.307526,2468,45.307526,0.089825
64,45.563385,2468,45.563385,0.066541
64,45.819244,2468,45.819244,0.076154
64,46.075104,2468,46.075104,0.081715
64,46.330963,2468,46.330963,0.041867
64,46.587799,2468,46.587799,0.065739
64,46.843658,2468,46.843658,0.040254
64,47.099518,2468,47.099518,0.042551
64,47.355377,2468,47.355377,0.045141
64,47.611237,2468,47.611237,0.040981
64,47.867096,2468,47.867096,0.032779
64,48.123932,2468,48.123932,0.055054
64,48.379791,2468,48.379791,0.062399
64,48.635651,2468,48.635651,0.038593
64,48.891510,2468,48.891510,0.066321
