blockSize,timeStamp(end),bufferBlockSize,bufferTimeStamp(end),updateDuration
64,2797.051666,2976,2797.051666,0.010422
64,2797.307526,2976,2797.307526,0.013410
64,2797.563385,2976,2797.563385,0.013341
64,2797.819244,2976,2797.819244,0.010974
64,2798.075104,2976,2798.075104,0.010476
64,2798.330963,2976,2798.330963,0.015847
64,2798.587799,2976,2798.587799,0.015481
64,2798.843658,2976,2798.843658,0.011351
64,2799.099518,2976,2799.099518,0.011871
64,2799.355377,2976,2799.355377,0.015461
64,2799.611237,2976,2799.611237,0.015399
64,2799.867096,2976,2799.867096,0.010226
64,2800.123932,2976,2800.123932,0.012478
64,2800.379791,2976,2800.379791,0.013663
64,2800.635651,2976,2800.635651,0.015554
64,2800.891510,2976,2800.891510,0.010301
64,2801.147369,2976,2801.147369,0.010090
64,2801.403229,2976,2801.403229,0.011357
64,2801.659088,2976,2801.659088,0.012894
64,2801.915924,2976,2801.915924,0.012443
64,2802.171783,2976,2802.171783,0.012610
64,2802.427643,2976,2802.427643,0.010206
64,2802.683502,2976,2802.683502,0.011866
64,2802.939362,2976,2802.939362,0.011072
64,2803.195221,2976,2803.195221,0.011999
64,2803.451080,2976,2803.451080,0.011553
64,2803.707916,2976,2803.707916,0.015486
64,2803.963776,2976,2803.963776,0.012128
64,2804.219635,2976,2804.219635,0.013657
64,2804.475494,2976,2804.475494,0.012480
64,2804.731354,2976,2804.731354,0.014447
64,2804.987213,2976,2804.987213,0.012246
64,2805.243073,2976,2805.243073,0.012140
64,2805.499908,2976,2805.499908,0.011525
64,2805.755768,2976,2805.755768,0.012929
64,2806.011627,2976,2806.011627,0.011666
64,2806.267487,2976,2806.267487,0.010520
64,2806.523346,2976,2806.523346,0.010464
64,2806.779205,2976,2806.779205,0.014785
64,2807.035065,2976,2807.035065,0.011334
64,2807.291901,2976,2807.291901,0.012381
64,2807.547760,2976,2807.547760,0.010254
64,2807.803619,2976,2807.803619,0.011814
64,2808.059479,2976,2808.059479,0.011278
64,2808.315338,2976,2808.315338,0.011116
64,2808.571198,2976,2808.571198,0.011763
64,2808.827057,2976,2808.827057,0.012932
64,2809.083893,2976,2809.083893,0.011037
64,2809.339752,2976,2809.339752,0.010263
64,2809.595612,2976,2809.595612,0.014848
64,2809.851471,2976,2809.851471,0.015214
64,2810.107330,2976,2810.107330,0.014652
64,2810.363190,2976,2810.363190,0.012915
64,2810.619049,2976,2810.619049,0.014469
64,2810.875885,2976,2810.875885,0.015476
64,2811.131744,2976,2811.131744,0.013147
64,2811.387604,2976,2811.387604,0.010610
64,2811.643463,2976,2811.643463,0.012087
64,2811.899323,2976,2811.899323,0.010695
64,2812.155182,2976,2812.155182,0.014660
64,2812.411041,2976,2812.411041,0.010385
64,2812.667877,2976,2812.667877,0.010411
64,2812.923737,2976,2812.923737,0.010094
64,2813.179596,2976,2813.179596,0.012028
64,2813.435455,2976,2813.435455,0.010337
64,2813.691315,2976,2813.691315,0.011505
64,2813.947174,2976,2813.947174,0.011374
64,2814.203033,2976,2814.203033,0.011622
64,2814.459869,2976,2814.459869,0.009966
64,2814.715729,2976,2814.715729,0.010496
64,2814.971588,2976,2814.971588,0.013184
64,2815.227448,2976,2815.227448,0.015404
64,2815.483307,2976,2815.483307,0.014989
64,2815.739166,2976,2815.739166,0.012587
64,2815.995026,2976,2815.995026,0.010623
64,2816.251862,2976,2816.251862,0.012118
64,2816.507721,2976,2816.507721,0.014622
64,2816.763580,2976,2816.763580,0.012477
64,2817.019440,2976,2817.019440,0.009738
64,2817.275299,2976,2817.275299,0.014930
64,2817.531158,2976,2817.531158,0.011893
64,2817.787018,2976,2817.787018,0.011134
64,2818.043854,2976,2818.043854,0.013174
64,2818.299713,2976,2818.299713,0.013016
64,2818.555573,2976,2818.555573,0.014485
64,2818.811432,2976,2818.811432,0.015009
64,2819.067291,2976,2819.067291,0.014115
64,2819.323151,2976,2819.323151,0.010737
64,2819.579010,2976,2819.579010,0.014121
64,2819.835846,2976,2819.835846,0.015108
64,2820.091705,2976,2820.091705,0.013215
64,2820.347565,2976,2820.347565,0.013443
64,2820.603424,2976,2820.603424,0.015020
64,2820.859283,2976,2820.859283,0.013345
64,2821.115143,2976,2821.115143,0.015441
64,2821.371002,2976,2821.371002,0.014408
64,2821.627838,2976,2821.627838,0.012103
64,2821.883698,2976,2821.883698,0.010457
64,2822.139557,2976,2822.139557,0.013203
64,2822.395416,2976,2822.395416,0.012781
64,2822.651276,2976,2822.651276,0.012297
64,2822.907135,2976,2822.907135,0.011211
64,2823.162994,2976,2823.162994,0.012652
64,2823.419830,2976,2823.419830,0.010749
64,2823.675690,2976,2823.675690,0.010628
64,2823.931549,2976,2823.931549,0.010589
64,2824.187408,2976,2824.187408,0.013936
64,2824.443268,2976,2824.443268,0.011551
64,2824.699127,2976,2824.699127,0.013558
64,2824.954987,2976,2824.954987,0.011149
64,2825.211823,2976,2825.211823,0.013880
64,2825.467682,2976,2825.467682,0.010537
64,2825.723541,2976,2825.723541,0.010472
64,2825.979401,2976,2825.979401,0.011732
64,2826.235260,2976,2826.235260,0.015156
64,2826.491119,2976,2826.491119,0.011675
64,2826.746979,2976,2826.746979,0.011213
64,2827.003815,2976,2827.003815,0.012113
64,2827.259674,2976,2827.259674,0.015055
64,2827.515533,2976,2827.515533,0.010843
64,2827.771393,2976,2827.771393,0.010275
64,2828.027252,2976,2828.027252,0.010722
64,2828.283112,2976,2828.283112,0.014252
64,2828.538971,2976,2828.538971,0.010273
64,2828.795807,2976,2828.795807,0.012413
64,2829.051666,2976,2829.051666,0.010797
64,2829.307526,2976,2829.307526,0.012461
64,2829.563385,2976,2829.563385,0.012899
64,2829.819244,2976,2829.819244,0.013033
64,2830.075104,2976,2830.075104,0.014219
64,2830.330963,2976,2830.330963,0.012521
64,2830.587799,2976,2830.587799,0.014176
64,2830.843658,2976,2830.843658,0.010625
64,2831.099518,2976,2831.099518,0.012738
64,2831.355377,2976,2831.355377,0.015011
64,2831.611237,2976,2831.611237,0.011759
64,2831.867096,2976,2831.867096,0.012681
64,2832.123932,2976,2832.123932,0.011002
64,2832.379791,2976,2832.379791,0.011700
64,2832.635651,2976,2832.635651,0.010588
64,2832.891510,2976,2832.891510,0.013107
64,2833.147369,2976,2833.147369,0.010198
64,2833.403229,2976,2833.403229,0.016089
64,2833.659088,2976,2833.659088,0.011735
64,2833.915924,2976,2833.915924,0.010738
64,2834.171783,2976,2834.171783,0.010619
64,2834.427643,2976,2834.427643,0.012570
64,2834.683502,2976,2834.683502,0.011907
64,2834.939362,2976,2834.939362,0.010707
64,2835.195221,2976,2835.195221,0.011010
64,2835.451080,2976,2835.451080,0.014629
64,2835.707916,2976,2835.707916,0.010825
64,2835.963776,2976,2835.963776,0.011183
64,2836.219635,2976,2836.219635,0.009823
64,2836.475494,2976,2836.475494,0.013322
64,2836.731354,2976,2836.731354,0.012664
64,2836.987213,2976,2836.987213,0.010044
64,2837.243073,2976,2837.243073,0.011684
64,2837.499908,2976,2837.499908,0.012700
64,2837.755768,2976,2837.755768,0.010244
64,2838.011627,2976,2838.011627,0.010364
64,2838.267487,2976,2838.267487,0.010222
64,2838.523346,2976,2838.523346,0.014422
64,2838.779205,2976,2838.779205,0.012140
64,2839.035065,2976,2839.035065,0.010443
64,2839.291901,2976,2839.291901,0.010395
64,2839.547760,2976,2839.547760,0.015076
64,2839.803619,2976,2839.803619,0.013885
64,2840.059479,2976,2840.059479,0.015704
64,2840.315338,2976,2840.315338,0.012492
64,2840.571198,2976,2840.571198,0.014195
64,2840.827057,2976,2840.827057,0.013739
64,2841.083893,2976,2841.083893,0.013738
64,2841.339752,2976,2841.339752,0.010869
64,2841.595612,2976,2841.595612,0.015772
64,2841.851471,2976,2841.851471,0.011726
64,2842.107330,2976,2842.107330,0.010904
64,2842.363190,2976,2842.363190,0.010086
64,2842.619049,2976,2842.619049,0.014659
64,2842.875885,2976,2842.875885,0.011864
64,2843.131744,2976,2843.131744,0.012465
64,2843.387604,2976,2843.387604,0.012743
64,2843.643463,2976,2843.643463,0.012215
64,2843.899323,2976,2843.899323,0.010904
64,2844.155182,2976,2844.155182,0.010315
64,2844.411041,2976,2844.411041,0.010849
64,2844.667877,2976,2844.667877,0.014772
64,2844.923737,2976,2844.923737,0.011273
64,2845.179596,2976,2845.179596,0.010543
64,2845.435455,2976,2845.435455,0.011213
64,2845.691315,2976,2845.691315,0.014734
64,2845.947174,2976,2845.947174,0.011098
64,2846.203033,2976,2846.203033,0.012323
64,2846.459869,2976,2846.459869,0.010324
64,2846.715729,2976,2846.715729,0.014347
64,2846.971588,2976,2846.971588,0.012297
64,2847.227448,2976,2847.227448,0.011756
64,2847.483307,2976,2847.483307,0.012651
64,2847.739166,2976,2847.739166,0.015011
64,2847.995026,2976,2847.995026,0.010592
64,2848.251862,2976,2848.251862,0.012381
64,2848.507721,2976,2848.507721,0.010550
64,2848.763580,2976,2848.763580,0.013767
64,2849.019440,2976,2849.019440,0.011303
64,2849.275299,2976,2849.275299,0.010761
64,2849.531158,2976,2849.531158,0.012442
64,2849.787018,2976,2849.787018,0.014518
64,2850.043854,2976,2850.043854,0.015002
64,2850.299713,2976,2850.299713,0.013530
64,2850.555573,2976,2850.555573,0.013453
64,2850.811432,2976,2850.811432,0.011209
64,2851.067291,2976,2851.067291,0.011118
64,2851.323151,2976,2851.323151,0.012122
64,2851.579010,2976,2851.579010,0.010608
64,2851.835846,2976,2851.835846,0.013474
64,2852.091705,2976,2852.091705,0.014313
64,2852.347565,2976,2852.347565,0.011989
64,2852.603424,2976,2852.603424,0.012017
64,2852.859283,2976,2852.859283,0.015804
64,2853.115143,2976,2853.115143,0.014024
64,2853.371002,2976,2853.371002,0.011152
64,2853.627838,2976,2853.627838,0.010141
64,2853.883698,2976,2853.883698,0.014563
64,2854.139557,2976,2854.139557,0.012985
64,2854.395416,2976,2854.395416,0.010268
64,2854.651276,2976,2854.651276,0.014128
64,2854.907135,2976,2854.907135,0.013069
64,2855.162994,2976,2855.162994,0.013917
64,2855.419830,2976,2855.419830,0.011162
64,2855.675690,2976,2855.675690,0.011719
64,2855.931549,2976,2855.931549,0.015204
64,2856.187408,2976,2856.187408,0.014406
64,2856.443268,2976,2856.443268,0.011545
64,2856.699127,2976,2856.699127,0.010253
64,2856.954987,2976,2856.954987,0.015255
64,2857.211823,2976,2857.211823,0.012955
64,2857.467682,2976,2857.467682,0.016044
64,2857.723541,2976,2857.723541,0.012795
64,2857.979401,2976,2857.979401,0.010518
64,2858.235260,2976,2858.235260,0.013914
64,2858.491119,2976,2858.491119,0.011526
64,2858.746979,2976,2858.746979,0.011394
64,2859.003815,2976,2859.003815,0.011812
64,2859.259674,2976,2859.259674,0.012455
64,2859.515533,2976,2859.515533,0.010160
64,2859.771393,2976,2859.771393,0.014686
64,2860.027252,2976,2860.027252,0.014740
64,2860.283112,2976,2860.283112,0.016156
64,2860.538971,2976,2860.538971,0.013498
64,2860.795807,2976,2860.795807,0.015628
64,2861.051666,2976,2861.051666,0.015209
64,2861.307526,2976,2861.307526,0.014075
64,2861.563385,2976,2861.563385,0.011207
64,2861.819244,2976,2861.819244,0.013286
64,2862.075104,2976,2862.075104,0.014633
64,2862.330963,2976,2862.330963,0.011552
64,2862.587799,2976,2862.587799,0.014322
64,2862.843658,2976,2862.843658,0.014784
64,2863.099518,2976,2863.099518,0.013983
64,2863.355377,2976,2863.355377,0.013149
64,2863.611237,2976,2863.611237,0.011592
64,2863.867096,2976,2863.867096,0.014096
64,2864.123932,2976,2864.123932,0.013646
64,2864.379791,2976,2864.379791,0.015049
64,2864.635651,2976,2864.635651,0.010904
64,2864.891510,2976,2864.891510,0.015793
64,2865.147369,2976,2865.147369,0.015544
64,2865.403229,2976,2865.403229,0.012592
64,2865.659088,2976,2865.659088,0.010301
64,2865.915924,2976,2865.915924,0.016220
64,2866.171783,2976,2866.171783,0.015123
64,2866.427643,2976,2866.427643,0.014506
64,2866.683502,2976,2866.683502,0.011922
64,2866.939362,2976,2866.939362,0.014642
64,2867.195221,2976,2867.195221,0.014701
64,2867.451080,2976,2867.451080,0.012030
64,2867.707916,2976,2867.707916,0.010312
64,2867.963776,2976,2867.963776,0.011182
64,2868.219635,2976,2868.219635,0.015055
64,2868.475494,2976,2868.475494,0.015811
64,2868.731354,2976,2868.731354,0.011577
64,2868.987213,2976,2868.987213,0.016235
64,2869.243073,2976,2869.243073,0.014312
64,2869.499908,2976,2869.499908,0.011654
64,2869.755768,2976,2869.755768,0.012104
64,2870.011627,2976,2870.011627,0.015210
64,2870.267487,2976,2870.267487,0.016858
64,2870.523346,2976,2870.523346,0.012648
64,2870.779205,2976,2870.779205,0.011950
64,2871.035065,2976,2871.035065,0.018532
64,2871.291901,2976,2871.291901,0.012441
64,2871.547760,2976,2871.547760,0.012787
64,2871.803619,2976,2871.803619,0.010717
64,2872.059479,2976,2872.059479,0.016152
64,2872.315338,2976,2872.315338,0.012718
64,2872.571198,2976,2872.571198,0.013352
64,2872.827057,2976,2872.827057,0.010411
64,2873.083893,2976,2873.083893,0.011193
64,2873.339752,2976,2873.339752,0.011346
64,2873.595612,2976,2873.595612,0.013184
64,2873.851471,2976,2873.851471,0.009956
64,2874.107330,2976,2874.107330,0.012838
64,2874.363190,2976,2874.363190,0.011765
64,2874.619049,2976,2874.619049,0.013343
64,2874.875885,2976,2874.875885,0.011717
64,2875.131744,2976,2875.131744,0.015297
64,2875.387604,2976,2875.387604,0.011738
64,2875.643463,2976,2875.643463,0.013477
64,2875.899323,2976,2875.899323,0.011560
64,2876.155182,2976,2876.155182,0.012139
64,2876.411041,2976,2876.411041,0.011868
64,2876.667877,2976,2876.667877,0.012673
64,2876.923737,2976,2876.923737,0.009949
64,2877.179596,2976,2877.179596,0.015565
64,2877.435455,2976,2877.435455,0.013839
64,2877.691315,2976,2877.691315,0.010551
64,2877.947174,2976,2877.947174,0.010348
64,2878.203033,2976,2878.203033,0.011456
64,2878.459869,2976,2878.459869,0.014086
64,2878.715729,2976,2878.715729,0.013970
64,2878.971588,2976,2878.971588,0.010863
64,2879.227448,2976,2879.227448,0.013781
64,2879.483307,2976,2879.483307,0.012805
64,2879.739166,2976,2879.739166,0.012552
64,2879.995026,2976,2879.995026,0.011687
64,2880.251862,2976,2880.251862,0.015124
64,2880.507721,2976,2880.507721,0.016239
64,2880.763580,2976,2880.763580,0.013292
64,2881.019440,2976,2881.019440,0.013280
64,2881.275299,2976,2881.275299,0.015306
64,2881.531158,2976,2881.531158,0.015071
64,2881.787018,2976,2881.787018,0.014676
64,2882.043854,2976,2882.043854,0.014716
64,2882.299713,2976,2882.299713,0.015485
64,2882.555573,2976,2882.555573,0.014863
64,2882.811432,2976,2882.811432,0.014856
64,2883.067291,2976,2883.067291,0.015855
64,2883.323151,2976,2883.323151,0.014568
64,2883.579010,2976,2883.579010,0.014665
64,2883.835846,2976,2883.835846,0.014153
64,2884.091705,2976,2884.091705,0.015950
64,2884.347565,2976,2884.347565,0.015063
64,2884.603424,2976,2884.603424,0.014691
64,2884.859283,2976,2884.859283,0.014921
64,2885.115143,2976,2885.115143,0.014002
64,2885.371002,2976,2885.371002,0.015936
64,2885.627838,2976,2885.627838,0.015179
64,2885.883698,2976,2885.883698,0.015950
64,2886.139557,2976,2886.139557,0.013910
64,2886.395416,2976,2886.395416,0.013432
64,2886.651276,2976,2886.651276,0.014679
64,2886.907135,2976,2886.907135,0.015082
64,2887.162994,2976,2887.162994,0.014529
64,2887.419830,2976,2887.419830,0.014372
64,2887.675690,2976,2887.675690,0.015295
64,2887.931549,2976,2887.931549,0.015470
64,2888.187408,2976,2888.187408,0.015666
64,2888.443268,2976,2888.443268,0.016295
64,2888.699127,2976,2888.699127,0.013945
64,2888.954987,2976,2888.954987,0.015899
64,2889.211823,2976,2889.211823,0.015127
64,2889.467682,2976,2889.467682,0.015072
64,2889.723541,2976,2889.723541,0.015750
64,2889.979401,2976,2889.979401,0.015666
64,2890.235260,2976,2890.235260,0.015344
64,2890.491119,2976,2890.491119,0.015159
64,2890.746979,2976,2890.746979,0.015490
64,2891.003815,2976,2891.003815,0.015333
64,2891.259674,2976,2891.259674,0.017559
64,2891.515533,2976,2891.515533,0.015342
64,2891.771393,2976,2891.771393,0.015801
64,2892.027252,2976,2892.027252,0.015471
64,2892.283112,2976,2892.283112,0.014536
64,2892.538971,2976,2892.538971,0.015172
64,2892.795807,2976,2892.795807,0.014233
64,2893.051666,2976,2893.051666,0.014758
64,2893.307526,2976,2893.307526,0.015004
64,2893.563385,2976,2893.563385,0.015536
64,2893.819244,2976,2893.819244,0.014518
64,2894.075104,2976,2894.075104,0.014337
64,2894.330963,2976,2894.330963,0.014548
64,2894.587799,2976,2894.587799,0.014414
64,2894.843658,2976,2894.843658,0.017525
64,2895.099518,2976,2895.099518,0.015218
64,2895.355377,2976,2895.355377,0.012896
64,2895.611237,2976,2895.611237,0.015251
64,2895.867096,2976,2895.867096,0.015082
64,2896.123932,2976,2896.123932,0.015645
64,2896.379791,2976,2896.379791,0.014647
64,2896.635651,2976,2896.635651,0.014910
64,2896.891510,2976,2896.891510,0.015937
64,2897.147369,2976,2897.147369,0.015146
64,2897.403229,2976,2897.403229,0.015087
64,2897.659088,2976,2897.659088,0.014951
64,2897.915924,2976,2897.915924,0.016119
64,2898.171783,2976,2898.171783,0.015171
64,2898.427643,2976,2898.427643,0.014966
64,2898.683502,2976,2898.683502,0.014511
64,2898.939362,2976,2898.939362,0.014767
64,2899.195221,2976,2899.195221,0.015108
64,2899.451080,2976,2899.451080,0.015262
64,2899.707916,2976,2899.707916,0.015670
64,2899.963776,2976,2899.963776,0.014446
64,2900.219635,2976,2900.219635,0.015488
64,2900.475494,2976,2900.475494,0.015662
