blockSize,timeStamp(end),bufferBlockSize,bufferTimeStamp(end),updateDuration
64,1232.379791,256,1232.379791,0.030971
64,1232.635651,256,1232.635651,0.020247
64,1232.891510,256,1232.891510,0.020663
64,1233.147369,256,1233.147369,0.018595
64,1233.403229,256,1233.403229,0.019107
64,1233.659088,256,1233.659088,0.020215
64,1233.915924,256,1233.915924,0.018882
64,1234.171783,256,1234.171783,0.018074
64,1234.427643,256,1234.427643,0.019160
64,1234.683502,256,1234.683502,0.018965
64,1234.939362,256,1234.939362,0.019256
64,1235.195221,256,1235.195221,0.019150
64,1235.451080,256,1235.451080,0.018697
64,1235.707916,256,1235.707916,0.019075
64,1235.963776,256,1235.963776,0.019085
64,1236.219635,256,1236.219635,0.017914
64,1236.475494,256,1236.475494,0.020177
64,1236.731354,256,1236.731354,0.018289
64,1236.987213,256,1236.987213,0.020562
64,1237.243073,256,1237.243073,0.018443
64,1237.499908,256,1237.499908,0.018461
64,1237.755768,256,1237.755768,0.017957
64,1238.011627,256,1238.011627,0.025186
64,1238.267487,256,1238.267487,0.018517
64,1238.523346,256,1238.523346,0.018693
64,1238.779205,256,1238.779205,0.018740
64,1239.035065,256,1239.035065,0.018832
64,1239.291901,256,1239.291901,0.018523
64,1239.547760,256,1239.547760,0.019189
64,1239.803619,256,1239.803619,0.017917
64,1240.059479,256,1240.059479,0.018324
64,1240.315338,256,1240.315338,0.018816
64,1240.571198,256,1240.571198,0.018640
64,1240.827057,256,1240.827057,0.018440
64,1241.083893,256,1241.083893,0.018045
64,1241.339752,256,1241.339752,0.019654
64,1241.595612,256,1241.595612,0.020168
64,1241.851471,256,1241.851471,0.018396
64,1242.107330,256,1242.107330,0.018558
64,1242.363190,256,1242.363190,0.018545
64,1242.619049,256,1242.619049,0.018975
64,1242.875885,256,1242.875885,0.019015
64,1243.131744,256,1243.131744,0.018548
64,1243.387604,256,1243.387604,0.018251
64,1243.643463,256,1243.643463,0.018939
64,1243.899323,256,1243.899323,0.017271
64,1244.155182,256,1244.155182,0.018851
64,1244.411041,256,1244.411041,0.019433
64,1244.667877,256,1244.667877,0.019053
64,1244.923737,256,1244.923737,0.019515
64,1245.179596,256,1245.179596,0.018401
64,1245.435455,256,1245.435455,0.018563
64,1245.691315,256,1245.691315,0.018780
64,1245.947174,256,1245.947174,0.019773
64,1246.203033,256,1246.203033,0.019273
64,1246.459869,256,1246.459869,0.019275
64,1246.715729,256,1246.715729,0.018905
64,1246.971588,256,1246.971588,0.018653
64,1247.227448,256,1247.227448,0.018701
64,1247.483307,256,1247.483307,0.018403
64,1247.739166,256,1247.739166,0.018666
64,1247.995026,256,1247.995026,0.018540
64,1248.251862,256,1248.251862,0.018524
64,1248.507721,256,1248.507721,0.019456
64,1248.763580,256,1248.763580,0.019302
64,1249.019440,256,1249.019440,0.019299
64,1249.275299,256,1249.275299,0.019439
64,1249.531158,256,1249.531158,0.018246
64,1249.787018,256,1249.787018,0.019104
64,1250.043854,256,1250.043854,0.018091
64,1250.299713,256,1250.299713,0.018335
64,1250.555573,256,1250.555573,0.018770
64,1250.811432,256,1250.811432,0.018577
64,1251.067291,256,1251.067291,0.018846
64,1251.323151,256,1251.323151,0.018959
64,1251.579010,256,1251.579010,0.018135
64,1251.835846,256,1251.835846,0.019969
64,1252.091705,256,1252.091705,0.018693
64,1252.347565,256,1252.347565,0.018427
64,1252.603424,256,1252.603424,0.018796
64,1252.859283,256,1252.859283,0.019081
64,1253.115143,256,1253.115143,0.020023
64,1253.371002,256,1253.371002,0.018440
64,1253.627838,256,1253.627838,0.019218
64,1253.883698,256,1253.883698,0.018523
64,1254.139557,256,1254.139557,0.020105
64,1254.395416,256,1254.395416,0.018459
64,1254.651276,256,1254.651276,0.022532
64,1254.907135,256,1254.907135,0.019223
64,1255.162994,256,1255.162994,0.019113
64,1255.419830,256,1255.419830,0.018591
64,1255.675690,256,1255.675690,0.018785
64,1255.931549,256,1255.931549,0.018822
64,1256.187408,256,1256.187408,0.018035
64,1256.443268,256,1256.443268,0.019034
64,1256.699127,256,1256.699127,0.020527
64,1256.954987,256,1256.954987,0.018941
64,1257.211823,256,1257.211823,0.018438
64,1257.467682,256,1257.467682,0.018367
64,1257.723541,256,1257.723541,0.018526
64,1257.979401,256,1257.979401,0.018776
64,1258.235260,256,1258.235260,0.018807
64,1258.491119,256,1258.491119,0.020932
64,1258.746979,256,1258.746979,0.018144
64,1259.003815,256,1259.003815,0.019878
64,1259.259674,256,1259.259674,0.018602
64,1259.515533,256,1259.515533,0.018526
64,1259.771393,256,1259.771393,0.019324
64,1260.027252,256,1260.027252,0.019492
64,1260.283112,256,1260.283112,0.018393
64,1260.538971,256,1260.538971,0.019660
64,1260.795807,256,1260.795807,0.017880
64,1261.051666,256,1261.051666,0.019719
64,1261.307526,256,1261.307526,0.018592
64,1261.563385,256,1261.563385,0.019014
64,1261.819244,256,1261.819244,0.018901
64,1262.075104,256,1262.075104,0.019478
64,1262.330963,256,1262.330963,0.018592
64,1262.587799,256,1262.587799,0.018565
64,1262.843658,256,1262.843658,0.018780
64,1263.099518,256,1263.099518,0.018831
64,1263.355377,256,1263.355377,0.018522
64,1263.611237,256,1263.611237,0.019647
64,1263.867096,256,1263.867096,0.018751
64,1264.123932,256,1264.123932,0.017837
64,1264.379791,256,1264.379791,0.018474
64,1264.635651,256,1264.635651,0.018632
64,1264.891510,256,1264.891510,0.017655
64,1265.147369,256,1265.147369,0.019963
64,1265.403229,256,1265.403229,0.018435
64,1265.659088,256,1265.659088,0.018630
64,1265.915924,256,1265.915924,0.020349
64,1266.171783,256,1266.171783,0.018942
64,1266.427643,256,1266.427643,0.018557
64,1266.683502,256,1266.683502,0.019882
64,1266.939362,256,1266.939362,0.019250
64,1267.195221,256,1267.195221,0.018867
64,1267.451080,256,1267.451080,0.019749
64,1267.707916,256,1267.707916,0.018310
64,1267.963776,256,1267.963776,0.018782
64,1268.219635,256,1268.219635,0.019716
64,1268.475494,256,1268.475494,0.019089
64,1268.731354,256,1268.731354,0.020203
64,1268.987213,256,1268.987213,0.018935
64,1269.243073,256,1269.243073,0.019170
64,1269.499908,256,1269.499908,0.019686
64,1269.755768,256,1269.755768,0.019869
64,1270.011627,256,1270.011627,0.019516
64,1270.267487,256,1270.267487,0.018778
64,1270.523346,256,1270.523346,0.018889
64,1270.779205,256,1270.779205,0.019377
64,1271.035065,256,1271.035065,0.018969
64,1271.291901,256,1271.291901,0.018733
64,1271.547760,256,1271.547760,0.017783
64,1271.803619,256,1271.803619,0.023308
64,1272.059479,256,1272.059479,0.019069
