blockSize,timeStamp(end),bufferBlockSize,bufferTimeStamp(end),updateDuration
96,31.611237,32,31.611237,0.000804
32,31.739166,0,NaN,0.000797
96,32.123932,32,32.123932,0.000809
64,32.379791,0,NaN,0.000815
64,32.635651,0,NaN,0.000839
32,32.763580,32,32.763580,0.000123
96,33.147369,32,33.147369,0.000899
32,33.275299,0,NaN,0.000921
64,33.531158,0,NaN,0.000924
64,33.787018,0,NaN,0.001094
96,34.171783,32,34.171783,0.000832
64,34.427643,0,NaN,0.001443
64,34.683502,0,NaN,0.000915
32,34.811432,32,34.811432,0.000121
64,35.067291,0,NaN,0.000831
96,35.451080,32,35.451080,0.000839
32,35.579010,0,NaN,0.000914
64,35.835846,0,NaN,0.000963
96,36.219635,32,36.219635,0.000848
64,36.475494,0,NaN,0.000817
32,36.603424,32,36.603424,0.000128
64,36.859283,0,NaN,0.001177
96,37.243073,32,37.243073,0.001233
64,37.499908,0,NaN,0.001125
32,37.627838,32,37.627838,0.000181
96,38.011627,32,38.011627,0.001204
64,38.267487,0,NaN,0.001151
51,38.471375,51,38.471375,0.000175
45,38.651276,0,NaN,0.000785
96,39.035065,32,39.035065,0.001309
64,39.291901,0,NaN,0.000826
64,39.547760,0,NaN,0.001065
32,39.675690,32,39.675690,0.000131
64,39.931549,0,NaN,0.000797
96,40.315338,32,40.315338,0.001874
32,40.443268,0,NaN,0.001146
64,40.699127,0,NaN,0.000843
64,40.954987,0,NaN,0.000792
96,41.339752,32,41.339752,0.000902
32,41.467682,0,NaN,0.000865
64,41.723541,0,NaN,0.000766
64,41.979401,0,NaN,0.000860
96,42.363190,32,42.363190,0.000820
64,42.619049,0,NaN,0.001089
64,42.875885,0,NaN,0.001044
64,43.131744,0,NaN,0.000767
32,43.259674,32,43.259674,0.000109
64,43.515533,0,NaN,0.000855
96,43.899323,32,43.899323,0.000891
64,44.155182,0,NaN,0.001144
64,44.411041,0,NaN,0.001151
32,44.538971,32,44.538971,0.000111
96,44.923737,32,44.923737,0.001079
32,45.051666,0,NaN,0.000964
64,45.307526,0,NaN,0.000944
96,45.691315,32,45.691315,0.001047
32,45.819244,0,NaN,0.000797
96,46.203033,32,46.203033,0.001515
32,46.330963,0,NaN,0.000905
64,46.587799,0,NaN,0.000884
64,46.843658,0,NaN,0.001154
96,47.227448,32,47.227448,0.001919
64,47.483307,0,NaN,0.001021
64,47.739166,0,NaN,0.001005
32,47.867096,32,47.867096,0.000106
96,48.251862,32,48.251862,0.000818
32,48.379791,0,NaN,0.000803
64,48.635651,0,NaN,0.000793
64,48.891510,0,NaN,0.000813
96,49.275299,32,49.275299,0.000882
64,49.531158,0,NaN,0.000782
32,49.659088,32,49.659088,0.000131
64,49.915924,0,NaN,0.000838
96,50.299713,32,50.299713,0.000850
32,50.427643,0,NaN,0.001719
64,50.683502,0,NaN,0.000783
96,51.067291,32,51.067291,0.000988
64,51.323151,0,NaN,0.000908
32,51.451080,32,51.451080,0.000112
96,51.835846,32,51.835846,0.000989
64,52.091705,0,NaN,0.000854
64,52.347565,0,NaN,0.000976
64,52.603424,0,NaN,0.000777
64,52.859283,0,NaN,0.000775
32,52.987213,32,52.987213,0.000108
64,53.243073,0,NaN,0.000881
96,53.627838,32,53.627838,0.000881
32,53.755768,0,NaN,0.000800
96,54.139557,32,54.139557,0.000836
64,54.395416,0,NaN,0.000797
64,54.651276,0,NaN,0.000787
32,54.779205,32,54.779205,0.000144
96,55.162994,32,55.162994,0.001027
64,55.419830,0,NaN,0.001245
64,55.675690,0,NaN,0.000773
64,55.931549,0,NaN,0.000844
64,56.187408,0,NaN,0.000905
64,56.443268,0,NaN,0.000894
64,56.699127,0,NaN,0.000829
32,56.827057,32,56.827057,0.000135
64,57.083893,0,NaN,0.001372
64,57.339752,0,NaN,0.000999
96,57.723541,32,57.723541,0.001399
64,57.979401,0,NaN,0.000774
64,58.235260,0,NaN,0.000845
32,58.363190,32,58.363190,0.000101
64,58.619049,0,NaN,0.000879
64,58.875885,0,NaN,0.000759
64,59.131744,0,NaN,0.000780
64,59.387604,0,NaN,0.000914
64,59.643463,0,NaN,0.000884
96,60.027252,32,60.027252,0.000981
64,60.283112,0,NaN,0.000792
32,60.411041,32,60.411041,0.000102
96,60.795807,32,60.795807,0.000853
32,60.923737,0,NaN,0.000945
96,61.307526,32,61.307526,0.001165
64,61.563385,0,NaN,0.000878
64,61.819244,0,NaN,0.000805
64,62.075104,0,NaN,0.000770
32,62.203033,32,62.203033,0.000122
96,62.587799,32,62.587799,0.001012
64,62.843658,0,NaN,0.000753
32,62.971588,32,62.971588,0.000113
96,63.355377,32,63.355377,0.000953
64,63.611237,0,NaN,0.000854
64,63.867096,0,NaN,0.001047
64,64.123932,0,NaN,0.000789
64,64.379791,0,NaN,0.000778
64,64.635651,0,NaN,0.000769
32,64.763580,32,64.763580,0.000118
64,65.019440,0,NaN,0.000888
64,65.275299,0,NaN,0.000847
64,65.531158,0,NaN,0.000894
96,65.915924,32,65.915924,0.000813
64,66.171783,0,NaN,0.000849
64,66.427643,0,NaN,0.000849
32,66.555573,32,66.555573,0.000159
96,66.939362,32,66.939362,0.001172
64,67.195221,0,NaN,0.000895
64,67.451080,0,NaN,0.000854
64,67.707916,0,NaN,0.001336
32,67.835846,32,67.835846,0.000102
96,68.219635,32,68.219635,0.001000
64,68.475494,0,NaN,0.000810
64,68.731354,0,NaN,0.000995
64,68.987213,0,NaN,0.000925
32,69.115143,32,69.115143,0.000195
64,69.371002,0,NaN,0.000800
64,69.627838,0,NaN,0.000784
64,69.883698,0,NaN,0.000807
64,70.139557,0,NaN,0.000975
96,70.523346,32,70.523346,0.000867
64,70.779205,0,NaN,0.000783
32,70.907135,32,70.907135,0.000158
64,71.162994,0,NaN,0.000938
64,71.419830,0,NaN,0.000779
96,71.803619,32,71.803619,0.001298
64,72.059479,0,NaN,0.000880
32,72.187408,32,72.187408,0.000139
96,72.571198,32,72.571198,0.000910
64,72.827057,0,NaN,0.001044
64,73.083893,0,NaN,0.000881
32,73.211823,32,73.211823,0.000118
64,73.467682,0,NaN,0.000866
96,73.851471,32,73.851471,0.000871
64,74.107330,0,NaN,0.001005
64,74.363190,0,NaN,0.000995
64,74.619049,0,NaN,0.000876
32,74.746979,32,74.746979,0.000180
64,75.003815,0,NaN,0.000762
96,75.387604,32,75.387604,0.001571
32,75.515533,0,NaN,0.000931
64,75.771393,0,NaN,0.000958
64,76.027252,0,NaN,0.000758
64,76.283112,0,NaN,0.000756
96,76.667877,32,76.667877,0.000971
64,76.923737,0,NaN,0.001042
32,77.051666,32,77.051666,0.000168
96,77.435455,32,77.435455,0.001011
32,77.563385,0,NaN,0.000906
96,77.947174,32,77.947174,0.001353
64,78.203033,0,NaN,0.000862
32,78.330963,32,78.330963,0.000139
64,78.587799,0,NaN,0.000815
96,78.971588,32,78.971588,0.000855
64,79.227448,0,NaN,0.000971
64,79.483307,0,NaN,0.000879
32,79.611237,32,79.611237,0.000103
96,79.995026,32,79.995026,0.000897
64,80.251862,0,NaN,0.000913
64,80.507721,0,NaN,0.000844
64,80.763580,0,NaN,0.001080
64,81.019440,0,NaN,0.000766
32,81.147369,32,81.147369,0.000111
64,81.403229,0,NaN,0.000842
96,81.787018,32,81.787018,0.000918
32,81.915924,0,NaN,0.000880
96,82.299713,32,82.299713,0.000822
64,82.555573,0,NaN,0.000868
64,82.811432,0,NaN,0.000794
32,82.939362,32,82.939362,0.000097
64,83.195221,0,NaN,0.000778
96,83.579010,32,83.579010,0.000897
32,83.707916,0,NaN,0.000835
64,83.963776,0,NaN,0.001144
96,84.347565,32,84.347565,0.002421
32,84.475494,0,NaN,0.001033
96,84.859283,32,84.859283,0.000817
64,85.115143,0,NaN,0.001618
64,85.371002,0,NaN,0.000762
32,85.499908,32,85.499908,0.000105
64,85.755768,0,NaN,0.000846
96,86.139557,32,86.139557,0.000854
32,86.267487,0,NaN,0.000791
64,86.523346,0,NaN,0.001031
64,86.779205,0,NaN,0.001093
96,87.162994,32,87.162994,0.000977
32,87.291901,0,NaN,0.000955
96,87.675690,32,87.675690,0.001224
64,87.931549,0,NaN,0.000928
32,88.059479,32,88.059479,0.000101
96,88.443268,32,88.443268,0.001073
32,88.571198,0,NaN,0.000737
96,88.954987,32,88.954987,0.000951
32,89.083893,0,NaN,0.000768
96,89.467682,32,89.467682,0.001008
64,89.723541,0,NaN,0.001000
64,89.979401,0,NaN,0.000855
64,90.235260,0,NaN,0.001023
32,90.363190,32,90.363190,0.000128
96,90.746979,32,90.746979,0.001171
64,91.003815,0,NaN,0.000959
32,91.131744,32,91.131744,0.000160
64,91.387604,0,NaN,0.000861
96,91.771393,32,91.771393,0.001591
64,92.027252,0,NaN,0.000836
64,92.283112,0,NaN,0.000830
64,92.538971,0,NaN,0.000758
64,92.795807,0,NaN,0.000769
32,92.923737,32,92.923737,0.000096
96,93.307526,32,93.307526,0.000910
32,93.435455,0,NaN,0.000785
96,93.819244,32,93.819244,0.000838
32,93.947174,0,NaN,0.000823
96,94.330963,32,94.330963,0.000896
64,94.587799,0,NaN,0.001225
32,94.715729,32,94.715729,0.000096
64,94.971588,0,NaN,0.000934
64,95.227448,0,NaN,0.000847
64,95.483307,0,NaN,0.000803
96,95.867096,32,95.867096,0.000967
64,96.123932,0,NaN,0.001310
64,96.379791,0,NaN,0.000774
64,96.635651,0,NaN,0.000934
64,96.891510,0,NaN,0.001172
32,97.019440,32,97.019440,0.000283
64,97.275299,0,NaN,0.000844
96,97.659088,32,97.659088,0.001494
64,97.915924,0,NaN,0.001025
32,98.043854,32,98.043854,0.000100
64,98.299713,0,NaN,0.001111
64,98.555573,0,NaN,0.000778
64,98.811432,0,NaN,0.000894
64,99.067291,0,NaN,0.001101
96,99.451080,32,99.451080,0.000851
64,99.707916,0,NaN,0.000863
32,99.835846,32,99.835846,0.000097
64,100.091705,0,NaN,0.000918
64,100.347565,0,NaN,0.000922
96,100.731354,32,100.731354,0.000825
64,100.987213,0,NaN,0.000909
64,101.243073,0,NaN,0.000969
32,101.371002,32,101.371002,0.000096
96,101.755768,32,101.755768,0.000867
32,101.883698,0,NaN,0.000920
96,102.267487,32,102.267487,0.001201
64,102.523346,0,NaN,0.000826
64,102.779205,0,NaN,0.000982
32,102.907135,32,102.907135,0.000131
64,103.162994,0,NaN,0.000911
64,103.419830,0,NaN,0.000775
96,103.803619,32,103.803619,0.000872
32,103.931549,0,NaN,0.000821
64,104.187408,0,NaN,0.000917
96,104.571198,32,104.571198,0.000885
32,104.699127,0,NaN,0.000890
64,104.954987,0,NaN,0.001088
96,105.339752,32,105.339752,0.000844
32,105.467682,0,NaN,0.000888
96,105.851471,32,105.851471,0.000802
32,105.979401,0,NaN,0.000777
96,106.363190,32,106.363190,0.000913
32,106.491119,0,NaN,0.000925
96,106.875885,32,106.875885,0.000846
32,107.003815,0,NaN,0.001653
64,107.259674,0,NaN,0.000791
96,107.643463,32,107.643463,0.001344
64,107.899323,0,NaN,0.001136
32,108.027252,32,108.027252,0.000173
64,108.283112,0,NaN,0.000795
64,108.538971,0,NaN,0.000812
96,108.923737,32,108.923737,0.000957
64,109.179596,0,NaN,0.001001
32,109.307526,32,109.307526,0.000122
64,109.563385,0,NaN,0.000780
64,109.819244,0,NaN,0.000938
96,110.203033,32,110.203033,0.001209
64,110.459869,0,NaN,0.001041
32,110.587799,32,110.587799,0.000120
64,110.843658,0,NaN,0.000778
96,111.227448,32,111.227448,0.000837
64,111.483307,0,NaN,0.000790
32,111.611237,32,111.611237,0.000125
96,111.995026,32,111.995026,0.001037
64,112.251862,0,NaN,0.001786
64,112.507721,0,NaN,0.000939
64,112.763580,0,NaN,0.000926
64,113.019440,0,NaN,0.001243
64,113.275299,0,NaN,0.000753
64,113.531158,0,NaN,0.000782
63,113.783020,63,113.783020,0.000228
65,114.043854,1,114.043854,0.001801
64,114.299713,0,NaN,0.001005
64,114.555573,0,NaN,0.000953
32,114.683502,32,114.683502,0.000121
64,114.939362,0,NaN,0.000772
96,115.323151,32,115.323151,0.001408
32,115.451080,0,NaN,0.000954
96,115.835846,32,115.835846,0.001175
32,115.963776,0,NaN,0.000888
64,116.219635,0,NaN,0.000933
64,116.475494,0,NaN,0.000848
64,116.731354,0,NaN,0.000861
96,117.115143,32,117.115143,0.001352
32,117.243073,0,NaN,0.001135
64,117.499908,0,NaN,0.001103
96,117.883698,32,117.883698,0.000855
32,118.011627,0,NaN,0.001068
64,118.267487,0,NaN,0.000774
96,118.651276,32,118.651276,0.000817
64,118.907135,0,NaN,0.001374
64,119.162994,0,NaN,0.000945
32,119.291901,32,119.291901,0.000151
96,119.675690,32,119.675690,0.000977
64,119.931549,0,NaN,0.000981
64,120.187408,0,NaN,0.000790
64,120.443268,0,NaN,0.000905
64,120.699127,0,NaN,0.000957
64,120.954987,0,NaN,0.000894
32,121.083893,32,121.083893,0.000097
96,121.467682,32,121.467682,0.000975
64,121.723541,0,NaN,0.000890
32,121.851471,32,121.851471,0.000098
96,122.235260,32,122.235260,0.001775
32,122.363190,0,NaN,0.000794
64,122.619049,0,NaN,0.001022
96,123.003815,32,123.003815,0.000925
32,123.131744,0,NaN,0.000761
96,123.515533,32,123.515533,0.000817
64,123.771393,0,NaN,0.000795
64,124.027252,0,NaN,0.001913
64,124.283112,0,NaN,0.000948
64,124.538971,0,NaN,0.000963
32,124.667877,32,124.667877,0.000190
64,124.923737,0,NaN,0.001121
64,125.179596,0,NaN,0.000802
64,125.435455,0,NaN,0.001060
64,125.691315,0,NaN,0.000994
64,125.947174,0,NaN,0.000839
64,126.203033,0,NaN,0.000798
64,126.459869,0,NaN,0.000800
64,126.715729,0,NaN,0.000945
64,126.971588,0,NaN,0.000908
64,127.227448,0,NaN,0.001118
64,127.483307,0,NaN,0.000995
64,127.739166,0,NaN,0.000852
96,128.123932,32,128.123932,0.000872
32,128.251862,0,NaN,0.000871
64,128.507721,0,NaN,0.000790
64,128.763580,0,NaN,0.000829
64,129.019440,0,NaN,0.000894
96,129.403229,32,129.403229,0.000863
64,129.659088,0,NaN,0.000969
64,129.915924,0,NaN,0.000926
64,130.171783,0,NaN,0.001056
64,130.427643,0,NaN,0.000820
64,130.683502,0,NaN,0.000943
64,130.939362,0,NaN,0.000928
64,131.195221,0,NaN,0.000849
32,131.323151,32,131.323151,0.000156
96,131.707916,32,131.707916,0.000892
64,131.963776,0,NaN,0.000752
64,132.219635,0,NaN,0.000955
64,132.475494,0,NaN,0.000780
64,132.731354,0,NaN,0.001082
64,132.987213,0,NaN,0.000854
32,133.115143,32,133.115143,0.000150
64,133.371002,0,NaN,0.001198
96,133.755768,32,133.755768,0.000902
32,133.883698,0,NaN,0.001068
64,134.139557,0,NaN,0.000771
64,134.395416,0,NaN,0.000969
64,134.651276,0,NaN,0.000792
96,135.035065,32,135.035065,0.001225
64,135.291901,0,NaN,0.000776
32,135.419830,32,135.419830,0.000123
64,135.675690,0,NaN,0.001136
64,135.931549,0,NaN,0.000774
64,136.187408,0,NaN,0.000790
64,136.443268,0,NaN,0.001065
64,136.699127,0,NaN,0.001286
96,137.083893,32,137.083893,0.001178
32,137.211823,0,NaN,0.001043
64,137.467682,0,NaN,0.001103
64,137.723541,0,NaN,0.000757
64,137.979401,0,NaN,0.000913
96,138.363190,32,138.363190,0.000963
32,138.491119,0,NaN,0.000838
80,138.811920,16,138.811920,0.001139
48,139.003815,0,NaN,0.000844
64,139.259674,0,NaN,0.000922
96,139.643463,32,139.643463,0.000944
64,139.899323,0,NaN,0.000932
32,140.027252,32,140.027252,0.000108
96,140.411041,32,140.411041,0.000945
64,140.667877,0,NaN,0.000797
32,140.795807,32,140.795807,0.000219
64,141.051666,0,NaN,0.000795
64,141.307526,0,NaN,0.000841
64,141.563385,0,NaN,0.001333
64,141.819244,0,NaN,0.000792
64,142.075104,0,NaN,0.000885
96,142.459869,32,142.459869,0.001041
64,142.715729,0,NaN,0.001001
32,142.843658,32,142.843658,0.000132
64,143.099518,0,NaN,0.000761
96,143.483307,32,143.483307,0.001049
64,143.739166,0,NaN,0.001032
32,143.867096,32,143.867096,0.000117
64,144.123932,0,NaN,0.000758
96,144.507721,32,144.507721,0.000813
32,144.635651,0,NaN,0.000771
96,145.019440,32,145.019440,0.000852
32,145.147369,0,NaN,0.000779
64,145.403229,0,NaN,0.000793
96,145.787018,32,145.787018,0.000863
64,146.043854,0,NaN,0.001171
32,146.171783,32,146.171783,0.000147
96,146.555573,32,146.555573,0.000960
32,146.683502,0,NaN,0.002126
64,146.939362,0,NaN,0.000984
96,147.323151,32,147.323151,0.001014
64,147.579010,0,NaN,0.001123
32,147.707916,32,147.707916,0.000138
96,148.091705,32,148.091705,0.000860
32,148.219635,0,NaN,0.001000
64,148.475494,0,NaN,0.000782
96,148.859283,32,148.859283,0.000840
32,148.987213,0,NaN,0.000915
64,149.243073,0,NaN,0.000974
96,149.627838,32,149.627838,0.000936
64,149.883698,0,NaN,0.000873
32,150.011627,32,150.011627,0.000104
96,150.395416,32,150.395416,0.000953
32,150.523346,0,NaN,0.001138
64,150.779205,0,NaN,0.000811
64,151.035065,0,NaN,0.000768
64,151.291901,0,NaN,0.000784
64,151.547760,0,NaN,0.000768
96,151.931549,32,151.931549,0.001400
32,152.059479,0,NaN,0.000843
96,152.443268,32,152.443268,0.001142
64,152.699127,0,NaN,0.001258
32,152.827057,32,152.827057,0.000179
96,153.211823,32,153.211823,0.000866
32,153.339752,0,NaN,0.000863
96,153.723541,32,153.723541,0.001001
32,153.851471,0,NaN,0.000870
96,154.235260,32,154.235260,0.001007
64,154.491119,0,NaN,0.000876
64,154.746979,0,NaN,0.000779
64,155.003815,0,NaN,0.000778
