blockSize,timeStamp(end),bufferBlockSize,bufferTimeStamp(end),updateDuration
0,NaN,0,NaN,0.003738
64,1.915924,0,NaN,0.074952
64,2.171783,0,NaN,0.062437
64,2.427643,0,NaN,0.001891
64,2.683502,0,NaN,0.000789
64,2.939362,0,NaN,0.001346
64,3.195221,0,NaN,0.000946
64,3.451080,0,NaN,0.000803
64,3.707916,0,NaN,0.000871
64,3.963776,0,NaN,0.000983
32,4.091705,32,4.091705,0.000975
96,4.475494,32,4.475494,0.004008
64,4.731354,0,NaN,0.000798
64,4.987213,0,NaN,0.001150
64,5.243073,0,NaN,0.000759
96,5.627838,32,5.627838,0.001300
32,5.755768,0,NaN,0.003911
64,6.011627,0,NaN,0.001105
64,6.267487,0,NaN,0.000963
64,6.523346,0,NaN,0.001602
64,6.779205,0,NaN,0.000760
64,7.035065,0,NaN,0.001357
64,7.291901,0,NaN,0.000879
64,7.547760,0,NaN,0.000755
64,7.803619,0,NaN,0.000866
64,8.059479,0,NaN,0.000780
64,8.315338,0,NaN,0.000855
64,8.571198,0,NaN,0.000809
64,8.827057,0,NaN,0.001189
64,9.083893,0,NaN,0.000767
64,9.339752,0,NaN,0.000813
64,9.595612,0,NaN,0.000775
64,9.851471,0,NaN,0.000785
64,10.107330,0,NaN,0.001699
64,10.363190,0,NaN,0.001133
64,10.619049,0,NaN,0.000851
64,10.875885,0,NaN,0.001128
64,11.131744,0,NaN,0.000790
32,11.259674,32,11.259674,0.000168
64,11.515533,0,NaN,0.001507
96,11.899323,32,11.899323,0.001248
64,12.155182,0,NaN,0.000818
64,12.411041,0,NaN,0.000835
64,12.667877,0,NaN,0.000976
64,12.923737,0,NaN,0.000836
64,13.179596,0,NaN,0.004291
64,13.435455,0,NaN,0.001091
64,13.691315,0,NaN,0.000793
64,13.947174,0,NaN,0.000796
64,14.203033,0,NaN,0.001012
64,14.459869,0,NaN,0.001051
64,14.715729,0,NaN,0.001126
64,14.971588,0,NaN,0.001076
64,15.227448,0,NaN,0.000766
64,15.483307,0,NaN,0.000850
64,15.739166,0,NaN,0.000848
64,15.995026,0,NaN,0.001454
64,16.251862,0,NaN,0.000759
64,16.507721,0,NaN,0.000838
64,16.763580,0,NaN,0.001117
64,17.019440,0,NaN,0.000924
64,17.275299,0,NaN,0.001174
64,17.531158,0,NaN,0.001053
64,17.787018,0,NaN,0.000849
64,18.043854,0,NaN,0.000797
64,18.299713,0,NaN,0.000847
64,18.555573,0,NaN,0.000906
64,18.811432,0,NaN,0.000740
64,19.067291,0,NaN,0.000762
64,19.323151,0,NaN,0.000951
64,19.579010,0,NaN,0.000742
64,19.835846,0,NaN,0.000793
64,20.091705,0,NaN,0.000820
64,20.347565,0,NaN,0.000852
64,20.603424,0,NaN,0.001107
64,20.859283,0,NaN,0.000759
64,21.115143,0,NaN,0.000887
64,21.371002,0,NaN,0.000877
64,21.627838,0,NaN,0.001084
64,21.883698,0,NaN,0.002621
64,22.139557,0,NaN,0.001336
64,22.395416,0,NaN,0.000778
64,22.651276,0,NaN,0.001360
64,22.907135,0,NaN,0.000753
64,23.162994,0,NaN,0.000780
64,23.419830,0,NaN,0.001373
64,23.675690,0,NaN,0.000965
64,23.931549,0,NaN,0.000783
64,24.187408,0,NaN,0.001432
64,24.443268,0,NaN,0.000756
64,24.699127,0,NaN,0.000881
64,24.954987,0,NaN,0.000883
64,25.211823,0,NaN,0.000800
64,25.467682,0,NaN,0.000766
64,25.723541,0,NaN,0.000768
64,25.979401,0,NaN,0.001152
64,26.235260,0,NaN,0.000872
64,26.491119,0,NaN,0.000917
64,26.746979,0,NaN,0.000748
64,27.003815,0,NaN,0.000923
64,27.259674,0,NaN,0.000768
32,27.387604,32,27.387604,0.000138
64,27.643463,0,NaN,0.000836
96,28.027252,32,28.027252,0.000887
64,28.283112,0,NaN,0.000777
64,28.538971,0,NaN,0.001502
64,28.795807,0,NaN,0.000919
64,29.051666,0,NaN,0.000905
64,29.307526,0,NaN,0.000783
64,29.563385,0,NaN,0.000818
64,29.819244,0,NaN,0.000781
64,30.075104,0,NaN,0.001214
64,30.330963,0,NaN,0.000771
64,30.587799,0,NaN,0.000857
64,30.843658,0,NaN,0.000771
64,31.099518,0,NaN,0.000769
64,31.355377,0,NaN,0.001215
32,31.483307,32,31.483307,0.000143
96,31.867096,32,31.867096,0.001229
64,32.123932,0,NaN,0.001247
64,32.379791,0,NaN,0.000855
64,32.635651,0,NaN,0.000841
64,32.891510,0,NaN,0.000826
64,33.147369,0,NaN,0.000981
64,33.403229,0,NaN,0.000964
64,33.659088,0,NaN,0.000873
64,33.915924,0,NaN,0.000890
64,34.171783,0,NaN,0.000929
32,34.299713,32,34.299713,0.000141
96,34.683502,32,34.683502,0.001201
64,34.939362,0,NaN,0.000841
64,35.195221,0,NaN,0.000830
64,35.451080,0,NaN,0.001067
64,35.707916,0,NaN,0.000849
64,35.963776,0,NaN,0.000817
64,36.219635,0,NaN,0.000768
64,36.475494,0,NaN,0.000901
64,36.731354,0,NaN,0.000895
64,36.987213,0,NaN,0.000858
64,37.243073,0,NaN,0.000780
64,37.499908,0,NaN,0.000774
64,37.755768,0,NaN,0.001155
64,38.011627,0,NaN,0.001192
64,38.267487,0,NaN,0.000767
64,38.523346,0,NaN,0.000764
64,38.779205,0,NaN,0.000899
64,39.035065,0,NaN,0.000956
64,39.291901,0,NaN,0.000864
64,39.547760,0,NaN,0.000922
64,39.803619,0,NaN,0.001116
64,40.059479,0,NaN,0.000905
64,40.315338,0,NaN,0.000787
64,40.571198,0,NaN,0.000768
64,40.827057,0,NaN,0.000820
64,41.083893,0,NaN,0.000919
64,41.339752,0,NaN,0.000858
64,41.595612,0,NaN,0.001033
64,41.851471,0,NaN,0.001312
64,42.107330,0,NaN,0.000969
64,42.363190,0,NaN,0.000818
64,42.619049,0,NaN,0.000765
64,42.875885,0,NaN,0.000862
64,43.131744,0,NaN,0.000781
64,43.387604,0,NaN,0.000803
64,43.643463,0,NaN,0.000977
64,43.899323,0,NaN,0.001133
64,44.155182,0,NaN,0.000947
64,44.411041,0,NaN,0.001204
64,44.667877,0,NaN,0.001209
64,44.923737,0,NaN,0.000804
64,45.179596,0,NaN,0.000884
64,45.435455,0,NaN,0.001492
64,45.691315,0,NaN,0.000778
64,45.947174,0,NaN,0.000837
64,46.203033,0,NaN,0.000822
64,46.459869,0,NaN,0.000779
64,46.715729,0,NaN,0.000792
64,46.971588,0,NaN,0.000782
64,47.227448,0,NaN,0.000769
64,47.483307,0,NaN,0.000870
64,47.739166,0,NaN,0.000815
64,47.995026,0,NaN,0.000774
64,48.251862,0,NaN,0.000855
64,48.507721,0,NaN,0.000805
64,48.763580,0,NaN,0.000831
64,49.019440,0,NaN,0.000774
64,49.275299,0,NaN,0.000771
64,49.531158,0,NaN,0.000786
64,49.787018,0,NaN,0.001251
64,50.043854,0,NaN,0.000879
64,50.299713,0,NaN,0.000795
64,50.555573,0,NaN,0.000943
64,50.811432,0,NaN,0.000751
64,51.067291,0,NaN,0.000828
64,51.323151,0,NaN,0.000897
64,51.579010,0,NaN,0.000912
64,51.835846,0,NaN,0.001054
64,52.091705,0,NaN,0.001149
64,52.347565,0,NaN,0.000879
64,52.603424,0,NaN,0.000780
64,52.859283,0,NaN,0.000860
64,53.115143,0,NaN,0.000947
64,53.371002,0,NaN,0.000859
64,53.627838,0,NaN,0.001135
64,53.883698,0,NaN,0.000894
64,54.139557,0,NaN,0.001371
32,54.267487,32,54.267487,0.000117
96,54.651276,32,54.651276,0.000905
64,54.907135,0,NaN,0.001681
64,55.162994,0,NaN,0.001094
64,55.419830,0,NaN,0.000789
32,55.547760,32,55.547760,0.000156
96,55.931549,32,55.931549,0.001094
64,56.187408,0,NaN,0.000914
64,56.443268,0,NaN,0.001057
64,56.699127,0,NaN,0.000850
64,56.954987,0,NaN,0.001071
64,57.211823,0,NaN,0.000852
64,57.467682,0,NaN,0.000912
64,57.723541,0,NaN,0.000780
64,57.979401,0,NaN,0.000818
64,58.235260,0,NaN,0.000817
64,58.491119,0,NaN,0.000853
64,58.746979,0,NaN,0.001140
64,59.003815,0,NaN,0.000907
64,59.259674,0,NaN,0.000858
64,59.515533,0,NaN,0.001005
64,59.771393,0,NaN,0.000753
64,60.027252,0,NaN,0.001005
