Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,AFz,Cpz,POz,TimeStamp,Event,EventFile,EventTime
133127.5938,145496.9063,132452.9844,139597.1250,187500.0000,187500.0000,187500.0000,187500.0000,133082.7344,133707.8594,142073.3438,141944.2188,187500.0000,168854.7344,187500.0000,168244.6563,144895.2500,144094.5313,119269.2656,187500.0000,187500.0000,187500.0000,36.963226,NaN,NaN,NaN
133127.5938,145496.9063,132452.9844,139597.1250,187500.0000,187500.0000,187500.0000,187500.0000,133082.7344,133707.8594,142073.3438,141944.2188,187500.0000,168854.7344,187500.0000,168244.6563,144895.2500,144094.5313,119269.2656,187500.0000,187500.0000,187500.0000,36.967224,NaN,NaN,NaN
132900.9219,144188.6563,132576.5938,139086.0313,187500.0000,187500.0000,187500.0000,187500.0000,133259.5313,133827.3594,142279.0469,141804.0625,187500.0000,168853.5938,187500.0000,168225.3750,144695.7188,143954.9375,119306.6328,187500.0000,187500.0000,187500.0000,36.971222,NaN,NaN,NaN
132900.9219,144188.6563,132576.5938,139086.0313,187500.0000,187500.0000,187500.0000,187500.0000,133259.5313,133827.3594,142279.0469,141804.0625,187500.0000,168853.5938,187500.0000,168225.3750,144695.7188,143954.9375,119306.6328,187500.0000,187500.0000,187500.0000,36.975220,NaN,NaN,NaN
132900.9219,144188.6563,132576.5938,139086.0313,187500.0000,187500.0000,187500.0000,187500.0000,133259.5313,133827.3594,142279.0469,141804.0625,187500.0000,168853.5938,187500.0000,168225.3750,144695.7188,143954.9375,119306.6328,187500.0000,187500.0000,187500.0000,36.979218,NaN,NaN,NaN
132426.9531,141388.1719,132834.8281,137924.1406,187500.0000,187500.0000,187500.0000,187500.0000,133623.5000,134025.0625,142711.3438,141475.7031,187500.0000,168827.3906,187500.0000,168102.7188,144284.5938,143658.7969,119317.3594,187500.0000,187500.0000,187500.0000,36.983215,NaN,NaN,NaN
132426.9531,141388.1719,132834.8281,137924.1406,187500.0000,187500.0000,187500.0000,187500.0000,133623.5000,134025.0625,142711.3438,141475.7031,187500.0000,168827.3906,187500.0000,168102.7188,144284.5938,143658.7969,119317.3594,187500.0000,187500.0000,187500.0000,36.987213,NaN,NaN,NaN
132369.9531,141030.8906,132861.9531,137738.6406,187500.0000,187500.0000,187500.0000,187500.0000,133663.1875,134035.3594,142761.4531,141419.8594,187500.0000,168819.0938,187500.0000,168056.3281,144232.5625,143615.5781,119278.0469,187500.0000,187500.0000,187500.0000,36.991211,NaN,NaN,NaN
132369.9531,141030.8906,132861.9531,137738.6406,187500.0000,187500.0000,187500.0000,187500.0000,133663.1875,134035.3594,142761.4531,141419.8594,187500.0000,168819.0938,187500.0000,168056.3281,144232.5625,143615.5781,119278.0469,187500.0000,187500.0000,187500.0000,36.995209,NaN,NaN,NaN
132804.3125,143653.4063,132602.0781,138797.0469,187500.0000,187500.0000,187500.0000,187500.0000,133303.2344,133827.1250,142341.2969,141712.7969,187500.0000,168839.7031,187500.0000,168149.1094,144611.4844,143882.2813,119232.1797,187500.0000,187500.0000,187500.0000,36.999207,NaN,NaN,NaN
132804.3125,143653.4063,132602.0781,138797.0469,187500.0000,187500.0000,187500.0000,187500.0000,133303.2344,133827.1250,142341.2969,141712.7969,187500.0000,168839.7031,187500.0000,168149.1094,144611.4844,143882.2813,119232.1797,187500.0000,187500.0000,187500.0000,37.003204,NaN,NaN,NaN
133076.3125,145441.2031,132404.6250,139543.5000,187500.0000,187500.0000,187500.0000,187500.0000,133040.5781,133667.6094,142033.9063,141910.0156,187500.0000,168848.4219,187500.0000,168229.3750,144859.7500,144059.0625,119227.5313,187500.0000,187500.0000,187500.0000,37.007202,NaN,NaN,NaN
132848.5469,144153.4531,132520.0469,139037.2500,187500.0000,187500.0000,187500.0000,187500.0000,133209.5469,133774.9219,142230.1406,141766.6094,187500.0000,168843.3438,187500.0000,168205.8125,144662.3438,143920.7500,119263.2500,187500.0000,187500.0000,187500.0000,37.011200,NaN,NaN,NaN
132848.5469,144153.4531,132520.0469,139037.2500,187500.0000,187500.0000,187500.0000,187500.0000,133209.5469,133774.9219,142230.1406,141766.6094,187500.0000,168843.3438,187500.0000,168205.8125,144662.3438,143920.7500,119263.2500,187500.0000,187500.0000,187500.0000,37.015198,NaN,NaN,NaN
132388.2188,141364.9219,132792.9531,137889.2656,187500.0000,187500.0000,187500.0000,187500.0000,133587.7813,134002.9688,142677.9375,141451.3125,187500.0000,168828.3281,187500.0000,168099.1563,144253.2188,143627.0313,119276.8203,187500.0000,187500.0000,187500.0000,37.019196,NaN,NaN,NaN
132388.2188,141364.9219,132792.9531,137889.2656,187500.0000,187500.0000,187500.0000,187500.0000,133587.7813,134002.9688,142677.9375,141451.3125,187500.0000,168828.3281,187500.0000,168099.1563,144253.2188,143627.0313,119276.8203,187500.0000,187500.0000,187500.0000,37.023193,NaN,NaN,NaN
132318.0938,140964.5313,132816.2031,137681.2500,187500.0000,187500.0000,187500.0000,187500.0000,133625.1094,133999.1250,142726.7031,141384.2813,187500.0000,168814.1563,187500.0000,168043.0625,144197.1406,143581.5625,119238.9297,187500.0000,187500.0000,187500.0000,37.027191,NaN,NaN,NaN
132318.0938,140964.5313,132816.2031,137681.2500,187500.0000,187500.0000,187500.0000,187500.0000,133625.1094,133999.1250,142726.7031,141384.2813,187500.0000,168814.1563,187500.0000,168043.0625,144197.1406,143581.5625,119238.9297,187500.0000,187500.0000,187500.0000,37.031189,NaN,NaN,NaN
132743.7813,143568.9531,132550.1719,138727.4844,187500.0000,187500.0000,187500.0000,187500.0000,133260.6563,133778.2188,142300.7188,141668.3281,187500.0000,168828.1719,187500.0000,168127.6406,144571.0156,143843.6563,119189.2422,187500.0000,187500.0000,187500.0000,37.035187,NaN,NaN,NaN
132743.7813,143568.9531,132550.1719,138727.4844,187500.0000,187500.0000,187500.0000,187500.0000,133260.6563,133778.2188,142300.7188,141668.3281,187500.0000,168828.1719,187500.0000,168127.6406,144571.0156,143843.6563,119189.2422,187500.0000,187500.0000,187500.0000,37.039185,NaN,NaN,NaN
133032.8594,145394.2656,132363.9219,139497.7656,187500.0000,187500.0000,187500.0000,187500.0000,133007.6563,133644.6719,142003.1719,141881.2500,187500.0000,168847.5469,187500.0000,168223.4844,144824.2969,144024.2500,119185.6016,187500.0000,187500.0000,187500.0000,37.043182,NaN,NaN,NaN
132803.2188,144124.3125,132471.0469,138995.4375,187500.0000,187500.0000,187500.0000,187500.0000,133167.2344,133733.7031,142189.1406,141735.0156,187500.0000,168838.7188,187500.0000,168193.9688,144632.6094,143890.4844,119223.6875,187500.0000,187500.0000,187500.0000,37.047180,NaN,NaN,NaN
132803.2188,144124.3125,132471.0469,138995.4375,187500.0000,187500.0000,187500.0000,187500.0000,133167.2344,133733.7031,142189.1406,141735.0156,187500.0000,168838.7188,187500.0000,168193.9688,144632.6094,143890.4844,119223.6875,187500.0000,187500.0000,187500.0000,37.051178,NaN,NaN,NaN
132339.0469,141327.9219,132741.5313,137843.0469,187500.0000,187500.0000,187500.0000,187500.0000,133544.6719,133952.8750,142634.1719,141416.9063,187500.0000,168821.9375,187500.0000,168084.2031,144222.8438,143596.1250,119237.7422,187500.0000,187500.0000,187500.0000,37.055176,NaN,NaN,NaN
132275.5625,140907.1875,132780.6250,137635.1250,187500.0000,187500.0000,187500.0000,187500.0000,133597.7969,133978.8750,142700.6875,141358.5938,187500.0000,168816.8906,187500.0000,168040.2969,144162.6250,143547.6406,119200.9063,187500.0000,187500.0000,187500.0000,37.059174,NaN,NaN,NaN
132693.2344,143492.1094,132509.9219,138669.1875,187500.0000,187500.0000,187500.0000,187500.0000,133228.8125,133743.5156,142270.7656,141635.6875,187500.0000,168826.7188,187500.0000,168116.6719,144537.3906,143811.1406,119153.7734,187500.0000,187500.0000,187500.0000,37.063171,NaN,NaN,NaN
132693.2344,143492.1094,132509.9219,138669.1875,187500.0000,187500.0000,187500.0000,187500.0000,133228.8125,133743.5156,142270.7656,141635.6875,187500.0000,168826.7188,187500.0000,168116.6719,144537.3906,143811.1406,119153.7734,187500.0000,187500.0000,187500.0000,37.067169,NaN,NaN,NaN
132983.4375,145338.0313,132318.2500,139445.5781,187500.0000,187500.0000,187500.0000,187500.0000,132970.7500,133599.8750,141966.2344,141848.1875,187500.0000,168844.3281,187500.0000,168210.1406,144794.3281,143994.2500,119149.7891,187500.0000,187500.0000,187500.0000,37.071167,NaN,NaN,NaN
132769.0469,144108.9375,132433.1250,138966.4688,187500.0000,187500.0000,187500.0000,187500.0000,133135.4844,133713.2031,142158.2344,141715.5313,187500.0000,168843.4688,187500.0000,168193.8281,144605.9219,143862.7813,119186.7813,187500.0000,187500.0000,187500.0000,37.075165,NaN,NaN,NaN
132295.6406,141299.9219,132695.0156,137803.4844,187500.0000,187500.0000,187500.0000,187500.0000,133503.7031,133915.5156,142594.9844,141388.1406,187500.0000,168819.7969,187500.0000,168074.4688,144195.8750,143568.7344,119201.8516,187500.0000,187500.0000,187500.0000,37.079163,NaN,NaN,NaN
132647.5469,143418.1563,132474.5625,138614.1406,187500.0000,187500.0000,187500.0000,187500.0000,133201.8438,133726.8906,142246.3906,141607.1094,187500.0000,168827.9688,187500.0000,168112.3750,144499.5938,143774.9375,119114.3672,187500.0000,187500.0000,187500.0000,37.083160,NaN,NaN,NaN
132719.0938,144074.7188,132379.1563,138920.2656,187500.0000,187500.0000,187500.0000,187500.0000,133088.7188,133663.1094,142112.1875,141682.1406,187500.0000,168834.3281,187500.0000,168176.6406,144574.6563,143830.6563,119145.2734,187500.0000,187500.0000,187500.0000,37.087158,NaN,NaN,NaN
132164.0781,140764.2031,132682.2500,137514.3125,187500.0000,187500.0000,187500.0000,187500.0000,133515.5313,133891.2813,142621.8125,141284.4063,187500.0000,168800.1875,187500.0000,168006.1719,144087.2500,143473.5625,119118.5625,187500.0000,187500.0000,187500.0000,37.091156,NaN,NaN,NaN
132585.9219,143330.0156,132422.9063,138545.2969,187500.0000,187500.0000,187500.0000,187500.0000,133159.3750,133675.5625,142205.0156,141566.9219,187500.0000,168816.2188,187500.0000,168090.3125,144457.9375,143733.8438,119070.7109,187500.0000,187500.0000,187500.0000,37.095154,NaN,NaN,NaN
132670.9219,144041.4375,132328.3281,138876.5938,187500.0000,187500.0000,187500.0000,187500.0000,133044.1250,133618.7188,142067.9531,141651.1875,187500.0000,168827.5313,187500.0000,168161.8281,144542.2031,143797.0781,119103.0547,187500.0000,187500.0000,187500.0000,37.099152,NaN,NaN,NaN
132122.6250,140709.3281,132647.2969,137468.7813,187500.0000,187500.0000,187500.0000,187500.0000,133489.0000,133874.4531,142596.8125,141260.2656,187500.0000,168804.5625,187500.0000,168004.8438,144054.0156,143441.5156,119081.5938,187500.0000,187500.0000,187500.0000,37.103149,NaN,NaN,NaN
132831.8594,145162.7969,132178.5625,139283.6406,187500.0000,187500.0000,187500.0000,187500.0000,132854.6563,133489.7344,141855.2031,141748.0781,187500.0000,168828.3750,187500.0000,168170.4063,144686.0625,143887.8281,119024.6406,187500.0000,187500.0000,187500.0000,37.107147,NaN,NaN,NaN
132632.2031,144016.5938,132286.9688,138839.9531,187500.0000,187500.0000,187500.0000,187500.0000,133009.9688,133598.1094,142035.8125,141626.5938,187500.0000,168829.6563,187500.0000,168159.1563,144510.7656,143766.0625,119062.6875,187500.0000,187500.0000,187500.0000,37.111145,NaN,NaN,NaN
132155.4375,141197.3906,132547.9844,137673.2031,187500.0000,187500.0000,187500.0000,187500.0000,133378.1563,133799.4219,142472.4219,141297.8438,187500.0000,168804.7031,187500.0000,168039.1406,144097.5781,143469.1563,119077.2344,187500.0000,187500.0000,187500.0000,37.115143,NaN,NaN,NaN
132481.9531,143173.3750,132338.7969,138423.9844,187500.0000,187500.0000,187500.0000,187500.0000,133092.4063,133617.4531,142143.3281,141499.4531,187500.0000,168809.4219,187500.0000,168067.9219,144378.6563,143657.8750,118987.6094,187500.0000,187500.0000,187500.0000,37.119141,NaN,NaN,NaN
132581.7656,143983.5625,132232.3125,138795.0313,187500.0000,187500.0000,187500.0000,187500.0000,132962.8750,133544.5625,141987.9688,141594.9063,187500.0000,168820.5781,187500.0000,168141.2344,144478.9375,143732.0313,119020.0391,187500.0000,187500.0000,187500.0000,37.123138,NaN,NaN,NaN
132008.1250,140563.4844,132546.0781,137345.1563,187500.0000,187500.0000,187500.0000,187500.0000,133404.5313,133782.9844,142515.0938,141184.1250,187500.0000,168785.7969,187500.0000,167967.8125,143975.7188,143364.4844,118996.2344,187500.0000,187500.0000,187500.0000,37.127136,NaN,NaN,NaN
132424.3750,143086.8594,132291.9063,138357.5469,187500.0000,187500.0000,187500.0000,187500.0000,133055.2188,133571.7031,142106.1563,141461.1406,187500.0000,168801.9531,187500.0000,168050.0938,144341.2188,143621.4219,118948.6484,187500.0000,187500.0000,187500.0000,37.131134,NaN,NaN,NaN
132737.2813,145051.1719,132092.6406,139183.1406,187500.0000,187500.0000,187500.0000,187500.0000,132783.1719,133427.3438,141787.1875,141689.4688,187500.0000,168822.3125,187500.0000,168150.0000,144615.4063,143817.0000,118942.2578,187500.0000,187500.0000,187500.0000,37.135132,NaN,NaN,NaN
132534.3906,143953.0469,132181.2344,138751.0000,187500.0000,187500.0000,187500.0000,187500.0000,132917.4375,133502.4063,141943.9844,141561.3750,187500.0000,168813.4375,187500.0000,168126.7344,144447.5156,143700.4531,118978.6641,187500.0000,187500.0000,187500.0000,37.139130,NaN,NaN,NaN
132067.3594,141142.2500,132452.8125,137594.5469,187500.0000,187500.0000,187500.0000,187500.0000,133296.9063,133724.7344,142391.3750,141241.8906,187500.0000,168797.2188,187500.0000,168019.0625,144035.5469,143405.2969,118995.8984,187500.0000,187500.0000,187500.0000,37.143127,NaN,NaN,NaN
131968.4688,140511.0156,132511.8281,137300.4063,187500.0000,187500.0000,187500.0000,187500.0000,133378.1563,133767.4531,142491.0625,141159.3906,187500.0000,168790.4375,187500.0000,167967.2813,143943.9063,143334.2188,118960.4063,187500.0000,187500.0000,187500.0000,37.147125,NaN,NaN,NaN
132371.1875,143007.5938,132248.1094,138294.8125,187500.0000,187500.0000,187500.0000,187500.0000,133019.2656,133536.1563,142073.9219,141424.4375,187500.0000,168797.5469,187500.0000,168036.4375,144305.0313,143587.2031,118910.4297,187500.0000,187500.0000,187500.0000,37.151123,NaN,NaN,NaN
132683.7656,144989.0156,132042.6406,139125.0313,187500.0000,187500.0000,187500.0000,187500.0000,132741.9375,133379.6250,141747.3438,141652.0781,187500.0000,168815.0313,187500.0000,168132.4688,144581.3125,143783.5781,118902.3359,187500.0000,187500.0000,187500.0000,37.155121,NaN,NaN,NaN
132498.5938,143933.7188,132141.8594,138719.1250,187500.0000,187500.0000,187500.0000,187500.0000,132884.5625,133480.0938,141912.6563,141540.9844,187500.0000,168816.8438,187500.0000,168124.7813,144418.9063,143670.6406,118939.7266,187500.0000,187500.0000,187500.0000,37.159119,NaN,NaN,NaN
132021.1250,141109.8906,132403.9219,137551.8438,187500.0000,187500.0000,187500.0000,187500.0000,133253.6719,133682.8281,142350.2344,141212.1875,187500.0000,168792.7188,187500.0000,168006.0469,144005.3281,143373.8281,118956.2734,187500.0000,187500.0000,187500.0000,37.163116,NaN,NaN,NaN
131912.2500,140441.2813,132461.2188,137239.7969,187500.0000,187500.0000,187500.0000,187500.0000,133335.5938,133717.7344,142449.5781,141121.2188,187500.0000,168781.9063,187500.0000,167948.0000,143907.0938,143297.5469,118919.3438,187500.0000,187500.0000,187500.0000,37.167114,NaN,NaN,NaN
132322.7188,142935.4844,132208.9844,138239.2813,187500.0000,187500.0000,187500.0000,187500.0000,132987.5781,133512.9844,142044.4531,141394.1406,187500.0000,168795.9219,187500.0000,168027.6406,144264.5313,143547.3906,118867.3516,187500.0000,187500.0000,187500.0000,37.171112,NaN,NaN,NaN
132630.5938,144928.8906,131993.0313,139068.5313,187500.0000,187500.0000,187500.0000,187500.0000,132698.7969,133337.5000,141706.3906,141615.7031,187500.0000,168807.2031,187500.0000,168115.2188,144543.9844,143746.3906,118858.9922,187500.0000,187500.0000,187500.0000,37.175110,NaN,NaN,NaN
132446.4375,143896.6875,132085.7031,138669.7031,187500.0000,187500.0000,187500.0000,187500.0000,132835.9375,133427.4375,141864.0625,141503.9531,187500.0000,168806.5781,187500.0000,168105.2500,144384.9375,143636.1250,118895.6094,187500.0000,187500.0000,187500.0000,37.179108,NaN,NaN,NaN
131979.7969,141084.1563,132359.0000,137514.3906,187500.0000,187500.0000,187500.0000,187500.0000,133215.0000,133656.7500,142313.0156,141185.5938,187500.0000,168790.0469,187500.0000,167999.0313,143970.9531,143339.0313,118912.2188,187500.0000,187500.0000,187500.0000,37.183105,NaN,NaN,NaN
131854.6094,140371.0938,132408.9531,137177.4375,187500.0000,187500.0000,187500.0000,187500.0000,133290.4375,133674.2188,142407.3906,141080.9375,187500.0000,168770.0313,187500.0000,167928.0625,143865.9063,143257.4844,118873.6328,187500.0000,187500.0000,187500.0000,37.187103,NaN,NaN,NaN
132264.6094,142852.3438,132159.6250,138172.0625,187500.0000,187500.0000,187500.0000,187500.0000,132947.4375,133466.1250,142006.4844,141354.2656,187500.0000,168786.5156,187500.0000,168008.6875,144226.1719,143510.5156,118826.1406,187500.0000,187500.0000,187500.0000,37.191101,NaN,NaN,NaN
132399.9688,143868.5625,132034.6563,138628.0625,187500.0000,187500.0000,187500.0000,187500.0000,132789.4219,133382.4844,141819.8281,141473.0313,187500.0000,168798.1719,187500.0000,168089.7344,144353.8594,143603.5625,118853.1875,187500.0000,187500.0000,187500.0000,37.195099,NaN,NaN,NaN
131933.0469,141057.3906,132307.2969,137473.7813,187500.0000,187500.0000,187500.0000,187500.0000,133170.4844,133605.7344,142268.4531,141155.9375,187500.0000,168783.3438,187500.0000,167984.4844,143942.8438,143309.1250,118872.7891,187500.0000,187500.0000,187500.0000,37.199097,NaN,NaN,NaN
131814.1719,140320.9844,132373.5313,137135.7656,187500.0000,187500.0000,187500.0000,187500.0000,133262.9688,133653.5000,142381.5313,141059.8125,187500.0000,168773.0156,187500.0000,167926.1406,143832.9844,143223.9375,118835.0781,187500.0000,187500.0000,187500.0000,37.203094,NaN,NaN,NaN
132207.4531,142768.7500,132112.5781,138107.6250,187500.0000,187500.0000,187500.0000,187500.0000,132908.2656,133422.9844,141969.5156,141316.6875,187500.0000,168777.1406,187500.0000,167990.0781,144185.5781,143470.2500,118782.6875,187500.0000,187500.0000,187500.0000,37.207092,NaN,NaN,NaN
132533.5938,144818.2500,131902.9531,138965.7031,187500.0000,187500.0000,187500.0000,187500.0000,132624.2500,133263.6875,141634.8594,141553.3281,187500.0000,168797.5938,187500.0000,168090.5469,144473.5313,143675.7188,118775.1797,187500.0000,187500.0000,187500.0000,37.211090,NaN,NaN,NaN
132363.7031,143852.0469,131993.8906,138596.7656,187500.0000,187500.0000,187500.0000,187500.0000,132755.4844,133358.7969,141786.8125,141452.2500,187500.0000,168801.1250,187500.0000,168087.6563,144324.4531,143572.9844,118812.9063,187500.0000,187500.0000,187500.0000,37.215088,NaN,NaN,NaN
131759.3281,140254.6875,132324.5156,137079.8750,187500.0000,187500.0000,187500.0000,187500.0000,133226.9688,133611.5313,142344.3594,141023.0938,187500.0000,168770.4375,187500.0000,167916.0000,143806.0156,143196.4688,118806.0234,187500.0000,187500.0000,187500.0000,37.219086,NaN,NaN,NaN
132165.9531,142702.5625,132083.3594,138072.0625,187500.0000,187500.0000,187500.0000,187500.0000,132902.9375,133424.5781,141959.4375,141301.2031,187500.0000,168797.5938,187500.0000,168012.7188,144178.8281,143459.7969,118779.6953,187500.0000,187500.0000,187500.0000,37.223083,NaN,NaN,NaN
132484.6875,144761.6094,131860.9219,138928.5781,187500.0000,187500.0000,187500.0000,187500.0000,132606.2188,133244.1250,141611.5781,141530.2500,187500.0000,168809.7813,187500.0000,168103.1250,144470.1094,143667.0781,118772.2266,187500.0000,187500.0000,187500.0000,37.227081,NaN,NaN,NaN
132315.0781,143819.5156,131944.4219,138567.2813,187500.0000,187500.0000,187500.0000,187500.0000,132730.0625,133326.2031,141754.0000,141428.5781,187500.0000,168809.0000,187500.0000,168096.1250,144324.0625,143566.2344,118808.4609,187500.0000,187500.0000,187500.0000,37.231079,NaN,NaN,NaN
131848.7813,141008.1875,132218.1875,137414.3438,187500.0000,187500.0000,187500.0000,187500.0000,133110.1250,133556.1563,142203.3125,141111.8281,187500.0000,168793.5781,187500.0000,167992.0000,143910.2031,143269.3281,118826.5391,187500.0000,187500.0000,187500.0000,37.235077,NaN,NaN,NaN
131709.5781,140192.7813,132282.1563,137038.5000,187500.0000,187500.0000,187500.0000,187500.0000,133203.9844,133585.2344,142318.1719,140999.6719,187500.0000,168776.9063,187500.0000,167921.1875,143793.1094,143179.7031,118792.6094,187500.0000,187500.0000,187500.0000,37.239075,NaN,NaN,NaN
132110.5000,142621.5156,132037.2031,138010.2656,187500.0000,187500.0000,187500.0000,187500.0000,132867.2344,133379.4063,141924.2500,141266.0000,187500.0000,168791.9844,187500.0000,167997.5625,144145.2344,143426.6094,118743.7969,187500.0000,187500.0000,187500.0000,37.243073,NaN,NaN,NaN
132445.6563,144715.8750,131825.7344,138888.4219,187500.0000,187500.0000,187500.0000,187500.0000,132578.1563,133223.7188,141584.9688,141509.7344,187500.0000,168813.5781,187500.0000,168100.9531,144438.4844,143634.9375,118733.9375,187500.0000,187500.0000,187500.0000,37.247070,NaN,NaN,NaN
132271.2188,143791.5156,131897.3281,138528.8281,187500.0000,187500.0000,187500.0000,187500.0000,132689.1406,133285.0938,141713.6719,141402.1875,187500.0000,168806.4219,187500.0000,168085.3281,144295.7344,143535.9844,118769.5469,187500.0000,187500.0000,187500.0000,37.251068,NaN,NaN,NaN
131802.1563,140978.0781,132168.1250,137373.1406,187500.0000,187500.0000,187500.0000,187500.0000,133067.8438,133507.5000,142159.8125,141082.1875,187500.0000,168789.6875,187500.0000,167978.9688,143882.2188,143239.7656,118788.7656,187500.0000,187500.0000,187500.0000,37.255066,NaN,NaN,NaN
131669.8125,140143.8281,132247.6719,136996.8750,187500.0000,187500.0000,187500.0000,187500.0000,133176.8594,133567.5156,142292.3438,140977.0938,187500.0000,168782.1719,187500.0000,167920.4844,143761.2344,143148.2031,118756.1328,187500.0000,187500.0000,187500.0000,37.259064,NaN,NaN,NaN
132058.5313,142545.2031,131994.4844,137950.0156,187500.0000,187500.0000,187500.0000,187500.0000,132832.1250,133344.7969,141892.0000,141230.8125,187500.0000,168789.4219,187500.0000,167985.3281,144110.0938,143392.9844,118706.5313,187500.0000,187500.0000,187500.0000,37.263062,NaN,NaN,NaN
132393.2656,144654.9375,131776.8906,138830.7500,187500.0000,187500.0000,187500.0000,187500.0000,132537.6094,133178.5469,141545.9219,141471.9219,187500.0000,168807.6719,187500.0000,168085.1719,144405.5000,143603.1875,118695.3828,187500.0000,187500.0000,187500.0000,37.267059,NaN,NaN,NaN
132235.2813,143772.2031,131857.3906,138495.3750,187500.0000,187500.0000,187500.0000,187500.0000,132654.8438,133264.0469,141681.8750,141378.6250,187500.0000,168808.4531,187500.0000,168083.1875,144267.0469,143507.4688,118730.4531,187500.0000,187500.0000,187500.0000,37.271057,NaN,NaN,NaN
131757.0313,140950.5469,132118.3125,137330.7656,187500.0000,187500.0000,187500.0000,187500.0000,133023.2344,133466.4219,142118.2500,141050.3594,187500.0000,168783.5156,187500.0000,167966.3281,143853.0469,143210.6094,118749.0234,187500.0000,187500.0000,187500.0000,37.275055,NaN,NaN,NaN
131613.1875,140076.1406,132195.0938,136935.3594,187500.0000,187500.0000,187500.0000,187500.0000,133132.8906,133516.9375,142250.2500,140937.2500,187500.0000,168770.7344,187500.0000,167900.7969,143723.7969,143111.7031,118713.2656,187500.0000,187500.0000,187500.0000,37.279053,NaN,NaN,NaN
132009.4375,142470.2344,131955.0000,137893.2500,187500.0000,187500.0000,187500.0000,187500.0000,132800.7344,133320.2656,141863.5469,141200.6875,187500.0000,168785.2813,187500.0000,167976.2188,144068.6719,143352.3750,118661.8047,187500.0000,187500.0000,187500.0000,37.283051,NaN,NaN,NaN
132009.4375,142470.2344,131955.0000,137893.2500,187500.0000,187500.0000,187500.0000,187500.0000,132800.7344,133320.2656,141863.5469,141200.6875,187500.0000,168785.2813,187500.0000,167976.2188,144068.6719,143352.3750,118661.8047,187500.0000,187500.0000,187500.0000,37.287048,NaN,NaN,NaN
132338.8438,144591.0000,131726.8281,138773.7969,187500.0000,187500.0000,187500.0000,187500.0000,132494.0781,133132.7031,141504.5469,141436.6406,187500.0000,168796.8750,187500.0000,168065.9531,144367.0313,143563.8438,118650.1641,187500.0000,187500.0000,187500.0000,37.291046,NaN,NaN,NaN
132183.3906,143736.2031,131802.0000,138449.0625,187500.0000,187500.0000,187500.0000,187500.0000,132606.5938,133208.1719,141632.9219,141345.7031,187500.0000,168797.7813,187500.0000,168063.3594,144233.5625,143471.7344,118686.1016,187500.0000,187500.0000,187500.0000,37.295044,NaN,NaN,NaN
131715.7656,140927.4531,132073.7969,137297.0781,187500.0000,187500.0000,187500.0000,187500.0000,132984.5625,133437.2500,142079.9063,141028.0625,187500.0000,168781.5625,187500.0000,167959.1875,143818.5625,143173.7656,118704.2109,187500.0000,187500.0000,187500.0000,37.299042,NaN,NaN,NaN
131560.4844,140013.5781,132147.6719,136880.7813,187500.0000,187500.0000,187500.0000,187500.0000,133092.0000,133475.9219,142211.2031,140904.3438,187500.0000,168764.9219,187500.0000,167885.3125,143687.4844,143074.8594,118672.3594,187500.0000,187500.0000,187500.0000,37.303040,NaN,NaN,NaN
131952.9219,142390.0469,131907.3438,137828.5781,187500.0000,187500.0000,187500.0000,187500.0000,132761.7344,133275.0156,141825.7969,141163.2031,187500.0000,168779.1094,187500.0000,167958.4063,144031.8438,143316.5469,118622.7813,187500.0000,187500.0000,187500.0000,37.307037,NaN,NaN,NaN
132297.8750,144543.6563,131689.3281,138728.7500,187500.0000,187500.0000,187500.0000,187500.0000,132463.5469,133114.6094,141476.8750,141412.0781,187500.0000,168799.8750,187500.0000,168062.6250,144333.3281,143531.1250,118610.8203,187500.0000,187500.0000,187500.0000,37.311035,NaN,NaN,NaN
132136.7656,143704.0156,131751.4531,138403.2500,187500.0000,187500.0000,187500.0000,187500.0000,132561.6250,133168.8438,141591.4531,141313.1719,187500.0000,168792.1719,187500.0000,168049.5469,144202.3594,143440.8594,118645.2031,187500.0000,187500.0000,187500.0000,37.315033,NaN,NaN,NaN
131667.9531,140894.3750,132021.3281,137249.7813,187500.0000,187500.0000,187500.0000,187500.0000,132939.4688,133391.0469,142037.0313,140994.1563,187500.0000,168775.2188,187500.0000,167944.2031,143789.0781,143144.9531,118665.1172,187500.0000,187500.0000,187500.0000,37.319031,NaN,NaN,NaN
131518.8281,139961.3594,132110.1563,136833.8906,187500.0000,187500.0000,187500.0000,187500.0000,133062.3281,133458.5781,142185.2813,140878.9688,187500.0000,168766.9531,187500.0000,167882.2656,143652.5625,143041.7031,118632.6172,187500.0000,187500.0000,187500.0000,37.323029,NaN,NaN,NaN
131896.3281,142306.2813,131860.1563,137762.3750,187500.0000,187500.0000,187500.0000,187500.0000,132722.2344,133235.7500,141790.4375,141124.7500,187500.0000,168770.2656,187500.0000,167940.6719,143990.9844,143277.5313,118579.5547,187500.0000,187500.0000,187500.0000,37.327026,NaN,NaN,NaN
132239.7969,144474.4688,131635.7813,138666.7344,187500.0000,187500.0000,187500.0000,187500.0000,132418.1719,133061.4688,141432.8906,141372.7188,187500.0000,168787.2969,187500.0000,168040.0469,144294.1250,143491.9531,118565.4922,187500.0000,187500.0000,187500.0000,37.331024,NaN,NaN,NaN
