blockSize,timeStamp(end),bufferBlockSize,bufferTimeStamp(end),updateDuration
0,NaN,0,NaN,0.006751
32,3.067291,32,3.067291,0.002286
64,3.323151,0,NaN,0.071394
64,3.579010,0,NaN,0.126375
64,3.835846,0,NaN,0.015000
64,4.091705,0,NaN,0.002634
64,4.347565,0,NaN,0.011816
64,4.603424,0,NaN,0.001007
64,4.859283,0,NaN,0.000997
64,5.115143,0,NaN,0.001277
64,5.371002,0,NaN,0.000870
64,5.627838,0,NaN,0.001139
64,5.883698,0,NaN,0.000866
64,6.139557,0,NaN,0.000817
64,6.395416,0,NaN,0.000927
64,6.651276,0,NaN,0.000800
64,6.907135,0,NaN,0.000774
64,7.162994,0,NaN,0.000765
64,7.419830,0,NaN,0.000826
64,7.675690,0,NaN,0.000790
64,7.931549,0,NaN,0.001278
64,8.187408,0,NaN,0.001012
64,8.443268,0,NaN,0.001199
64,8.699127,0,NaN,0.000844
64,8.954987,0,NaN,0.000914
64,9.211823,0,NaN,0.001092
64,9.467682,0,NaN,0.000795
64,9.723541,0,NaN,0.000829
64,9.979401,0,NaN,0.000883
64,10.235260,0,NaN,0.000949
64,10.491119,0,NaN,0.000794
64,10.746979,0,NaN,0.000784
64,11.003815,0,NaN,0.000863
64,11.259674,0,NaN,0.000896
64,11.515533,0,NaN,0.000841
64,11.771393,0,NaN,0.000825
64,12.027252,0,NaN,0.000800
64,12.283112,0,NaN,0.001193
64,12.538971,0,NaN,0.000807
64,12.795807,0,NaN,0.000791
64,13.051666,0,NaN,0.000879
64,13.307526,0,NaN,0.000790
64,13.563385,0,NaN,0.000780
64,13.819244,0,NaN,0.000856
64,14.075104,0,NaN,0.000784
64,14.330963,0,NaN,0.000933
64,14.587799,0,NaN,0.000890
64,14.843658,0,NaN,0.000851
64,15.099518,0,NaN,0.000817
64,15.355377,0,NaN,0.000883
64,15.611237,0,NaN,0.000894
64,15.867096,0,NaN,0.000869
64,16.123932,0,NaN,0.000921
64,16.379791,0,NaN,0.000883
64,16.635651,0,NaN,0.000899
64,16.891510,0,NaN,0.000838
64,17.147369,0,NaN,0.001000
64,17.403229,0,NaN,0.000901
64,17.659088,0,NaN,0.000776
64,17.915924,0,NaN,0.000757
64,18.171783,0,NaN,0.001236
64,18.427643,0,NaN,0.000829
64,18.683502,0,NaN,0.000774
64,18.939362,0,NaN,0.000750
64,19.195221,0,NaN,0.000782
64,19.451080,0,NaN,0.000792
64,19.707916,0,NaN,0.000849
64,19.963776,0,NaN,0.000829
64,20.219635,0,NaN,0.001306
64,20.475494,0,NaN,0.000801
64,20.731354,0,NaN,0.001143
64,20.987213,0,NaN,0.000780
64,21.243073,0,NaN,0.000960
64,21.499908,0,NaN,0.000795
64,21.755768,0,NaN,0.001327
64,22.011627,0,NaN,0.000823
64,22.267487,0,NaN,0.000958
64,22.523346,0,NaN,0.000831
64,22.779205,0,NaN,0.000780
64,23.035065,0,NaN,0.000837
64,23.291901,0,NaN,0.001083
64,23.547760,0,NaN,0.000995
64,23.803619,0,NaN,0.000921
64,24.059479,0,NaN,0.001117
64,24.315338,0,NaN,0.001600
64,24.571198,0,NaN,0.000792
64,24.827057,0,NaN,0.000890
64,25.083893,0,NaN,0.000774
64,25.339752,0,NaN,0.000898
64,25.595612,0,NaN,0.000896
64,25.851471,0,NaN,0.000803
64,26.107330,0,NaN,0.000768
64,26.363190,0,NaN,0.000802
64,26.619049,0,NaN,0.000794
64,26.875885,0,NaN,0.000841
64,27.131744,0,NaN,0.000795
64,27.387604,0,NaN,0.000948
64,27.643463,0,NaN,0.000783
64,27.899323,0,NaN,0.000780
64,28.155182,0,NaN,0.000841
64,28.411041,0,NaN,0.000983
64,28.667877,0,NaN,0.000871
64,28.923737,0,NaN,0.000806
64,29.179596,0,NaN,0.001642
64,29.435455,0,NaN,0.000901
64,29.691315,0,NaN,0.000815
64,29.947174,0,NaN,0.001375
64,30.203033,0,NaN,0.000846
64,30.459869,0,NaN,0.001027
64,30.715729,0,NaN,0.000802
64,30.971588,0,NaN,0.000852
64,31.227448,0,NaN,0.000766
64,31.483307,0,NaN,0.000790
64,31.739166,0,NaN,0.000856
64,31.995026,0,NaN,0.000793
64,32.251862,0,NaN,0.000842
64,32.507721,0,NaN,0.001043
