blockSize,timeStamp(end),bufferBlockSize,bufferTimeStamp(end),updateDuration
0,NaN,0,NaN,0.001071
96,365.051666,32,365.051666,0.037103
64,365.307526,0,NaN,0.026560
64,365.563385,0,NaN,0.001414
64,365.819244,0,NaN,0.002343
32,365.947174,32,365.947174,0.000831
64,366.203033,0,NaN,0.000800
96,366.587799,32,366.587799,0.000936
32,366.715729,0,NaN,0.003934
64,366.971588,0,NaN,0.000883
64,367.227448,0,NaN,0.001302
64,367.483307,0,NaN,0.001007
64,367.739166,0,NaN,0.000763
64,367.995026,0,NaN,0.001169
96,368.379791,32,368.379791,0.001561
32,368.507721,0,NaN,0.001272
64,368.763580,0,NaN,0.000762
64,369.019440,0,NaN,0.000852
64,369.275299,0,NaN,0.000748
64,369.531158,0,NaN,0.000761
64,369.787018,0,NaN,0.000772
96,370.171783,32,370.171783,0.000844
64,370.427643,0,NaN,0.000760
32,370.555573,32,370.555573,0.000218
96,370.939362,32,370.939362,0.001174
32,371.067291,0,NaN,0.000798
96,371.451080,32,371.451080,0.000965
64,371.707916,0,NaN,0.000778
32,371.835846,32,371.835846,0.000148
64,372.091705,0,NaN,0.000793
64,372.347565,0,NaN,0.000786
64,372.603424,0,NaN,0.000783
96,372.987213,32,372.987213,0.000922
32,373.115143,0,NaN,0.000795
64,373.371002,0,NaN,0.000996
64,373.627838,0,NaN,0.000800
64,373.883698,0,NaN,0.001220
96,374.267487,32,374.267487,0.001105
32,374.395416,0,NaN,0.000846
64,374.651276,0,NaN,0.000765
64,374.907135,0,NaN,0.000765
64,375.162994,0,NaN,0.000774
64,375.419830,0,NaN,0.000768
64,375.675690,0,NaN,0.000783
64,375.931549,0,NaN,0.000854
64,376.187408,0,NaN,0.000759
64,376.443268,0,NaN,0.000902
64,376.699127,0,NaN,0.001235
64,376.954987,0,NaN,0.001083
64,377.211823,0,NaN,0.001026
64,377.467682,0,NaN,0.000815
96,377.851471,32,377.851471,0.001294
32,377.979401,0,NaN,0.000808
64,378.235260,0,NaN,0.001054
64,378.491119,0,NaN,0.000765
64,378.746979,0,NaN,0.000768
64,379.003815,0,NaN,0.000760
96,379.387604,32,379.387604,0.000900
64,379.643463,0,NaN,0.001028
32,379.771393,32,379.771393,0.000141
64,380.027252,0,NaN,0.000996
96,380.411041,32,380.411041,0.000912
32,380.538971,0,NaN,0.000865
64,380.795807,0,NaN,0.000807
64,381.051666,0,NaN,0.000783
64,381.307526,0,NaN,0.000756
64,381.563385,0,NaN,0.000862
64,381.819244,0,NaN,0.000943
64,382.075104,0,NaN,0.000841
64,382.330963,0,NaN,0.001030
64,382.587799,0,NaN,0.000778
64,382.843658,0,NaN,0.000824
64,383.099518,0,NaN,0.000935
64,383.355377,0,NaN,0.000757
64,383.611237,0,NaN,0.001108
64,383.867096,0,NaN,0.000773
64,384.123932,0,NaN,0.001118
64,384.379791,0,NaN,0.000889
64,384.635651,0,NaN,0.000771
96,385.019440,32,385.019440,0.001140
32,385.147369,0,NaN,0.000761
64,385.403229,0,NaN,0.000750
64,385.659088,0,NaN,0.000788
64,385.915924,0,NaN,0.000830
96,386.299713,32,386.299713,0.001189
32,386.427643,0,NaN,0.000792
64,386.683502,0,NaN,0.000812
64,386.939362,0,NaN,0.000822
64,387.195221,0,NaN,0.000768
64,387.451080,0,NaN,0.000827
64,387.707916,0,NaN,0.000785
64,387.963776,0,NaN,0.000847
64,388.219635,0,NaN,0.000774
64,388.475494,0,NaN,0.000792
64,388.731354,0,NaN,0.000786
96,389.115143,32,389.115143,0.000849
64,389.371002,0,NaN,0.000812
32,389.499908,32,389.499908,0.000166
64,389.755768,0,NaN,0.000808
64,390.011627,0,NaN,0.000764
64,390.267487,0,NaN,0.000990
96,390.651276,32,390.651276,0.000826
64,390.907135,0,NaN,0.000905
32,391.035065,32,391.035065,0.000201
96,391.419830,32,391.419830,0.000838
32,391.547760,0,NaN,0.001158
64,391.803619,0,NaN,0.000806
96,392.187408,32,392.187408,0.000835
32,392.315338,0,NaN,0.000832
64,392.571198,0,NaN,0.000990
64,392.827057,0,NaN,0.000759
64,393.083893,0,NaN,0.000813
94,393.459686,30,393.459686,0.001276
34,393.595612,0,NaN,0.000901
64,393.851471,0,NaN,0.000922
64,394.107330,0,NaN,0.000777
64,394.363190,0,NaN,0.000771
64,394.619049,0,NaN,0.001050
64,394.875885,0,NaN,0.001199
64,395.131744,0,NaN,0.001052
64,395.387604,0,NaN,0.001017
64,395.643463,0,NaN,0.000822
64,395.899323,0,NaN,0.000850
64,396.155182,0,NaN,0.000822
64,396.411041,0,NaN,0.000855
64,396.667877,0,NaN,0.000801
64,396.923737,0,NaN,0.001226
64,397.179596,0,NaN,0.001225
64,397.435455,0,NaN,0.000764
64,397.691315,0,NaN,0.000768
64,397.947174,0,NaN,0.000770
64,398.203033,0,NaN,0.000828
64,398.459869,0,NaN,0.000781
64,398.715729,0,NaN,0.001029
64,398.971588,0,NaN,0.000827
64,399.227448,0,NaN,0.000861
64,399.483307,0,NaN,0.000840
64,399.739166,0,NaN,0.000863
64,399.995026,0,NaN,0.000777
64,400.251862,0,NaN,0.000793
64,400.507721,0,NaN,0.000796
96,400.891510,32,400.891510,0.000942
32,401.019440,0,NaN,0.000787
64,401.275299,0,NaN,0.000858
