blockSize,timeStamp(end),bufferBlockSize,bufferTimeStamp(end),updateDuration
64,553.467682,0,NaN,0.067016
64,553.723541,0,NaN,0.059685
64,553.979401,0,NaN,0.045083
64,554.235260,0,NaN,0.055884
64,554.491119,0,NaN,0.046030
64,554.746979,0,NaN,0.053683
64,555.003815,0,NaN,0.046599
64,555.259674,0,NaN,0.050346
64,555.515533,0,NaN,0.070076
64,555.771393,0,NaN,0.047568
64,556.027252,0,NaN,0.058994
64,556.283112,0,NaN,0.061607
64,556.538971,0,NaN,0.050191
64,556.795807,0,NaN,0.054725
64,557.051666,0,NaN,0.056241
64,557.307526,0,NaN,0.044973
64,557.563385,0,NaN,0.076785
64,557.819244,0,NaN,0.068983
64,558.075104,0,NaN,0.067071
64,558.330963,0,NaN,0.085128
64,558.587799,0,NaN,0.078079
64,558.843658,0,NaN,0.094881
64,559.099518,0,NaN,0.058667
64,559.355377,0,NaN,0.070380
64,559.611237,0,NaN,0.063611
64,559.867096,0,NaN,0.046813
64,560.123932,0,NaN,0.053022
64,560.379791,0,NaN,0.051980
64,560.635651,0,NaN,0.056975
64,560.891510,0,NaN,0.062228
64,561.147369,0,NaN,0.059707
64,561.403229,0,NaN,0.068497
64,561.659088,0,NaN,0.067457
64,561.915924,0,NaN,0.076509
64,562.171783,0,NaN,0.061953
64,562.427643,0,NaN,0.049451
64,562.683502,0,NaN,0.056625
64,562.939362,0,NaN,0.073152
64,563.195221,0,NaN,0.056896
64,563.451080,0,NaN,0.058229
64,563.707916,0,NaN,0.089134
96,564.091705,32,564.091705,0.087755
32,564.219635,0,NaN,0.078909
64,564.475494,0,NaN,0.063069
64,564.731354,0,NaN,0.054843
64,564.987213,0,NaN,0.088934
64,565.243073,0,NaN,0.058843
64,565.499908,0,NaN,0.069898
64,565.755768,0,NaN,0.056962
64,566.011627,0,NaN,0.056273
64,566.267487,0,NaN,0.061256
64,566.523346,0,NaN,0.054206
64,566.779205,0,NaN,0.099087
64,567.035065,0,NaN,0.060465
64,567.291901,0,NaN,0.061259
64,567.547760,0,NaN,0.070561
64,567.803619,0,NaN,0.087592
64,568.059479,0,NaN,0.091423
64,568.315338,0,NaN,0.085176
64,568.571198,0,NaN,0.056939
64,568.827057,0,NaN,0.116709
64,569.083893,0,NaN,0.092357
64,569.339752,0,NaN,0.060269
64,569.595612,0,NaN,0.076992
64,569.851471,0,NaN,0.104824
64,570.107330,0,NaN,0.128777
64,570.363190,0,NaN,0.071561
64,570.619049,0,NaN,0.082044
64,570.875885,0,NaN,0.094394
64,571.131744,0,NaN,0.071621
64,571.387604,0,NaN,0.052578
64,571.643463,0,NaN,0.059764
64,571.899323,0,NaN,0.061522
64,572.155182,0,NaN,0.124800
64,572.411041,0,NaN,0.071644
64,572.667877,0,NaN,0.073378
64,572.923737,0,NaN,0.081023
64,573.179596,0,NaN,0.078893
64,573.435455,0,NaN,0.051176
64,573.691315,0,NaN,0.062568
64,573.947174,0,NaN,0.063699
64,574.203033,0,NaN,0.066761
64,574.459869,0,NaN,0.057954
64,574.715729,0,NaN,0.067880
64,574.971588,0,NaN,0.056174
64,575.227448,0,NaN,0.092429
64,575.483307,0,NaN,0.056340
64,575.739166,0,NaN,0.064226
64,575.995026,0,NaN,0.067374
64,576.251862,0,NaN,0.057619
64,576.507721,0,NaN,0.057707
