Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,AFz,Cpz,POz,TimeStamp
3729.2991,3878.0498,-1487.4192,-363.9981,78485.4453,85695.7813,105772.7188,64622.3320,2919.4729,3433.1160,3502.4736,3550.4626,80635.4375,71326.4922,74393.2891,84474.0547,2044.4246,3370.5759,3295.0271,80089.9609,73408.6953,-2967.7751,349.607361
3988.4897,4150.8755,-2419.2856,-696.2344,78487.0781,85734.3594,105772.4766,64679.1719,2766.2295,3500.5288,3484.1003,3576.4131,80594.4219,71510.9375,74354.3750,84618.4063,1618.3781,3336.8472,3182.9553,80192.4219,73414.5000,-2949.5583,349.611359
1563.5939,1078.0693,2280.7273,2505.6528,78437.7031,85573.1797,105846.8828,64547.2305,3400.9294,3317.4683,3456.3843,3495.7903,80794.5313,70550.7344,74593.0000,84075.5000,3502.3394,3521.1597,3590.7629,79356.7578,73426.8438,-2797.1418,349.615356
-2142.1018,-2385.4451,5175.7920,3453.7468,78406.8750,85431.4063,105902.3594,64400.9180,3585.7561,3133.8040,3460.4299,3422.0073,80974.8047,69693.7422,74796.9141,83558.1484,3965.6240,3633.0747,3765.8889,78680.4844,73424.0469,-2723.8059,349.619354
3713.0046,3883.6602,-1482.0770,-160.9549,78474.4922,85710.0625,105769.0313,64615.5586,3020.7263,3423.7954,3495.3433,3577.8213,80628.3750,71276.0000,74376.5000,84469.8125,2176.3223,3384.8362,3364.3398,80089.4297,73405.8984,-2952.7546,349.623352
3974.0952,4142.4263,-2411.1050,-549.6741,78477.1094,85750.6563,105768.9688,64672.6484,2880.8269,3493.1082,3477.6184,3603.5034,80588.3203,71453.4531,74339.7969,84612.8828,1601.5024,3366.7090,3339.8645,80185.1406,73409.2500,-2942.2942,349.627350
1561.8951,1084.1489,2283.2083,2554.3796,78432.9141,85589.8125,105845.8750,64544.1250,3399.8567,3323.0115,3453.6350,3517.9187,80791.4922,70501.7578,74584.2109,84071.8828,3456.3618,3519.5950,3593.9592,79340.5313,73418.1719,-2797.2537,349.631348
-2140.2241,-2381.4666,5169.5112,3453.8584,78398.6094,85435.7422,105895.6328,64394.0977,3583.0962,3123.4998,3453.0986,3426.6565,80968.4531,69664.5313,74786.1641,83549.0078,3963.5005,3632.6501,3764.1455,78667.7188,73419.2656,-2719.0225,349.635345
88.9599,-93.0056,3631.5325,2875.9541,78428.7813,85521.6641,105845.1406,64452.3711,3442.2131,3214.8960,3478.0208,3476.6797,80855.1563,70220.7109,74646.0625,83836.6719,3683.3662,3545.0313,3615.8193,79165.1563,73408.4688,-2833.5305,349.639343
3715.6199,3879.1003,-1503.8253,-200.2493,78476.6172,85698.3047,105766.1016,64615.9609,2989.4563,3432.7585,3499.3667,3560.9905,80629.5781,71306.5547,74377.4141,84468.2656,2113.1338,3382.9141,3345.4077,80076.5547,73400.3125,-2961.2261,349.643341
3972.7766,4135.3184,-2408.3110,-594.5787,78474.2656,85723.9922,105762.1016,64668.1523,2876.3564,3487.4309,3474.6455,3568.7688,80587.2188,71494.7344,74340.6250,84601.8203,1704.7451,3368.5420,3332.0190,80168.1719,73407.3750,-2942.2495,349.647339
1435.3396,972.9490,2294.9429,2521.3884,78432.6484,85559.8359,105842.0547,64541.8008,3406.4951,3322.5420,3453.3892,3481.1052,80793.6875,70551.0000,74590.0703,84061.1328,3493.5105,3522.4114,3600.3071,79322.4922,73417.7188,-2808.3625,349.651337
-2179.5408,-2422.5266,5180.0615,3455.6018,78401.4219,85409.9688,105894.9844,64395.1719,3589.4219,3137.3354,3457.6582,3398.9180,80972.2344,69713.6563,74793.7188,83543.8438,3966.9429,3632.6948,3768.0122,78651.5391,73415.2656,-2728.8350,349.655334
150.8519,-61.0203,3627.5762,2856.7539,78421.3594,85496.6719,105836.1953,64445.0156,3439.1733,3209.8892,3472.4104,3452.6292,80849.2969,70247.4609,74642.5547,83825.2109,3689.6023,3543.3997,3617.9873,79152.4609,73401.7422,-2825.7522,349.659332
150.8519,-61.0203,3627.5762,2856.7539,78421.3594,85496.6719,105836.1953,64445.0156,3439.1733,3209.8892,3472.4104,3452.6292,80849.2969,70247.4609,74642.5547,83825.2109,3689.6023,3543.3997,3617.9873,79152.4609,73401.7422,-2825.7522,349.663330
3728.5615,3884.9790,-1504.6970,-244.0140,78469.2813,85688.4063,105759.1328,64609.5039,2935.4546,3430.0093,3493.8235,3554.5308,80623.9453,71305.9297,74372.9922,84459.2813,2038.7920,3371.3582,3306.6274,80064.5234,73393.1563,-2962.1201,349.667328
3968.2839,4130.3564,-2408.7803,-519.5439,78474.3828,85735.7031,105764.2266,64669.0039,2850.7190,3500.5737,3476.6572,3587.2314,80588.6328,71467.6016,74341.8984,84601.1953,1558.5870,3362.3057,3309.1980,80156.2344,73402.5859,-2947.6809,349.671326
1422.4203,959.7392,2304.2637,2593.0259,78427.6406,85580.8906,105841.6719,64538.6250,3404.0364,3320.8208,3449.7458,3509.2461,80791.9844,70495.5000,74585.7813,84056.9297,3467.2695,3526.3452,3605.2021,79313.2813,73416.5156,-2802.7075,349.675323
-2194.5388,-2430.9980,5179.5474,3472.7681,78400.4141,85444.5469,105898.5156,64396.2891,3595.5461,3140.3752,3457.2112,3438.1228,80973.0391,69652.7031,74790.5234,83547.7109,3967.2334,3637.6121,3771.9460,78647.8281,73416.5156,-2735.2947,349.679321
131.4283,-67.7034,3614.2546,2945.8928,78430.0313,85538.7578,105847.9375,64455.4102,3454.5291,3233.8279,3481.8652,3499.0313,80856.8047,70200.6563,74644.8359,83841.2578,3693.1338,3548.9429,3621.7200,79153.8906,73405.0234,-2835.4082,349.683319
131.4283,-67.7034,3614.2546,2945.8928,78430.0313,85538.7578,105847.9375,64455.4102,3454.5291,3233.8279,3481.8652,3499.0313,80856.8047,70200.6563,74644.8359,83841.2578,3693.1338,3548.9429,3621.7200,79153.8906,73405.0234,-2835.4082,349.687317
3715.0164,3887.1470,-1524.5231,-43.1836,78468.7891,85711.8750,105762.3750,64611.2227,3029.8459,3432.6467,3494.4717,3581.4871,80624.4609,71268.1094,74367.1797,84463.6172,2154.9539,3387.0044,3370.8889,80062.0703,73394.9453,-2954.6545,349.691315
3962.8301,4132.1445,-2424.6948,-507.5187,78472.8594,85743.9297,105765.7266,64668.8711,2948.5303,3500.5513,3477.1042,3596.5298,80589.1250,71450.9063,74337.0078,84599.9844,1728.5945,3372.8557,3357.5896,80144.3906,73400.5313,-2948.7314,349.695313
1421.9285,959.9180,2277.8215,2506.9717,78433.8750,85578.3672,105848.1563,64544.0781,3426.3210,3338.4565,3459.6477,3507.4133,80799.3828,70511.1484,74588.9766,84059.2500,3493.0188,3528.3123,3606.6550,79296.4766,73412.2656,-2807.9824,349.699310
-2160.7878,-2410.6133,5177.1108,3461.2568,78394.0703,85414.7266,105891.4766,64389.6719,3592.6182,3131.9709,3454.4619,3407.3223,80969.9297,69686.5469,74783.3047,83534.9219,3967.5461,3637.3887,3770.9404,78629.4766,73409.9688,-2719.1121,349.703308
205.9490,8.9854,3555.4023,2788.3577,78421.9844,85500.9609,105837.6484,64447.4297,3448.3823,3220.6179,3476.4114,3454.9536,80851.8906,70252.3828,74637.9453,83827.4219,3690.4741,3546.2830,3619.0378,79135.6797,73397.8281,-2836.6597,349.707306
3750.6226,3913.0303,-1596.4509,-285.3871,78473.5781,85685.6094,105762.7031,64614.7773,2987.4670,3447.4436,3502.0266,3547.0876,80630.5625,71329.8203,74373.4609,84461.8750,2100.1475,3375.5156,3311.9473,80042.9375,73389.2266,-2972.5808,349.711304
3966.5405,4122.8687,-2380.4382,-433.1321,78466.5313,85711.4063,105756.2266,64661.2695,2950.8547,3492.7505,3472.6340,3557.2800,80587.2188,71487.7813,74335.0859,84583.9609,1770.1910,3364.7644,3317.7363,80121.4531,73395.2813,-2935.4321,349.715302
1407.3999,923.4176,2352.0740,2598.1890,78428.4453,85558.0234,105839.9531,64536.3008,3425.8293,3323.9502,3452.4727,3479.2947,80797.6172,70523.4609,74588.1953,84041.7969,3517.1362,3529.6755,3611.5947,79272.4297,73408.5391,-2805.9038,349.719299
-2187.9451,-2442.4421,5193.6064,3485.3745,78437.2109,85452.1875,105918.6563,64416.0703,3616.7134,3160.5588,3471.4045,3419.2134,80989.2188,69697.5391,74804.4453,83554.8203,3986.2993,3651.4702,3797.4719,78613.4063,73408.2422,-2745.8223,349.723297
261.2025,-0.3800,3595.3450,2953.2017,78479.4766,85561.5391,105872.2266,64480.2422,3473.0139,3240.6899,3491.7000,3482.8264,80869.9688,70245.2500,74655.2500,83855.8984,3736.5632,3573.7979,3658.7122,79129.4844,73397.2266,-2836.8608,349.727295
3750.6450,3910.8623,-1544.7067,64.4177,78522.7500,85745.9375,105790.7813,64639.0742,3090.4192,3448.1812,3507.6814,3579.1177,80641.1563,71298.3750,74381.2578,84482.9766,2353.4597,3413.4912,3412.8430,80039.5156,73388.6641,-2961.4944,349.731293
3965.9370,4128.8813,-2415.3071,-304.0284,78530.3047,85789.4141,105798.8281,64698.7070,2980.8955,3525.5630,3493.8457,3610.5667,80610.2422,71456.4688,74355.2656,84620.2813,1935.1469,3399.9907,3396.9287,80118.2813,73395.0313,-2955.3923,349.735291
3965.9370,4128.8813,-2415.3071,-304.0284,78530.3047,85789.4141,105798.8281,64698.7070,2980.8955,3525.5630,3493.8457,3610.5667,80610.2422,71456.4688,74355.2656,84620.2813,1935.1469,3399.9907,3396.9287,80118.2813,73395.0313,-2955.3923,349.739288
1395.8663,937.4992,2316.4900,2622.6418,78485.6875,85628.7500,105877.8594,64568.3555,3445.4319,3346.8831,3469.7283,3529.3179,80816.7734,70489.0625,74601.9609,84073.1563,3566.6453,3556.9224,3645.5471,79271.8438,73409.2031,-2805.1663,349.743286
-2204.9548,-2418.2798,5185.1128,3490.6494,78451.0000,85480.7109,105925.9219,64419.2656,3614.5452,3149.2041,3468.9236,3445.8118,80989.3516,69659.0781,74796.8906,83560.3828,3995.2178,3662.5791,3809.8101,78615.1953,73408.8047,-2726.8679,349.747284
187.6205,52.9513,3542.9302,2901.3235,78485.2188,85578.6328,105877.1953,64483.4844,3476.2102,3251.8882,3496.4832,3505.4910,80873.8203,70226.9219,74652.7656,83864.8125,3731.5120,3573.8875,3656.3877,79129.0625,73396.6641,-2846.1145,349.751282
3754.4001,3930.8447,-1609.8619,25.6151,78528.7813,85754.4531,105795.0703,64642.5625,3115.4084,3461.1453,3514.3201,3590.2935,80646.8984,71294.2578,74380.4375,84488.9688,2366.3345,3412.8430,3413.8936,80033.2813,73386.3438,-2968.5798,349.755280
3964.3948,4119.5605,-2371.5422,-270.4337,78523.5781,85776.4063,105789.8672,64688.9648,3026.4485,3506.1838,3488.6377,3597.3792,80607.8984,71454.5469,74345.2266,84607.6094,1960.2032,3398.8955,3408.1938,80105.0938,73391.0313,-2947.5022,349.759277
1440.7487,933.0512,2397.4033,2678.1411,78486.2266,85613.2578,105873.0547,64563.5273,3447.8459,3344.2231,3473.2598,3510.9673,80821.1328,70503.2344,74600.0156,84062.8047,3561.2585,3553.5024,3641.3672,79250.5000,73400.7813,-2814.5540,349.763275
-2176.1882,-2416.4470,5196.0874,3487.8555,78454.6016,85460.5078,105922.3203,64417.0547,3615.9756,3155.3286,3475.5620,3420.3979,80995.5234,69687.9297,74798.0781,83550.9063,3994.1001,3657.4829,3802.7693,78591.1484,73398.1406,-2734.7805,349.767273
261.5825,54.1136,3564.1643,2879.7092,78475.8516,85542.6016,105860.9844,64469.9375,3461.0110,3228.9553,3490.5376,3463.7603,80869.4766,70256.6484,74642.3047,83842.2656,3710.9482,3567.8076,3647.9163,79107.7813,73385.4453,-2834.1787,349.771271
3772.5049,3934.7786,-1581.3412,-133.0376,78527.3516,85726.1563,105786.3516,64636.5039,3057.4280,3452.2493,3516.6892,3556.4307,80650.1875,71330.0938,74378.4219,84474.8203,2221.5845,3408.1716,3400.4377,80013.6563,73377.5313,-2972.4915,349.775269
3981.3149,4137.4863,-2360.5901,-303.5590,78530.0313,85758.2500,105789.7266,64690.3711,2945.3562,3514.5881,3500.0371,3577.6873,80619.8750,71487.5625,74351.5078,84601.0781,1906.2461,3398.8286,3392.1453,80088.8906,73386.3828,-2950.9666,349.779266
1479.4172,959.0239,2427.9583,2692.1111,78483.5859,85594.0781,105866.8906,64556.9531,3436.8936,3331.2144,3475.8079,3493.4434,80827.4375,70515.4609,74598.7188,84047.8281,3577.6873,3555.9165,3641.0544,79239.3672,73399.7500,-2802.7747,349.783264
-2167.7393,-2426.9746,5206.3691,3494.9409,78459.2656,85459.6328,105924.1563,64418.2617,3619.0603,3155.9097,3485.2402,3423.3931,81007.5703,69692.7109,74801.6328,83548.6719,4003.8901,3665.3059,3806.5244,78589.6484,73401.1563,-2738.4685,349.787262
236.3473,42.0883,3576.9272,2937.8462,78487.0547,85559.0313,105869.9531,64478.1406,3471.3599,3247.7307,3506.9438,3488.0566,80885.7500,70252.1563,74648.5391,83852.7656,3727.5779,3573.9990,3650.6655,79113.1250,73388.9766,-2843.2537,349.791260
3775.6118,3946.6028,-1568.4889,45.3964,78526.3047,85739.7500,105785.4844,64633.6641,3104.2102,3449.7458,3521.6289,3582.4480,80656.5156,71298.3984,74372.1406,84474.1250,2328.4036,3411.0103,3407.8809,80017.8359,73377.3984,-2965.2717,349.795258
3972.8213,4128.3223,-2350.1069,-185.3407,78529.4531,85777.7031,105790.3125,64687.5781,3021.4192,3515.2141,3505.4688,3610.5442,80626.6719,71440.9531,74346.0313,84599.9844,1906.4473,3399.6780,3405.0869,80087.5938,73383.5469,-2952.7996,349.799255
1433.3950,882.8044,2454.3108,2750.6279,78488.0156,85618.4844,105871.8984,64558.7852,3447.2200,3344.9607,3485.6650,3530.9944,80837.8984,70469.0547,74598.0313,84051.6328,3542.3267,3556.4529,3640.5403,79235.1641,73396.0391,-2810.2847,349.803253
-2172.5225,-2430.9980,5203.6646,3495.0527,78451.6953,85468.6406,105916.9531,64409.2539,3611.2148,3147.3267,3481.8652,3442.7051,81006.2500,69647.0078,74790.1406,83540.9141,3995.6648,3659.3604,3800.4446,78582.1563,73393.5391,-2734.0876,349.807251
228.2784,42.8706,3569.2605,2897.8142,78484.4609,85564.7734,105865.7500,64474.2070,3464.8333,3245.9426,3507.6592,3499.4561,80887.4766,70229.5156,74642.8438,83849.9766,3708.6460,3571.1829,3646.1282,79107.2031,73383.5234,-2852.9094,349.811249
3972.3518,4122.5332,-2345.4355,-253.6923,78527.3047,85761.4922,105783.3594,64682.2344,2995.2231,3508.6873,3505.7146,3592.7522,80630.0703,71451.3281,74344.7188,84589.1484,1933.7834,3399.2979,3398.2251,80071.1875,73378.6094,-2951.9949,349.815247
1349.8888,865.7725,2471.3652,2699.9565,78485.9375,85594.9063,105864.0938,64552.4375,3445.2083,3338.7024,3486.3804,3503.1218,80841.8125,70491.4297,74597.7813,84037.5469,3567.5396,3553.8379,3637.8357,79212.6094,73388.4375,-2819.2700,349.819244
-2205.2007,-2437.3906,5218.7520,3498.7407,78460.2969,85451.1406,105918.2734,64412.6523,3618.6580,3162.4141,3493.7788,3421.4707,81018.7266,69688.7578,74797.6719,83538.1875,3999.5540,3658.8464,3799.1260,78564.9297,73388.5547,-2744.4587,349.823242
355.2363,130.6683,3559.8728,2922.2446,78482.6953,85539.1172,105857.8828,64468.3086,3463.5591,3239.0359,3509.1790,3470.9353,80891.4063,70266.4844,74638.5938,83839.3750,3720.1794,3569.0146,3643.4014,79094.7266,73378.3359,-2840.8618,349.827240
3808.0889,3973.4470,-1595.2662,-84.1990,78531.3281,85723.6563,105782.3750,64632.6367,2994.9773,3458.0605,3532.9165,3566.1982,80671.3125,71328.4609,74372.0938,84468.9844,2163.8499,3400.1250,3333.4719,79997.5859,73369.3516,-2977.9675,349.831238
1410.9315,910.7441,2540.8345,2761.2898,78481.5547,85588.5625,105860.8750,64546.2031,3447.5552,3331.5498,3484.6145,3501.4453,80845.6563,70477.7109,74590.3594,84026.7344,3550.9768,3553.8826,3634.5054,79197.8125,73384.3984,-2801.0310,349.835236
-2163.7383,-2411.4402,5215.7349,3497.2656,78454.8203,85454.1563,105914.7656,64406.6836,3615.4170,3152.4900,3490.5154,3430.0540,81020.1719,69661.8047,74788.5547,83530.4141,3998.8611,3661.4167,3798.2542,78555.2891,73384.5078,-2739.7427,349.839233
387.5122,203.1550,3575.0942,2932.4370,78488.7734,85559.8594,105864.4531,64474.1172,3470.7117,3258.6160,3517.8516,3498.7854,80899.4531,70241.2266,74638.2578,83847.6250,3714.3457,3569.9087,3641.4343,79089.1875,73373.2656,-2856.5081,349.843231
3805.5186,3982.1418,-1566.6560,39.4061,78527.2891,85736.1250,105779.5859,64629.1719,3052.4883,3457.0325,3529.9885,3586.0466,80669.7656,71289.8125,74363.8281,84466.1875,2240.3823,3409.0657,3401.6226,79990.6563,73364.8594,-2970.2561,349.847229
3970.5862,4128.0093,-2355.6726,-234.9615,78527.0625,85766.1406,105782.1094,64678.7695,2985.9023,3513.7834,3508.3743,3604.2856,80638.6328,71425.6484,74339.6172,84581.4531,1937.7621,3399.4768,3401.9800,80046.9844,73371.0938,-2958.6108,349.851227
1330.4875,884.1009,2462.2234,2664.1938,78491.5703,85608.0469,105868.6328,64553.9609,3456.9878,3354.3262,3493.4658,3525.0264,80853.9922,70459.0625,74598.8516,84033.9766,3574.0437,3557.4587,3640.3613,79186.9531,73382.8750,-2827.1379,349.855225
-2209.6711,-2429.7686,5218.7300,3501.8477,78456.5625,85456.8828,105913.4688,64406.3945,3617.6296,3158.3684,3489.6436,3436.2676,81019.6875,69655.3438,74789.2500,83529.2266,4000.7610,3662.6462,3800.8247,78545.1016,73382.8047,-2740.2791,349.859222
366.6357,144.8169,3521.8748,2873.5403,78480.0156,85543.8984,105852.4453,64464.0586,3462.0840,3242.6567,3504.1946,3483.4299,80888.9297,70246.6797,74629.8828,83836.2969,3701.3816,3568.1877,3641.6130,79077.1797,73370.1797,-2847.9697,349.863220
3812.6487,3976.1516,-1637.2876,-147.9909,78534.0391,85727.7656,105781.0313,64632.8594,2990.9316,3473.4609,3531.5754,3576.6143,80671.8047,71319.2734,74369.7500,84469.3828,2091.8550,3396.3699,3329.0239,79976.2344,73362.4922,-2988.8528,349.867218
3976.8445,4121.6841,-2320.0886,-215.9402,78530.3047,85749.3594,105781.7031,64679.2617,2946.9434,3523.3501,3507.0110,3587.6113,80639.6563,71455.7734,74343.2188,84578.1953,1885.5708,3384.6575,3293.8201,80028.8281,73369.6641,-2956.2639,349.871216
1389.1162,866.8230,2531.3125,2738.5803,78482.4688,85579.9766,105858.8438,64543.5664,3455.5349,3335.7520,3480.7476,3498.1819,80846.7500,70477.1953,74591.8359,84016.8750,3589.1760,3559.8953,3643.7588,79168.2656,73381.6484,-2808.7649,349.875214
431.2545,232.9275,3523.7971,2926.4243,78484.4375,85544.9766,105856.4297,64468.4414,3469.2366,3257.6772,3506.8545,3485.5757,80891.0469,70256.2656,74629.6797,83839.8516,3714.8374,3570.3557,3644.2283,79066.0781,73367.3672,-2851.0542,349.879211
3813.0732,3985.8523,-1622.7142,44.7035,78524.4219,85725.8203,105774.4844,64625.3945,3103.6289,3459.0442,3519.2598,3575.4519,80662.4844,71298.4609,74356.5625,84459.1016,2267.0928,3411.1221,3406.3833,79962.7813,73358.5781,-2968.0657,349.883209
3968.2839,4130.4458,-2340.4512,-135.8763,78529.8125,85764.0000,105784.1641,64679.9102,3010.2881,3526.5239,3503.5017,3603.0564,80637.9609,71423.1641,74338.5234,84576.8516,1878.2841,3404.0811,3409.0210,80013.3828,73366.3828,-2956.9568,349.887207
1373.1570,937.8121,2489.7830,2725.5940,78485.2188,85601.0547,105864.1641,64546.7617,3453.0986,3348.0229,3480.2336,3520.2656,80847.5781,70436.9609,74589.9609,84018.4375,3571.8311,3561.3032,3645.9941,79150.5625,73377.8438,-2809.0776,349.891205
-2196.7070,-2418.4810,5209.3423,3499.9478,78449.1016,85454.4063,105907.5469,64399.0625,3615.7969,3150.6570,3475.7632,3435.5747,81010.2031,69631.2266,74775.9922,83516.4844,3996.3352,3663.8530,3802.4338,78513.9219,73375.2734,-2731.2937,349.895203
-2196.7070,-2418.4810,5209.3423,3499.9478,78449.1016,85454.4063,105907.5469,64399.0625,3615.7969,3150.6570,3475.7632,3435.5747,81010.2031,69631.2266,74775.9922,83516.4844,3996.3352,3663.8530,3802.4338,78513.9219,73375.2734,-2731.2937,349.899200
267.8633,86.8365,3493.9575,2899.5352,78480.8203,85553.1563,105853.7656,64465.8711,3467.5378,3254.5032,3497.9585,3492.7058,80883.2969,70231.2578,74621.2500,83837.0547,3687.3447,3568.5676,3641.9038,79052.1016,73362.9609,-2849.1321,349.903198
3778.3389,3955.0515,-1647.5917,-19.3566,78523.8203,85725.9531,105773.2109,64624.8828,3105.5737,3466.2861,3513.4258,3574.5579,80656.8906,71292.0078,74352.3594,84457.9844,2173.5283,3405.8916,3402.4719,79943.6719,73352.7891,-2970.5244,349.907196
3778.3389,3955.0515,-1647.5917,-19.3566,78523.8203,85725.9531,105773.2109,64624.8828,3105.5737,3466.2861,3513.4258,3574.5579,80656.8906,71292.0078,74352.3594,84457.9844,2173.5283,3405.8916,3402.4719,79943.6719,73352.7891,-2970.5244,349.911194
3940.7019,4085.5859,-2302.6543,-161.9607,78518.2109,85743.0547,105772.2969,64668.6016,3021.3076,3509.0227,3486.0449,3579.7659,80624.2813,71423.7891,74327.2578,84560.4688,1924.7310,3399.4768,3406.9199,79987.1250,73359.8516,-2945.3115,349.915192
3940.7019,4085.5859,-2302.6543,-161.9607,78518.2109,85743.0547,105772.2969,64668.6016,3021.3076,3509.0227,3486.0449,3579.7659,80624.2813,71423.7891,74327.2578,84560.4688,1924.7310,3399.4768,3406.9199,79987.1250,73359.8516,-2945.3115,349.919189
1275.0775,720.5308,2544.0308,2748.6609,78478.7188,85576.4219,105856.1406,64539.2305,3454.3503,3339.6187,3467.4260,3491.4319,80838.5703,70455.2188,74585.1563,84004.5547,3576.2566,3557.7942,3645.8823,79121.0859,73371.7422,-2811.0222,349.923187
-2206.4746,-2464.6375,5208.2690,3494.8293,78448.3828,85431.0234,105903.7656,64396.6914,3616.2439,3157.9885,3469.4600,3408.6633,81005.3594,69665.0000,74775.7266,83509.9844,3990.8367,3658.0417,3801.0928,78486.4922,73369.1094,-2735.3169,349.927185
340.8864,130.5789,3466.1296,2881.9668,78472.5703,85525.5469,105843.0156,64457.1758,3456.3396,3243.9534,3484.8157,3462.7097,80872.3203,70261.7891,74612.9844,83825.5234,3686.1155,3564.0750,3640.1155,79030.4219,73357.2813,-2842.5830,349.931183
340.8864,130.5789,3466.1296,2881.9668,78472.5703,85525.5469,105843.0156,64457.1758,3456.3396,3243.9534,3484.8157,3462.7097,80872.3203,70261.7891,74612.9844,83825.5234,3686.1155,3564.0750,3640.1155,79030.4219,73357.2813,-2842.5830,349.935181
3794.5215,3959.6560,-1677.3419,-127.7626,78521.6328,85711.9375,105769.2813,64622.3125,3043.8828,3464.8779,3505.9380,3557.9282,80651.5313,71313.9297,74349.7031,84453.3125,2081.0815,3405.2881,3382.0200,79924.1094,73349.3281,-2976.6711,349.939178
3939.9866,4080.7356,-2302.4756,-177.7634,78520.8047,85742.4922,105774.8906,64670.6563,3001.0791,3520.5784,3483.4746,3578.6929,80623.6094,71425.6250,74329.1797,84559.8203,1778.7294,3399.7227,3398.3145,79964.3203,73356.1875,-2949.7373,349.943176
3939.9866,4080.7356,-2302.4756,-177.7634,78520.8047,85742.4922,105774.8906,64670.6563,3001.0791,3520.5784,3483.4746,3578.6929,80623.6094,71425.6250,74329.1797,84559.8203,1778.7294,3399.7227,3398.3145,79964.3203,73356.1875,-2949.7373,349.947174
1250.4236,741.5414,2552.0549,2772.2644,78469.6641,85575.4141,105849.8594,64530.9141,3445.4766,3329.8286,3454.4172,3492.3035,80829.3359,70425.0938,74576.5703,83992.4688,3550.0381,3556.1848,3645.6365,79097.3906,73365.8203,-2796.6948,349.951172
-2247.2666,-2466.4031,5203.3296,3498.5173,78444.8281,85445.4844,105903.2969,64394.6367,3616.1321,3156.8037,3462.7097,3424.9578,81000.6172,69626.3281,74771.1875,83507.2344,3988.2439,3659.1816,3802.4785,78471.9688,73366.4922,-2735.9875,349.955170
-2247.2666,-2466.4031,5203.3296,3498.5173,78444.8281,85445.4844,105903.2969,64394.6367,3616.1321,3156.8037,3462.7097,3424.9578,81000.6172,69626.3281,74771.1875,83507.2344,3988.2439,3659.1816,3802.4785,78471.9688,73366.4922,-2735.9875,349.959167
229.2395,65.8035,3448.2258,2901.2117,78475.8125,85550.2500,105848.6250,64462.2070,3464.0508,3259.1973,3484.9944,3488.9285,80871.6016,70223.2578,74612.6016,83832.1563,3684.9084,3564.4548,3641.0095,79019.6484,73354.8672,-2847.1875,349.963165
