blockSize,timeStamp(end),bufferBlockSize,bufferTimeStamp(end),updateDuration
2500,40.699127,2436,40.699127,0.055291
64,40.954987,2436,40.954987,0.039683
64,41.211823,2436,41.211823,0.041678
64,41.467682,2436,41.467682,0.054670
64,41.723541,2436,41.723541,0.030276
64,41.979401,2436,41.979401,0.040429
64,42.235260,2436,42.235260,0.040533
64,42.491119,2436,42.491119,0.026719
64,42.746979,2436,42.746979,0.034229
64,43.003815,2436,43.003815,0.032751
64,43.259674,2436,43.259674,0.035684
64,43.515533,2436,43.515533,0.038558
64,43.771393,2436,43.771393,0.043322
64,44.027252,2436,44.027252,0.028746
64,44.283112,2436,44.283112,0.038804
64,44.538971,2436,44.538971,0.041387
64,44.795807,2436,44.795807,0.034411
64,45.051666,2436,45.051666,0.029896
64,45.307526,2436,45.307526,0.042883
64,45.563385,2436,45.563385,0.042432
64,45.819244,2436,45.819244,0.038743
64,46.075104,2436,46.075104,0.031645
64,46.330963,2436,46.330963,0.033390
64,46.587799,2436,46.587799,0.029997
64,46.843658,2436,46.843658,0.040229
64,47.099518,2436,47.099518,0.027605
64,47.355377,2436,47.355377,0.026993
64,47.611237,2436,47.611237,0.038490
64,47.867096,2436,47.867096,0.037189
64,48.123932,2436,48.123932,0.034468
64,48.379791,2436,48.379791,0.041108
64,48.635651,2436,48.635651,0.032452
64,48.891510,2436,48.891510,0.036170
64,49.147369,2436,49.147369,0.033511
64,49.403229,2436,49.403229,0.028823
64,49.659088,2436,49.659088,0.032707
64,49.915924,2436,49.915924,0.034536
64,50.171783,2436,50.171783,0.031248
64,50.427643,2436,50.427643,0.035555
64,50.683502,2436,50.683502,0.058956
64,50.939362,2436,50.939362,0.047533
64,51.195221,2436,51.195221,0.054027
64,51.451080,2436,51.451080,0.046749
64,51.707916,2436,51.707916,0.029009
64,51.963776,2436,51.963776,0.021835
64,52.219635,2436,52.219635,0.037596
64,52.475494,2436,52.475494,0.047081
64,52.731354,2436,52.731354,0.029381
64,52.987213,2436,52.987213,0.029813
64,53.243073,2436,53.243073,0.048560
64,53.499908,2436,53.499908,0.030287
64,53.755768,2436,53.755768,0.042016
64,54.011627,2436,54.011627,0.032467
64,54.267487,2436,54.267487,0.052761
64,54.523346,2436,54.523346,0.028568
64,54.779205,2436,54.779205,0.042231
64,55.035065,2436,55.035065,0.029559
64,55.291901,2436,55.291901,0.039310
64,55.547760,2436,55.547760,0.040649
64,55.803619,2436,55.803619,0.037244
64,56.059479,2436,56.059479,0.028622
64,56.315338,2436,56.315338,0.030844
64,56.571198,2436,56.571198,0.035571
64,56.827057,2436,56.827057,0.032897
64,57.083893,2436,57.083893,0.035189
64,57.339752,2436,57.339752,0.039552
32,57.467682,2404,57.467682,0.033866
96,57.851471,2436,57.851471,0.036330
64,58.107330,2436,58.107330,0.031953
64,58.363190,2436,58.363190,0.044972
64,58.619049,2436,58.619049,0.025396
64,58.875885,2436,58.875885,0.033547
64,59.131744,2436,59.131744,0.032432
64,59.387604,2436,59.387604,0.045710
64,59.643463,2436,59.643463,0.036974
64,59.899323,2436,59.899323,0.043502
64,60.155182,2436,60.155182,0.034970
64,60.411041,2436,60.411041,0.065945
64,60.667877,2436,60.667877,0.032625
64,60.923737,2436,60.923737,0.037751
64,61.179596,2436,61.179596,0.036110
64,61.435455,2436,61.435455,0.055228
64,61.691315,2436,61.691315,0.028838
64,61.947174,2436,61.947174,0.030824
64,62.203033,2436,62.203033,0.027534
64,62.459869,2436,62.459869,0.039911
64,62.715729,2436,62.715729,0.035063
64,62.971588,2436,62.971588,0.026959
64,63.227448,2436,63.227448,0.041793
64,63.483307,2436,63.483307,0.045791
64,63.739166,2436,63.739166,0.030239
64,63.995026,2436,63.995026,0.037306
64,64.251862,2436,64.251862,0.036529
64,64.507721,2436,64.507721,0.051767
64,64.763580,2436,64.763580,0.045217
64,65.019440,2436,65.019440,0.038988
64,65.275299,2436,65.275299,0.027703
64,65.531158,2436,65.531158,0.044311
64,65.787018,2436,65.787018,0.039409
64,66.043854,2436,66.043854,0.037287
64,66.299713,2436,66.299713,0.040875
64,66.555573,2436,66.555573,0.048957
64,66.811432,2436,66.811432,0.031663
64,67.067291,2436,67.067291,0.044218
64,67.323151,2436,67.323151,0.042899
64,67.579010,2436,67.579010,0.038451
32,67.707916,2404,67.707916,0.035459
96,68.091705,2436,68.091705,0.032954
64,68.347565,2436,68.347565,0.030816
64,68.603424,2436,68.603424,0.041825
64,68.859283,2436,68.859283,0.026749
64,69.115143,2436,69.115143,0.024497
64,69.371002,2436,69.371002,0.027885
64,69.627838,2436,69.627838,0.035238
64,69.883698,2436,69.883698,0.042646
64,70.139557,2436,70.139557,0.034084
64,70.395416,2436,70.395416,0.061091
64,70.651276,2436,70.651276,0.053856
64,70.907135,2436,70.907135,0.053635
64,71.162994,2436,71.162994,0.048498
64,71.419830,2436,71.419830,0.056582
64,71.675690,2436,71.675690,0.044872
