blockSize,timeStamp(end),bufferBlockSize,bufferTimeStamp(end),updateDuration
64,91.771393,0,NaN,0.059369
64,92.027252,0,NaN,0.047198
64,92.283112,0,NaN,0.047450
64,92.538971,0,NaN,0.034925
64,92.795807,0,NaN,0.029768
64,93.051666,0,NaN,0.042668
64,93.307526,0,NaN,0.037209
64,93.563385,0,NaN,0.033676
64,93.819244,0,NaN,0.038059
64,94.075104,0,NaN,0.030679
64,94.330963,0,NaN,0.043046
64,94.587799,0,NaN,0.032121
96,94.971588,32,94.971588,0.091621
32,95.099518,0,NaN,0.045899
64,95.355377,0,NaN,0.046588
64,95.611237,0,NaN,0.050433
64,95.867096,0,NaN,0.043610
64,96.123932,0,NaN,0.040325
64,96.379791,0,NaN,0.041513
64,96.635651,0,NaN,0.039699
64,96.891510,0,NaN,0.032833
64,97.147369,0,NaN,0.038785
64,97.403229,0,NaN,0.033516
64,97.659088,0,NaN,0.052313
64,97.915924,0,NaN,0.041701
64,98.171783,0,NaN,0.035887
64,98.427643,0,NaN,0.068256
64,98.683502,0,NaN,0.074196
64,98.939362,0,NaN,0.079456
64,99.195221,0,NaN,0.042344
64,99.451080,0,NaN,0.033316
64,99.707916,0,NaN,0.037277
64,99.963776,0,NaN,0.038691
64,100.219635,0,NaN,0.035964
64,100.475494,0,NaN,0.036631
64,100.731354,0,NaN,0.039630
64,100.987213,0,NaN,0.028843
64,101.243073,0,NaN,0.046207
64,101.499908,0,NaN,0.044372
64,101.755768,0,NaN,0.079204
64,102.011627,0,NaN,0.064128
64,102.267487,0,NaN,0.051694
64,102.523346,0,NaN,0.045360
64,102.779205,0,NaN,0.035644
96,103.162994,32,103.162994,0.110933
32,103.291901,0,NaN,0.034714
64,103.547760,0,NaN,0.041905
64,103.803619,0,NaN,0.044010
64,104.059479,0,NaN,0.070529
64,104.315338,0,NaN,0.033901
64,104.571198,0,NaN,0.031780
64,104.827057,0,NaN,0.048933
64,105.083893,0,NaN,0.032518
64,105.339752,0,NaN,0.039009
64,105.595612,0,NaN,0.033632
64,105.851471,0,NaN,0.027368
64,106.107330,0,NaN,0.031545
64,106.363190,0,NaN,0.030252
64,106.619049,0,NaN,0.026982
64,106.875885,0,NaN,0.040072
96,107.259674,32,107.259674,0.101570
32,107.387604,0,NaN,0.045209
64,107.643463,0,NaN,0.065218
64,107.899323,0,NaN,0.047229
64,108.155182,0,NaN,0.048666
64,108.411041,0,NaN,0.072744
64,108.667877,0,NaN,0.050073
64,108.923737,0,NaN,0.048956
96,109.307526,32,109.307526,0.036407
32,109.435455,0,NaN,0.041334
64,109.691315,0,NaN,0.027383
64,109.947174,0,NaN,0.038151
64,110.203033,0,NaN,0.028790
64,110.459869,0,NaN,0.043674
64,110.715729,0,NaN,0.035258
64,110.971588,0,NaN,0.029830
96,111.355377,32,111.355377,0.098932
32,111.483307,0,NaN,0.061215
64,111.739166,0,NaN,0.032750
64,111.995026,0,NaN,0.053440
64,112.251862,0,NaN,0.032426
64,112.507721,0,NaN,0.049299
64,112.763580,0,NaN,0.042019
64,113.019440,0,NaN,0.042294
64,113.275299,0,NaN,0.041819
64,113.531158,0,NaN,0.054483
64,113.787018,0,NaN,0.029156
