Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,AFz,Cpz,POz,TimeStamp
8280.9639,5709.9316,5598.1729,5120.2705,71145.1563,-4674.5098,84941.4063,-4626.2744,4666.7534,3885.8059,7175.2896,4931.9570,101191.6406,-4684.4785,-4642.7256,-4652.6050,37556.9883,4008.6958,3590.5393,-4759.7813,-4683.9644,79773.8906,7.211945
13358.4746,-5136.3638,-5055.2715,-5775.7129,70566.4219,-9617.5977,84527.7656,-9565.8535,-6107.9717,-6442.5547,-3362.4846,-5842.2095,100953.6641,-9629.2432,-9580.2256,-9594.2852,37116.8594,-6590.7915,-6711.4238,-9699.6289,-9625.8008,79539.3047,7.215942
22937.0684,-19127.3027,-19162.2383,-19251.2441,69983.0000,-19254.7090,84029.3438,-19198.4941,-19141.4512,-19157.1660,-19006.9160,-19214.1406,100554.7734,-19272.9707,-19209.0000,-19229.2500,36597.0000,-19228.3105,-19247.5996,-19335.8672,-19261.6602,79344.3516,7.219940
23912.6328,-20392.8359,-20439.6406,-20491.1621,70169.8125,-20451.1758,84113.5469,-20394.6465,-20366.6406,-20374.3066,-20380.0293,-20451.3320,100542.5938,-20470.5547,-20404.5039,-20425.5605,36680.4844,-20443.0840,-20459.0195,-20532.5137,-20458.0371,79434.9922,7.223938
14762.5439,-8319.2969,-8362.5693,-8846.7529,70812.4219,-11552.9902,84626.0938,-11500.5313,-8919.1504,-9614.0215,-6774.5454,-9008.2441,100935.9609,-11565.9102,-11513.4502,-11529.2305,37227.6563,-9586.3271,-9902.6494,-11634.1045,-11560.6797,79656.1641,7.227936
8697.1748,4574.9771,4527.0552,3865.3765,70946.3984,-5640.3730,84795.7891,-5592.0933,3367.7148,2486.0950,6438.4419,3650.3079,101156.2578,-5651.0347,-5605.5493,-5616.7251,37435.7734,2531.7598,2106.8530,-5724.6392,-5647.5034,79674.6484,7.231934
12980.7305,-5952.5820,-5895.9653,-6437.9951,70467.9844,-9910.5400,84449.5781,-9858.7285,-6683.7749,-6921.4409,-4169.4941,-6463.4312,100947.0938,-9922.3633,-9871.9609,-9886.4668,37073.1836,-7024.7729,-7116.1021,-9992.0342,-9917.5137,79491.9609,7.235931
21910.2734,-18569.7383,-18610.0625,-18676.4473,70045.1094,-18653.7598,84061.3516,-18597.7910,-18557.7363,-18567.4141,-18484.0645,-18636.0117,100594.7578,-18671.5508,-18608.3184,-18628.5918,36638.4648,-18635.6992,-18654.4297,-18734.7852,-18660.8672,79361.0703,7.239929
22687.3320,-19071.4238,-19118.0273,-19176.5000,70333.3359,-19171.7617,84210.9531,-19115.9258,-19050.5254,-19081.5488,-19020.2832,-19141.5195,100599.9219,-19190.1797,-19126.0527,-19146.6816,36775.0781,-19142.4141,-19170.7324,-19252.9883,-19179.0254,79495.8984,7.243927
13925.6953,-5918.3169,-5977.2139,-6295.4131,70967.8828,-10214.3672,84712.7969,-10162.6230,-6287.2998,-7103.8086,-4583.2920,-6447.6064,100974.8047,-10226.5713,-10176.2793,-10190.9424,37311.2969,-6890.1709,-7382.4233,-10295.6826,-10222.2568,79715.3516,7.247925
8678.5781,5329.1699,5270.7646,4789.4424,71015.3750,-4943.5576,84823.7734,-4895.1660,4365.6753,3672.9055,6869.5181,4632.5332,101169.0859,-4953.6606,-4911.1475,-4921.2280,37446.1211,3764.9053,3393.7322,-5027.8013,-4952.6099,79688.3281,7.251923
13689.9736,-6357.7075,-6282.6060,-6794.7959,70391.6328,-10133.5654,84377.9688,-10081.4639,-7007.8750,-7206.5820,-4731.9536,-6809.9282,100918.4141,-10145.5010,-10095.3662,-10109.8506,36989.5195,-7346.0347,-7422.4331,-10214.9932,-10141.4775,79437.8281,7.255920
22870.5508,-19501.1582,-19541.7266,-19605.2734,69846.2266,-19581.6250,83907.1250,-19525.2754,-19485.6699,-19494.3633,-19435.4453,-19564.6816,100537.6094,-19600.3105,-19535.6250,-19556.2109,36499.9961,-19564.2793,-19581.8047,-19662.9629,-19588.7773,79262.9922,7.259918
23325.4531,-20160.6250,-20207.6309,-20263.9785,70121.8047,-20245.0020,84053.8203,-20188.6758,-20139.9277,-20162.2109,-20130.6953,-20227.7695,100558.1250,-20264.4707,-20198.7559,-20219.7441,36639.2227,-20227.3008,-20249.6523,-20326.6309,-20252.2227,79393.4844,7.263916
13841.1836,-6822.2217,-6889.9028,-7225.0894,70838.7344,-10802.6650,84614.3125,-10750.5625,-7261.6123,-8078.8364,-5576.0000,-7382.8926,100966.7813,-10815.2041,-10764.1748,-10779.1504,37232.2617,-7879.9282,-8344.7773,-10884.1367,-10810.5547,79650.0156,7.267914
7865.8916,5757.1387,5646.6987,5144.9468,71015.6484,-4676.5884,84811.3672,-4628.3979,4622.5195,3765.3523,7117.5996,4955.5381,101191.5938,-4686.4902,-4644.6475,-4654.4824,37452.6484,3911.9797,3483.1169,-4761.7485,-4685.9092,79686.2422,7.271912
12558.3047,-4072.4878,-4010.6851,-4761.2568,70523.9297,-9119.4668,84455.5703,-9067.9463,-5226.8213,-5723.2534,-2540.1638,-4838.6382,100973.0000,-9130.7324,-9082.3184,-9095.9746,37060.9805,-5850.9268,-6007.3887,-9201.4307,-9127.4463,79489.4141,7.275909
21955.4023,-18117.9434,-18151.0918,-18253.8418,69999.3125,-18295.4160,83999.3281,-18239.5371,-18156.2988,-18185.4453,-17988.2148,-18218.1465,100588.2109,-18312.6934,-18250.1309,-18269.8906,36567.5859,-18256.5469,-18279.4570,-18376.1953,-18302.3008,79328.2578,7.279907
23051.9336,-19237.7441,-19283.3848,-19341.2324,70173.4297,-19313.4258,84075.8828,-19257.3906,-19217.0449,-19234.6133,-19208.3066,-19303.5469,100566.7109,-19331.8223,-19267.5391,-19288.0566,36642.9805,-19300.5293,-19321.0488,-19394.5410,-19320.4219,79426.2266,7.283905
14340.9678,-6849.9824,-6867.3945,-7322.3643,70752.6797,-10713.7500,84544.2656,-10661.5586,-7382.5796,-8240.9980,-5511.7388,-7485.9121,100937.8359,-10726.1992,-10675.1035,-10690.1465,37149.0898,-8094.4604,-8573.2793,-10794.9092,-10721.7070,79620.8906,7.287903
8801.7363,4841.0303,4831.9775,4238.9189,70797.2266,-5413.0557,84654.9688,-5364.5972,3767.3418,2971.2844,6434.9331,4069.7832,101135.0469,-5423.6284,-5379.7520,-5390.4585,37296.7695,3061.1606,2626.1958,-5496.5845,-5421.7285,79597.4453,7.291901
13350.2051,-6592.1997,-6524.1611,-6999.0239,70238.8828,-10203.7725,84255.9297,-10151.7148,-7207.8560,-7377.2822,-5122.0361,-7000.8120,100906.2109,-10215.7754,-10165.1709,-10179.9453,36890.7031,-7490.0693,-7559.2256,-10285.1104,-10211.3721,79380.6094,7.295898
22112.5801,-19010.5820,-19052.5586,-19111.5449,69795.7109,-19081.6621,83856.7891,-19025.3574,-18990.3535,-18998.1328,-18966.6172,-19070.3516,100557.4063,-19099.5879,-19035.7949,-19056.2031,36457.8828,-19066.6191,-19084.4336,-19162.6641,-19088.5898,79246.0469,7.299896
22388.5801,-19155.2207,-19201.6445,-19261.8613,70130.1797,-19278.1777,84039.9375,-19222.0527,-19136.6016,-19171.8281,-19090.6914,-19227.5957,100583.9219,-19296.5059,-19232.4902,-19252.8984,36628.5625,-19230.2559,-19261.8828,-19359.3145,-19285.2637,79398.7813,7.303894
13151.5420,-5330.4663,-5400.2036,-5695.8950,70844.5469,-9704.7246,84596.9922,-9751.4180,-5716.7715,-6411.7319,-4033.0144,-5823.4341,100983.0547,-9814.9639,-9765.4541,-9779.5811,37215.1406,-6213.7178,-6620.3853,-9723.9922,-9811.0518,79654.3750,7.307892
7737.8608,6093.2192,5979.0913,5507.7827,70963.5000,-3284.3428,84758.8203,-4080.0203,4992.6421,4320.1001,7356.8975,5370.9678,101192.6719,-4137.5313,-4096.9404,-4106.0376,37387.1797,4412.4800,4095.0183,-2708.9197,-4137.7549,79664.4297,7.311890
12916.3799,-4287.2656,-4201.5688,-4945.3682,70381.3047,-8949.2803,84339.5234,-9120.7852,-5382.0986,-5806.2676,-2865.8511,-4978.2920,100948.1406,-9183.5938,-9135.2920,-9148.9268,36938.0234,-5964.2944,-6098.2041,-8798.1602,-9180.5098,79429.3828,7.315887
22440.7266,-18585.9434,-18617.4160,-18718.1543,69812.3438,-18756.0859,83850.5781,-18700.0723,-18617.9297,-18643.5000,-18474.0957,-18679.5977,100555.9141,-18773.8770,-18710.5996,-18730.7383,36427.6211,-18716.3887,-18738.2266,-18837.2891,-18763.1484,79240.5078,7.319885
23288.2363,-19753.2188,-19799.0176,-19855.8145,70007.0703,-19824.3867,83940.9453,-19768.1953,-19732.0977,-19746.3789,-19729.5703,-19817.1445,100551.3516,-19843.3867,-19778.2754,-19799.0625,36518.6602,-19813.4805,-19832.2773,-19905.8145,-19831.4961,79333.3594,7.323883
14135.4219,-7228.9116,-7241.1826,-7710.7256,70635.0859,-10922.9844,84443.0313,-10870.5693,-7808.8276,-8569.9043,-5902.2461,-7848.1890,100938.8906,-10935.2549,-10884.0029,-10899.0898,37058.5000,-8434.5869,-8842.8867,-11003.8750,-10930.5391,79549.5391,7.327881
8198.2617,5155.0723,5147.6289,4463.4419,70760.1406,-5138.7104,84606.9141,-5090.1177,3891.1704,3103.1150,6737.3296,4301.6377,101154.3125,-5148.5898,-5105.9204,-5116.1128,37256.4023,3214.3149,2816.7891,-5222.5967,-5147.5396,79567.8516,7.331879
12567.4023,-5175.9932,-5039.9829,-5838.7671,70290.7813,-9495.6689,84267.0547,-9443.9023,-6236.6953,-6483.2129,-3397.4651,-5862.2144,100950.0391,-9507.1357,-9458.2295,-9472.1553,36890.6602,-6593.8091,-6677.3823,-9577.2529,-9503.6934,79386.5313,7.335876
21422.0684,-18052.0723,-18085.3770,-18173.5547,69878.6797,-18164.5020,83885.2656,-18108.5996,-18063.0254,-18074.5801,-17941.7676,-18133.5000,100604.4844,-18181.7129,-18119.3066,-18139.1543,36467.4297,-18142.8887,-18162.2676,-18245.4375,-18171.5430,79261.8984,7.339874
22054.4199,-18416.0488,-18460.0137,-18522.8223,70167.4453,-18538.4473,84035.2031,-18482.5684,-18396.9160,-18433.3945,-18344.8145,-18488.7148,100612.6406,-18556.1055,-18493.0273,-18513.1895,36612.0430,-18490.1680,-18523.0918,-18619.5391,-18545.5762,79399.0234,7.343872
13334.7148,-5120.0918,-5140.0293,-5475.9312,70794.5000,-9622.5596,84534.8047,-9571.0391,-5491.3540,-6196.6631,-3762.4019,-5611.9419,100987.4141,-9634.4063,-9585.0986,-9599.1797,37139.5664,-5985.5288,-6402.0313,-9704.3223,-9630.5615,79614.3594,7.347870
13334.7148,-5120.0918,-5140.0293,-5475.9312,70794.5000,-9622.5596,84534.8047,-9571.0391,-5491.3540,-6196.6631,-3762.4019,-5611.9419,100987.4141,-9634.4063,-9585.0986,-9599.1797,37139.5664,-5985.5288,-6402.0313,-9704.3223,-9630.5615,79614.3594,7.351868
8243.0098,5625.2188,5618.5132,5069.8003,70832.0703,-4507.1172,84640.6406,-4458.9717,4571.7588,3994.3459,7074.3940,4926.0562,101174.9219,-4516.8179,-4475.3555,-4484.8774,37261.6523,4084.6023,3793.6943,-4592.3667,-4516.3037,79586.3594,7.355865
13316.4531,-5745.9629,-5570.8594,-6284.2373,70207.5000,-9760.0449,84192.7813,-9708.1445,-6613.3223,-6818.1089,-4105.5459,-6311.3501,100921.1172,-9771.6455,-9722.2705,-9736.4199,36801.8125,-6940.1270,-7017.1733,-9841.6738,-9767.9131,79336.7578,7.359863
22414.4629,-19026.6543,-19059.3320,-19138.7480,69678.1172,-19124.8008,83732.2656,-19068.6309,-19024.3965,-19034.3652,-18943.1035,-19098.8945,100552.0234,-19142.9277,-19079.0469,-19099.4316,36320.0195,-19104.0137,-19122.0508,-19205.7578,-19131.8418,79161.8047,7.363861
22737.1777,-19555.0273,-19599.9531,-19659.6328,69958.7891,-19655.3633,83884.1484,-19599.1934,-19536.3398,-19564.3027,-19514.2344,-19625.0762,100579.1328,-19674.0039,-19609.3633,-19630.0156,36467.9219,-19625.1211,-19652.4121,-19736.5664,-19662.5156,79292.4297,7.367859
13288.1338,-6071.4263,-6097.2427,-6440.1406,70658.7109,-10228.5830,84436.2813,-10195.6133,-6499.0825,-7227.7046,-4859.5820,-6602.1685,100977.4922,-10259.4727,-10209.4043,-10223.9336,37056.3086,-6985.0542,-7433.3628,-10248.9893,-10255.4941,79546.9922,7.371857
7475.6299,5971.2905,5894.1323,5439.5425,70828.1797,-4036.5461,84633.0703,-4236.2144,4884.1021,4157.9160,7214.7627,5248.3906,101197.4531,-4293.7476,-4252.7993,-4262.1646,37264.9609,4321.9331,3932.1411,-3316.7976,-4293.8594,79583.0703,7.375854
12230.4043,-3570.6687,-3473.2598,-4139.9229,70345.9219,-8700.3271,84279.9297,-8738.7939,-4660.9868,-5143.9185,-2175.4729,-4238.0469,100981.5547,-8801.1553,-8753.2559,-8766.6895,36869.0664,-5290.8364,-5496.9419,-8463.5771,-8798.2275,79385.4141,7.379852
12230.4043,-3570.6687,-3473.2598,-4139.9229,70345.9219,-8700.3271,84279.9297,-8738.7939,-4660.9868,-5143.9185,-2175.4729,-4238.0469,100981.5547,-8801.1553,-8753.2559,-8766.6895,36869.0664,-5290.8364,-5496.9419,-8463.5771,-8798.2275,79385.4141,7.383850
21507.2715,-17640.4434,-17668.1367,-17772.6758,69859.1250,-17846.8848,83843.1328,-17791.0273,-17683.2246,-17716.3281,-17509.9980,-17739.4160,100612.8906,-17863.7148,-17801.8223,-17821.4707,36402.7891,-17789.7969,-17817.4023,-17927.4844,-17853.8359,79224.7500,7.387848
22465.8262,-18638.2480,-18681.4766,-18742.5625,70061.6328,-18727.0508,83937.9688,-18670.9922,-18618.8457,-18643.8809,-18593.9453,-18706.7109,100603.5469,-18744.6641,-18681.2969,-18701.5703,36500.3516,-18705.3027,-18730.8945,-18807.7402,-18733.9121,79319.8594,7.391846
13833.1367,-6130.2339,-6101.6016,-6524.0938,70629.9688,-10205.0459,84403.5391,-10153.1455,-6589.4951,-7425.1821,-4780.3003,-6692.5366,100965.7578,-10217.0039,-10166.5791,-10181.1523,36995.8906,-7166.7290,-7668.0786,-10286.1162,-10212.6680,79507.2500,7.395844
8458.9951,5064.1226,5114.5034,4522.7861,70666.4219,-5069.6885,84510.6484,-5021.3418,4012.5181,3313.1765,6665.6475,4356.9360,101153.2188,-5079.8140,-5036.8315,-5046.9121,37131.3633,3494.7844,3105.0818,-5153.7759,-5078.5620,79484.8984,7.399841
13032.7207,-6198.2056,-6039.7319,-6646.8052,70116.9766,-9885.8408,84114.2344,-9833.8057,-6914.7803,-7084.4297,-4482.3071,-6658.6069,100928.2891,-9897.5088,-9847.8652,-9862.1709,36725.2344,-7162.7949,-7229.6938,-9967.0674,-9893.6865,79270.4141,7.403839
21657.0059,-18547.4766,-18584.1563,-18651.9258,69691.4609,-18625.0371,83723.2813,-18568.9570,-18532.5684,-18540.6816,-18476.4434,-18610.9336,100595.1641,-18642.6289,-18579.5293,-18599.6230,36304.5977,-18608.4980,-18626.7813,-18705.9512,-18632.0996,79135.5859,7.407837
21792.9941,-18541.1504,-18584.6250,-18647.6582,70029.3984,-18681.8340,83910.7500,-18625.9316,-18522.1523,-18562.8105,-18441.1270,-18613.7715,100628.8438,-18699.6250,-18636.3691,-18656.6211,36486.9414,-18616.0977,-18650.6074,-18762.8809,-18689.0313,79287.5391,7.411835
12642.9512,-4721.6719,-4755.1323,-5049.8398,70723.1094,-9079.7256,84458.7891,-9242.1553,-5078.6069,-5762.4585,-3250.3013,-5166.7173,101010.9688,-9304.7178,-9256.5273,-9270.2520,37061.2695,-5511.1128,-5877.9272,-9065.9785,-9301.7227,79534.7656,7.415833
7419.4155,6204.0171,6107.7256,5699.4487,70833.7734,-1828.9314,84618.0703,-3760.4573,5177.3569,4517.3770,7438.9507,5588.4053,101208.4688,-3814.5261,-3777.9365,-3786.6313,37215.5625,4668.4746,4404.6567,-1267.9027,-3818.4602,79542.1406,7.419830
12611.7480,-3863.8118,-3764.0112,-4410.4683,70257.2500,-8235.9697,84199.4688,-8815.6621,-4867.8745,-5340.0327,-2552.7703,-4418.1128,100966.4063,-8877.4863,-8830.3467,-8843.6689,36761.7773,-5459.1006,-5582.6611,-8051.7910,-8875.2959,79307.2969,7.423828
21974.3125,-18097.5137,-18126.0117,-18226.2383,69704.3828,-18289.7383,83717.0000,-18233.7480,-18131.2422,-18162.3789,-17988.0352,-18186.0723,100591.2500,-18306.9043,-18244.3203,-18264.1914,36262.6406,-18234.6426,-18257.4629,-18370.2715,-18296.4883,79116.9063,7.427826
22687.7793,-19139.2617,-19183.1152,-19243.8008,69903.0469,-19223.6172,83810.7891,-19167.5137,-19120.5078,-19142.9043,-19103.4980,-19205.6680,100594.8906,-19241.6777,-19177.6172,-19197.9805,36363.7852,-19206.5410,-19228.5566,-19304.3066,-19230.3008,79206.3516,7.431824
22687.7793,-19139.2617,-19183.1152,-19243.8008,69903.0469,-19223.6172,83810.7891,-19167.5137,-19120.5078,-19142.9043,-19103.4980,-19205.6680,100594.8906,-19241.6777,-19177.6172,-19197.9805,36363.7852,-19206.5410,-19228.5566,-19304.3066,-19230.3008,79206.3516,7.435822
13634.9209,-6476.7085,-6461.3750,-6903.8052,70510.9453,-10420.9639,84304.0938,-10369.0410,-6991.2007,-7857.4648,-5175.9707,-7008.0986,100964.9297,-10433.0566,-10382.5859,-10397.3379,36893.2500,-7623.3306,-8012.2285,-10502.1230,-10428.7422,79417.0859,7.439819
7895.1948,5415.4697,5415.0005,4797.8242,70626.1641,-4834.1680,84466.0781,-4785.8882,4205.8828,3366.0386,6868.9365,4707.6348,101167.4141,-4844.0698,-4801.9814,-4811.8608,37076.2227,3554.1509,3252.0447,-4918.7021,-4843.2427,79434.7031,7.443817
12272.4258,-4670.5757,-4519.5898,-5333.4614,70164.9375,-9200.0000,84129.4141,-9148.3232,-5832.6426,-6189.5776,-3012.1658,-5297.0952,100967.3203,-9211.2207,-9162.8066,-9176.4639,36709.2969,-6278.1577,-6329.1646,-9281.5391,-9208.0020,79254.4531,7.447815
20933.7715,-17543.2129,-17573.3203,-17668.5625,69769.0469,-17675.3574,83753.2344,-17619.6563,-17565.8320,-17583.0000,-17427.6328,-17625.6914,100640.0000,-17691.9863,-17630.5195,-17650.0547,36302.1367,-17650.8359,-17670.1719,-17755.9355,-17682.4863,79130.6484,7.451813
21425.3535,-17765.9473,-17807.3438,-17874.0645,70066.3672,-17908.6426,83909.2500,-17853.1426,-17746.7695,-17790.5137,-17652.3125,-17838.7930,100659.8672,-17925.7188,-17863.7598,-17883.5410,36459.4727,-17843.0176,-17877.9746,-17989.4219,-17915.8828,79265.3594,7.455811
12826.0117,-4474.9531,-4474.6626,-4815.3257,70677.9141,-9111.2637,84404.1875,-9061.7324,-4819.3711,-5538.4268,-2915.0920,-4903.3467,101018.2109,-9124.4736,-9076.0146,-9089.6494,36978.2539,-5296.6255,-5649.8501,-9146.2891,-9121.0986,79476.0313,7.459808
7934.8242,5776.4727,5756.0210,5228.2739,70696.1484,-4186.2358,84501.1719,-4149.4673,4710.5181,4097.5664,7194.6465,5171.3218,101185.0234,-4206.9780,-4166.2085,-4175.3506,37082.6836,4236.0132,4037.5520,-3943.9875,-4207.0454,79446.6797,7.463806
21955.8711,-18551.9688,-18583.1953,-18669.6074,69569.8672,-18664.5332,83604.1719,-18608.4746,-18560.2402,-18573.2930,-18459.9473,-18626.4238,100596.3047,-18682.0566,-18618.8906,-18638.8965,36148.2695,-18641.7344,-18659.5938,-18745.1113,-18671.2617,79026.2188,7.467804
22098.0742,-18896.8125,-18940.5996,-19002.8262,69857.1563,-19014.2031,83756.6328,-18958.2793,-18878.5059,-18913.5977,-18835.3008,-18966.0352,100630.8125,-19032.1973,-18968.4941,-18988.8125,36306.3164,-18969.9023,-18999.3613,-19094.9824,-19021.1543,79154.7188,7.471802
12756.3857,-5379.4390,-5404.4058,-5733.3115,70541.4766,-9616.1670,84301.1875,-9661.9434,-5774.9976,-6512.2925,-4088.7822,-5812.1016,101006.8125,-9725.3555,-9675.9355,-9690.0400,36886.6133,-6239.3999,-6589.1377,-9601.9512,-9721.4883,79403.7188,7.475800
7171.7358,6107.9268,5993.5977,5613.4395,70697.8516,-2805.3896,84495.3125,-3930.1965,5111.0391,4385.8813,7296.5928,5543.4785,101208.8750,-3987.4170,-3947.2510,-3956.0574,37080.2695,4591.2271,4343.9048,-1820.8848,-3987.9087,79438.2344,7.479797
11954.3379,-3210.5151,-3158.6814,-3703.4604,70218.5156,-8085.8550,84142.8906,-8461.0742,-4126.4224,-4674.4648,-1916.1479,-3673.9114,101000.3984,-8523.0332,-8475.8262,-8488.7676,36684.9102,-4736.3569,-4851.0435,-7728.0708,-8520.3506,79246.5625,7.483795
21823.9512,-17975.9883,-18018.1211,-18083.8125,69972.0859,-18084.0801,83817.7422,-18028.4922,-17958.7773,-17992.4375,-17911.9727,-18046.1055,100666.3516,-18101.1133,-18038.9297,-18058.7109,36341.2305,-18050.3965,-18079.3652,-18164.6367,-18090.8535,79187.9375,7.487793
13293.2080,-5350.2700,-5332.6118,-5751.6626,70523.4844,-9663.5303,84275.7734,-9612.0547,-5784.7207,-6605.1416,-3975.5259,-5823.4561,101003.0391,-9675.1982,-9625.7783,-9639.9043,36827.8711,-6352.1421,-6745.7114,-9744.7344,-9671.2861,79372.7813,7.491791
8143.8354,5266.2720,5270.2729,4692.4355,70533.0313,-4752.9863,84366.4531,-4704.7290,4183.1514,3517.0693,6794.4385,4656.7397,101158.4063,-4762.8438,-4720.6436,-4730.5229,36942.4922,3694.1174,3469.9070,-4837.5210,-4762.1060,79347.4375,7.495789
12787.5664,-5880.2075,-5740.6206,-6418.3257,69988.3359,-9639.3232,83969.8906,-9587.4229,-6728.8135,-6924.5254,-4145.1084,-6346.3755,100943.0469,-9650.8350,-9601.6162,-9615.7422,36526.0781,-6993.5698,-7007.3608,-9720.7510,-9647.3252,79131.3672,7.499786
21207.5137,-18089.4004,-18125.1621,-18198.7227,69585.4688,-18173.8223,83586.3125,-18117.9219,-18081.2637,-18089.8926,-18009.2910,-18155.3594,100641.8516,-18190.8770,-18128.5605,-18148.4082,36119.6797,-18157.1270,-18175.2305,-18254.5352,-18180.8867,79000.1797,7.503784
21137.2617,-17853.7676,-17894.9629,-17964.5215,69935.7891,-18024.4023,83779.5469,-17968.7676,-17837.5176,-17888.8164,-17705.5098,-17929.1387,100688.1250,-18041.4336,-17979.3184,-17999.0547,36321.8750,-17936.8047,-17973.0820,-18105.1133,-18031.5313,79159.6172,7.507782
12103.8271,-3980.6667,-4012.3838,-4335.3887,70618.0547,-8391.5371,84325.2578,-8701.4668,-4353.6055,-5080.3057,-2346.7095,-4401.5503,101046.0625,-8686.3789,-8714.4756,-8729.0488,36890.5234,-4804.1943,-5114.8164,-8329.6680,-8760.8330,79406.0469,7.511780
7141.8960,6322.2129,6176.0996,5819.7456,70709.9844,-1022.8605,84475.5078,-3480.8147,5314.5518,4655.5552,7498.5405,5789.1685,101215.8672,-2854.4741,-3488.5930,-3506.0723,37026.2656,4813.7832,4650.0122,-527.5682,-3539.1975,79411.5625,7.515778
12396.5225,-3579.4082,-3533.8330,-4081.4060,70131.3438,-7876.0171,84051.1641,-8598.3135,-4518.4272,-5015.8208,-2372.8835,-4005.7678,100982.0938,-8476.5859,-8611.1436,-8626.0293,36570.5391,-5118.1021,-5156.3687,-7776.6636,-8657.9258,79179.2891,7.519775
22065.2383,-18499.4434,-18542.7832,-18606.8438,69818.3984,-18598.1035,83679.8750,-18542.3145,-18483.8418,-18512.2051,-18447.9668,-18567.4824,100662.7578,-18615.6719,-18552.6406,-18572.7344,36205.4883,-18572.7129,-18597.3438,-18678.9492,-18605.3008,79090.0156,7.523773
13125.1670,-5767.3311,-5768.3369,-6196.2832,70412.1016,-9907.9023,84169.3984,-9856.2695,-6272.0781,-7096.0303,-4445.6724,-6226.9277,101007.8906,-9919.7490,-9869.9268,-9884.3877,36725.2109,-6838.1582,-7157.3857,-9989.3076,-9915.9043,79303.0469,7.527771
