Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,AFz,Cpz,POz,TimeStamp,Event,EventFile,EventTime
-616.9976,-187500.0156,-187500.0156,-187500.0156,-174568.6563,-179650.0156,-170057.2969,-176162.7813,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168156.2969,-166029.7969,-167617.4219,-169109.5313,-187500.0156,-187500.0156,-187500.0156,-186195.8125,-182793.5000,-183740.2969,5.159119,NaN,NaN,NaN
-651.7545,-187500.0156,-187500.0156,-187500.0156,-173689.2813,-177032.3125,-168478.1875,-174719.7656,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167076.7344,-162048.3906,-166727.9531,-167218.4531,-187500.0156,-187500.0156,-187500.0156,-184154.4219,-181305.1563,-182473.5781,5.163116,NaN,NaN,NaN
-625.3347,-187500.0156,-187500.0156,-187500.0156,-173293.0000,-175725.1406,-167726.9531,-174007.4063,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-166571.7656,-159993.2500,-166335.6250,-166251.9844,-187500.0156,-187500.0156,-187500.0156,-183242.5156,-180530.0781,-181689.8125,5.167114,NaN,NaN,NaN
-609.6215,-187500.0156,-187500.0156,-187500.0156,-173894.2656,-177415.9375,-168771.0000,-174945.9844,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167298.3125,-162523.4688,-166949.7344,-167460.2969,-187500.0156,-187500.0156,-187500.0156,-184646.0781,-181470.4375,-182405.7344,5.171112,NaN,NaN,NaN
-789.2848,-187500.0156,-187500.0156,-187500.0156,-174609.8281,-179729.2813,-170109.5938,-176212.5625,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168207.4063,-166146.7969,-167656.6563,-169173.2813,-187500.0156,-187500.0156,-187500.0156,-186270.4219,-182836.0156,-183776.2813,5.175110,NaN,NaN,NaN
-579.3796,-187500.0156,-187500.0156,-187500.0156,-173305.2969,-175744.3594,-167741.1250,-174023.2031,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-166587.2344,-160021.2344,-166347.0469,-166271.2031,-187500.0156,-187500.0156,-187500.0156,-183251.0781,-180540.8281,-181704.4531,5.179108,NaN,NaN,NaN
-453.1369,-187500.0156,-187500.0156,-187500.0156,-173888.0469,-177376.9844,-168753.7813,-174933.7813,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167285.0781,-162460.6719,-166941.2813,-167440.8750,-187500.0156,-187500.0156,-187500.0156,-184595.0781,-181444.9531,-182390.2031,5.183105,NaN,NaN,NaN
-497.9298,-187500.0156,-187500.0156,-187500.0156,-174718.6563,-179915.5313,-170265.0313,-176330.6406,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168314.2344,-166359.6875,-167776.2188,-169290.9063,-187500.0156,-187500.0156,-187500.0156,-186511.5938,-182904.6719,-183703.3750,5.187103,NaN,NaN,NaN
-765.8602,-187500.0156,-187500.0156,-187500.0156,-173719.7031,-177079.2500,-168514.6719,-174757.1563,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167115.3594,-162121.2500,-166757.1250,-167263.3281,-187500.0156,-187500.0156,-187500.0156,-184199.7344,-181331.2500,-182498.9688,5.191101,NaN,NaN,NaN
-726.1188,-187500.0156,-187500.0156,-187500.0156,-173315.2813,-175762.2500,-167754.3438,-174036.2656,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-166604.7500,-160054.4219,-166358.1563,-166287.4063,-187500.0156,-187500.0156,-187500.0156,-183282.4375,-180553.7188,-181714.5781,5.195099,NaN,NaN,NaN
-634.5884,-187500.0156,-187500.0156,-187500.0156,-173916.8438,-177434.6250,-168791.5781,-174969.8281,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167325.6250,-162548.8125,-166971.3281,-167487.7344,-187500.0156,-187500.0156,-187500.0156,-184657.4531,-181477.2656,-182416.9531,5.199097,NaN,NaN,NaN
-621.9149,-187500.0156,-187500.0156,-187500.0156,-174753.7969,-179985.3750,-170311.3750,-176375.3594,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168361.0156,-166464.4844,-167811.4844,-169348.5938,-187500.0156,-187500.0156,-187500.0156,-186576.7344,-182943.1875,-183737.2969,5.203094,NaN,NaN,NaN
-679.7166,-187500.0156,-187500.0156,-187500.0156,-174608.8281,-179707.3281,-170104.2500,-176212.2344,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168206.4375,-166116.1875,-167655.4375,-169167.3125,-187500.0156,-187500.0156,-187500.0156,-186244.6094,-182825.1875,-183773.7188,5.207092,NaN,NaN,NaN
-638.0529,-187500.0156,-187500.0156,-187500.0156,-173719.7031,-177069.0781,-168512.5156,-174758.2188,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167114.3750,-162104.6563,-166756.8125,-167262.0469,-187500.0156,-187500.0156,-187500.0156,-184177.6250,-181325.2969,-182500.0938,5.211090,NaN,NaN,NaN
-541.9627,-187500.0156,-187500.0156,-187500.0156,-173302.3281,-175705.8750,-167728.0000,-174015.8281,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-166581.5938,-159963.8281,-166343.4844,-166255.6875,-187500.0156,-187500.0156,-187500.0156,-183213.0000,-180517.3281,-181689.6094,5.215088,NaN,NaN,NaN
-492.2748,-187500.0156,-187500.0156,-187500.0156,-173887.7344,-177351.1875,-168746.1719,-174930.3281,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167287.3594,-162424.2031,-166942.1563,-167431.7188,-187500.0156,-187500.0156,-187500.0156,-184578.5469,-181430.7500,-182381.0156,5.219086,NaN,NaN,NaN
-599.4514,-187500.0156,-187500.0156,-187500.0156,-174744.2813,-179939.5625,-170290.4688,-176358.5469,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168345.2344,-166391.0469,-167802.0000,-169321.9063,-187500.0156,-187500.0156,-187500.0156,-186532.9375,-182913.2813,-183712.3125,5.223083,NaN,NaN,NaN
-793.4199,-187500.0156,-187500.0156,-187500.0156,-174626.0000,-179726.3281,-170122.3594,-176231.0938,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168225.6875,-166141.0625,-167672.4531,-169188.5781,-187500.0156,-187500.0156,-187500.0156,-186262.8438,-182831.2656,-183777.3281,5.227081,NaN,NaN,NaN
-819.3478,-187500.0156,-187500.0156,-187500.0156,-173742.3125,-177126.4219,-168547.7656,-174791.3906,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167150.2969,-162197.1250,-166781.1406,-167305.1875,-187500.0156,-187500.0156,-187500.0156,-184243.0469,-181361.6250,-182530.0781,5.231079,NaN,NaN,NaN
-694.4016,-187500.0156,-187500.0156,-187500.0156,-173335.1406,-175779.4063,-167774.2500,-174060.1875,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-166628.1094,-160074.8438,-166377.5000,-166313.3125,-187500.0156,-187500.0156,-187500.0156,-183283.4219,-180559.9375,-181727.1563,5.235077,NaN,NaN,NaN
-538.6994,-187500.0156,-187500.0156,-187500.0156,-173912.0313,-177395.2656,-168776.6094,-174961.2031,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167319.4063,-162488.0781,-166966.1563,-167470.4688,-187500.0156,-187500.0156,-187500.0156,-184613.0156,-181454.9375,-182405.2969,5.239075,NaN,NaN,NaN
-508.7704,-187500.0156,-187500.0156,-187500.0156,-174738.5781,-179927.4531,-170283.8750,-176354.6250,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168342.7344,-166376.9219,-167797.2500,-169315.6875,-187500.0156,-187500.0156,-187500.0156,-186517.9063,-182910.4375,-183715.0781,5.243073,NaN,NaN,NaN
-616.2599,-187500.0156,-187500.0156,-187500.0156,-174614.4219,-179685.3594,-170102.6719,-176216.1563,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168208.3438,-166075.4688,-167661.2344,-169165.7813,-187500.0156,-187500.0156,-187500.0156,-186207.9531,-182805.3281,-183761.0781,5.247070,NaN,NaN,NaN
-653.1179,-187500.0156,-187500.0156,-187500.0156,-173728.2500,-177066.7344,-168520.2969,-174769.7188,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167125.3750,-162101.0625,-166766.0625,-167271.7500,-187500.0156,-187500.0156,-187500.0156,-184170.1719,-181322.1563,-182501.1875,5.251068,NaN,NaN,NaN
-653.1179,-187500.0156,-187500.0156,-187500.0156,-173728.2500,-177066.7344,-168520.2969,-174769.7188,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167125.3750,-162101.0625,-166766.0625,-167271.7500,-187500.0156,-187500.0156,-187500.0156,-184170.1719,-181322.1563,-182501.1875,5.255066,NaN,NaN,NaN
-626.5641,-187500.0156,-187500.0156,-187500.0156,-173313.3594,-175716.6875,-167741.0469,-174031.3750,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-166600.8281,-159982.9219,-166356.7344,-166272.4063,-187500.0156,-187500.0156,-187500.0156,-183226.3125,-180524.6563,-181699.1563,5.259064,NaN,NaN,NaN
-610.7838,-187500.0156,-187500.0156,-187500.0156,-173912.7969,-177378.5000,-168772.1406,-174958.8281,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167320.2188,-162460.6094,-166968.4375,-167464.8125,-187500.0156,-187500.0156,-187500.0156,-184600.0625,-181441.5156,-182393.2656,5.263062,NaN,NaN,NaN
-678.1296,-187500.0156,-187500.0156,-187500.0156,-174763.2969,-179966.1563,-170313.2656,-176383.2188,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168374.0156,-166432.0625,-167822.1250,-169350.4688,-187500.0156,-187500.0156,-187500.0156,-186558.2031,-182928.4375,-183728.5625,5.267059,NaN,NaN,NaN
-787.6531,-187500.0156,-187500.0156,-187500.0156,-174640.6719,-179753.5313,-170144.2188,-176254.7031,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168249.9375,-166184.4688,-167689.1094,-169216.0469,-187500.0156,-187500.0156,-187500.0156,-186282.9844,-182848.5469,-183797.4063,5.271057,NaN,NaN,NaN
-740.8038,-187500.0156,-187500.0156,-187500.0156,-173758.9688,-177138.6250,-168565.6094,-174813.1250,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167168.4375,-162209.2656,-166797.7656,-167327.8750,-187500.0156,-187500.0156,-187500.0156,-184233.3281,-181363.5156,-182539.3438,5.275055,NaN,NaN,NaN
-581.6371,-187500.0156,-187500.0156,-187500.0156,-173327.7344,-175738.5000,-167758.5781,-174050.8438,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-166618.6406,-160012.9219,-166370.7813,-166295.5469,-187500.0156,-187500.0156,-187500.0156,-183233.7188,-180535.0781,-181713.7969,5.279053,NaN,NaN,NaN
-453.6510,-187500.0156,-187500.0156,-187500.0156,-173892.8750,-177327.6094,-168743.7500,-174935.3438,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167298.1250,-162387.9688,-166949.8281,-167432.0156,-187500.0156,-187500.0156,-187500.0156,-184547.6563,-181415.8438,-182377.6719,5.283051,NaN,NaN,NaN
-496.4099,-187500.0156,-187500.0156,-187500.0156,-174742.6250,-179897.1563,-170278.4688,-176354.3906,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168344.7656,-166324.1563,-167802.6250,-169308.7813,-187500.0156,-187500.0156,-187500.0156,-186481.0938,-182885.9219,-183697.3281,5.287048,NaN,NaN,NaN
-679.0236,-187500.0156,-187500.0156,-187500.0156,-174629.9531,-179699.5938,-170121.0625,-176236.7500,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168230.2656,-166097.0625,-167678.6250,-169187.2969,-187500.0156,-187500.0156,-187500.0156,-186220.8750,-182811.6875,-183768.7969,5.291046,NaN,NaN,NaN
-767.0448,-187500.0156,-187500.0156,-187500.0156,-173749.8281,-177109.3438,-168552.1250,-174802.2188,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167160.1094,-162169.2344,-166790.9688,-167311.0938,-187500.0156,-187500.0156,-187500.0156,-184213.3281,-181348.0625,-182526.6563,5.295044,NaN,NaN,NaN
-727.9739,-187500.0156,-187500.0156,-187500.0156,-173343.9688,-175764.1406,-167778.7969,-174070.7969,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-166641.7188,-160050.6406,-166388.8125,-166319.7969,-187500.0156,-187500.0156,-187500.0156,-183263.9063,-180547.7969,-181723.6719,5.299042,NaN,NaN,NaN
-635.2813,-187500.0156,-187500.0156,-187500.0156,-173925.8750,-177390.2344,-168786.7188,-174976.6250,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167341.5781,-162479.2031,-166982.8594,-167483.5000,-187500.0156,-187500.0156,-187500.0156,-184609.9531,-181449.3125,-182405.7031,5.303040,NaN,NaN,NaN
-619.6797,-187500.0156,-187500.0156,-187500.0156,-174763.6406,-179953.4688,-170312.2188,-176386.4531,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168379.8594,-166414.9063,-167824.7344,-169350.1250,-187500.0156,-187500.0156,-187500.0156,-186543.4063,-182923.7188,-183730.9375,5.307037,NaN,NaN,NaN
-679.1801,-187500.0156,-187500.0156,-187500.0156,-174648.4375,-179741.0156,-170148.2656,-176264.2188,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168256.4531,-166158.3438,-167697.6875,-169221.6719,-187500.0156,-187500.0156,-187500.0156,-186252.0000,-182836.0156,-183793.6719,5.311035,NaN,NaN,NaN
-639.7516,-187500.0156,-187500.0156,-187500.0156,-173753.6719,-177103.2656,-168554.0938,-174807.7969,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167161.6875,-162155.2813,-166793.8125,-167314.6875,-187500.0156,-187500.0156,-187500.0156,-184189.7031,-181341.7031,-182527.4688,5.315033,NaN,NaN,NaN
-543.7732,-187500.0156,-187500.0156,-187500.0156,-173318.1875,-175696.5938,-167741.5625,-174039.5313,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-166609.7031,-159951.7813,-166363.6719,-166275.5625,-187500.0156,-187500.0156,-187500.0156,-183193.8125,-180511.7188,-181698.9531,5.319031,NaN,NaN,NaN
-493.6159,-187500.0156,-187500.0156,-187500.0156,-173902.3750,-177312.7813,-168746.7188,-174943.0000,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167308.3438,-162358.9063,-166960.2344,-167435.4844,-187500.0156,-187500.0156,-187500.0156,-184528.7031,-181401.1563,-182368.2500,5.323029,NaN,NaN,NaN
-598.4009,-187500.0156,-187500.0156,-187500.0156,-174757.7188,-179909.8281,-170294.7656,-176373.1875,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168367.5469,-166343.4844,-167819.1094,-169328.0781,-187500.0156,-187500.0156,-187500.0156,-186497.5000,-182892.2969,-183704.5938,5.327026,NaN,NaN,NaN
-792.1682,-187500.0156,-187500.0156,-187500.0156,-174653.4844,-179748.9375,-170156.3594,-176272.3281,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168267.7656,-166175.5313,-167705.0000,-169230.5781,-187500.0156,-187500.0156,-187500.0156,-186270.4531,-182842.2031,-183797.4219,5.331024,NaN,NaN,NaN
-821.1807,-187500.0156,-187500.0156,-187500.0156,-173783.9844,-177169.7969,-168597.6406,-174848.8906,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167204.6250,-162256.5781,-166826.1875,-167367.5469,-187500.0156,-187500.0156,-187500.0156,-184257.2656,-181378.7656,-182558.0000,5.335022,NaN,NaN,NaN
-696.6591,-187500.0156,-187500.0156,-187500.0156,-173353.9844,-175772.1875,-167790.8281,-174086.6250,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-166658.4063,-160064.6094,-166400.2344,-166336.2031,-187500.0156,-187500.0156,-187500.0156,-183264.8281,-180553.2031,-181735.5625,5.339020,NaN,NaN,NaN
-539.1241,-187500.0156,-187500.0156,-187500.0156,-173912.7500,-177343.7656,-168765.1250,-174961.0156,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167330.0938,-162412.0156,-166972.2344,-167458.9063,-187500.0156,-187500.0156,-187500.0156,-184564.4219,-181424.6406,-182391.8125,5.343018,NaN,NaN,NaN
-507.9210,-187500.0156,-187500.0156,-187500.0156,-174758.7188,-179905.0938,-170295.4375,-176376.0156,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168370.5469,-166334.8438,-167821.1875,-169329.7500,-187500.0156,-187500.0156,-187500.0156,-186484.7813,-182889.6094,-183707.3750,5.347015,NaN,NaN,NaN
-615.8799,-187500.0156,-187500.0156,-187500.0156,-174645.7813,-179710.9063,-170140.9844,-176261.5156,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168253.5781,-166112.8438,-167697.1250,-169212.1719,-187500.0156,-187500.0156,-187500.0156,-186217.9688,-182816.5156,-183781.2813,5.351013,NaN,NaN,NaN
-615.8799,-187500.0156,-187500.0156,-187500.0156,-174645.7813,-179710.9063,-170140.9844,-176261.5156,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168253.5781,-166112.8438,-167697.1250,-169212.1719,-187500.0156,-187500.0156,-187500.0156,-186217.9688,-182816.5156,-183781.2813,5.355011,NaN,NaN,NaN
-654.1909,-187500.0156,-187500.0156,-187500.0156,-173757.0469,-177099.0938,-168559.6250,-174816.2656,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167171.0000,-162153.0469,-166800.7656,-167321.3750,-187500.0156,-187500.0156,-187500.0156,-184187.2188,-181339.8594,-182529.6094,5.359009,NaN,NaN,NaN
-629.1793,-187500.0156,-187500.0156,-187500.0156,-173339.6094,-175718.2031,-167765.3906,-174065.9688,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-166637.9219,-159980.2656,-166387.5000,-166305.0000,-187500.0156,-187500.0156,-187500.0156,-183210.0156,-180518.6875,-181708.2500,5.363007,NaN,NaN,NaN
-629.1793,-187500.0156,-187500.0156,-187500.0156,-173339.6094,-175718.2031,-167765.3906,-174065.9688,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-166637.9219,-159980.2656,-166387.5000,-166305.0000,-187500.0156,-187500.0156,-187500.0156,-183210.0156,-180518.6875,-181708.2500,5.367004,NaN,NaN,NaN
-611.5884,-187500.0156,-187500.0156,-187500.0156,-173918.1406,-177330.5938,-168765.2344,-174963.6406,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167334.7344,-162387.9844,-166978.6406,-167458.4531,-187500.0156,-187500.0156,-187500.0156,-184552.7656,-181411.9219,-182380.2656,5.371002,NaN,NaN,NaN
-675.8943,-187500.0156,-187500.0156,-187500.0156,-174770.9844,-179933.5313,-170314.5625,-176394.4375,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168394.2188,-166384.5000,-167836.6094,-169353.3281,-187500.0156,-187500.0156,-187500.0156,-186527.1719,-182909.2969,-183722.0938,5.375977,NaN,NaN,NaN
-675.8943,-187500.0156,-187500.0156,-187500.0156,-174770.9844,-179933.5313,-170314.5625,-176394.4375,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168394.2188,-166384.5000,-167836.6094,-169353.3281,-187500.0156,-187500.0156,-187500.0156,-186527.1719,-182909.2969,-183722.0938,5.379974,NaN,NaN,NaN
-787.0272,-187500.0156,-187500.0156,-187500.0156,-174678.5469,-179786.8125,-170189.1719,-176307.3594,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168301.5625,-166229.0313,-167732.9219,-169271.9844,-187500.0156,-187500.0156,-187500.0156,-186293.4531,-182860.2344,-183818.0781,5.383972,NaN,NaN,NaN
-742.8378,-187500.0156,-187500.0156,-187500.0156,-173790.3125,-177170.8125,-168606.6875,-174861.9844,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167216.0156,-162259.9531,-166835.2188,-167380.2656,-187500.0156,-187500.0156,-187500.0156,-184247.6406,-181379.8594,-182566.5000,5.387970,NaN,NaN,NaN
-742.8378,-187500.0156,-187500.0156,-187500.0156,-173790.3125,-177170.8125,-168606.6875,-174861.9844,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167216.0156,-162259.9531,-166835.2188,-167380.2656,-187500.0156,-187500.0156,-187500.0156,-184247.6406,-181379.8594,-182566.5000,5.391968,NaN,NaN,NaN
-583.0005,-187500.0156,-187500.0156,-187500.0156,-173341.0313,-175728.0156,-167771.7188,-174073.6563,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-166646.4219,-160000.8906,-166390.7188,-166314.7188,-187500.0156,-187500.0156,-187500.0156,-183216.9688,-180529.7188,-181723.1406,5.395966,NaN,NaN,NaN
-455.1039,-187500.0156,-187500.0156,-187500.0156,-173906.0469,-177289.8125,-168745.2031,-174948.4219,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167318.7656,-162323.6406,-166967.4063,-167435.4844,-187500.0156,-187500.0156,-187500.0156,-184501.3438,-181387.6406,-182365.9531,5.399963,NaN,NaN,NaN
-495.7840,-187500.0156,-187500.0156,-187500.0156,-174754.0469,-179867.1250,-170282.8438,-176368.9375,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168366.2031,-166276.7969,-167819.1875,-169314.4844,-187500.0156,-187500.0156,-187500.0156,-186448.2969,-182866.0000,-183690.3594,5.403961,NaN,NaN,NaN
-678.1743,-187500.0156,-187500.0156,-187500.0156,-174655.0313,-179722.1406,-170154.8594,-176277.8125,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168271.6563,-166133.0000,-167710.7031,-169229.4063,-187500.0156,-187500.0156,-187500.0156,-186231.0469,-182823.7031,-183789.7188,5.407959,NaN,NaN,NaN
-768.5424,-187500.0156,-187500.0156,-187500.0156,-173789.5469,-177153.1094,-168602.1094,-174859.9688,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167214.2500,-162230.4688,-166836.1563,-167374.1406,-187500.0156,-187500.0156,-187500.0156,-184229.2031,-181366.2344,-182555.5000,5.411957,NaN,NaN,NaN
-730.4774,-187500.0156,-187500.0156,-187500.0156,-173361.2656,-175757.1094,-167795.5156,-174097.6719,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-166672.5469,-160041.5313,-166412.3750,-166343.6719,-187500.0156,-187500.0156,-187500.0156,-183245.4688,-180541.8281,-181732.8438,5.415955,NaN,NaN,NaN
-635.9965,-187500.0156,-187500.0156,-187500.0156,-173924.7031,-177337.7500,-168774.4844,-174975.7969,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-167352.0625,-162401.9844,-166989.1406,-167471.8281,-187500.0156,-187500.0156,-187500.0156,-184560.0469,-181418.7969,-182392.1094,5.419952,NaN,NaN,NaN
-618.4280,-187500.0156,-187500.0156,-187500.0156,-174781.5625,-179929.4844,-170322.2813,-176406.7969,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168407.3594,-166370.8906,-167849.1719,-169363.9375,-187500.0156,-187500.0156,-187500.0156,-186507.9375,-182901.7969,-183722.2344,5.423950,NaN,NaN,NaN
-678.8224,-187500.0156,-187500.0156,-187500.0156,-174678.2969,-179767.7813,-170186.7500,-176309.9688,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168302.2969,-166198.4219,-167734.6406,-169269.7344,-187500.0156,-187500.0156,-187500.0156,-186261.6406,-182847.5938,-183814.1719,5.427948,NaN,NaN,NaN
-546.3884,-187500.0156,-187500.0156,-187500.0156,-173344.0156,-175700.2656,-167767.0938,-174075.0938,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-166647.4219,-159951.5625,-166395.6719,-166310.1094,-187500.0156,-187500.0156,-187500.0156,-183176.5469,-180506.6875,-181709.4219,5.431946,NaN,NaN,NaN
-791.2517,-187500.0156,-187500.0156,-187500.0156,-174689.9844,-179781.7344,-170200.5000,-176324.3438,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-168318.0625,-166218.0000,-167748.3125,-169285.8281,-187500.0156,-187500.0156,-187500.0156,-186278.3438,-182852.4844,-183817.0000,5.435944,NaN,NaN,NaN
-698.2908,-187500.0156,-187500.0156,-187500.0156,-173366.1094,-175762.0625,-167803.7969,-174109.5625,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-166685.8281,-160053.2656,-166420.8438,-166356.4688,-187500.0156,-187500.0156,-187500.0156,-183245.4219,-180546.6719,-181744.5938,5.439941,NaN,NaN,NaN
