Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,AFz,Cpz,POz,TimeStamp,Event,EventFile,EventTime
187500.0000,6860.1299,6104.2612,6449.8862,-4672.4087,-4715.7036,-4641.8760,-4604.8838,5760.8267,5741.6934,20829.8574,5836.5098,-4639.7080,-4648.1343,-4582.9346,-4622.5640,6509.9678,9672.3818,5761.7207,20574.3320,8958.2432,16517.6699,9.747528,NaN,NaN,NaN
165642.1563,9278.5889,7727.6460,8862.6895,-6199.0552,-6241.9927,-6168.0308,-6133.2959,7430.3677,7688.2173,22292.8906,9401.4336,-6168.4331,-6175.5635,-6111.1230,-6150.9316,7914.1265,11474.6924,7283.8296,22966.4160,10364.5264,17500.5664,9.751526,NaN,NaN,NaN
182049.8750,8609.7129,7252.1572,8255.1025,-5700.2085,-5743.3027,-5669.6987,-5634.1372,6996.8335,7181.9058,21847.6230,8439.3926,-5669.0278,-5676.4487,-5612.0532,-5651.7725,7521.0039,11005.1494,6841.2651,22359.1641,10063.7832,17439.3438,9.755524,NaN,NaN,NaN
187500.0000,7472.6572,6530.1514,7030.1597,-5047.6943,-5090.8779,-5017.6089,-4980.9521,6101.8247,6145.7905,21127.9629,6623.2461,-5015.5303,-5023.4873,-4958.6895,-4998.4312,6905.5488,10052.0039,6108.2397,21300.6074,9265.6025,16622.8574,9.759521,NaN,NaN,NaN
144331.5938,10042.8174,8204.2744,9678.3496,-6587.7739,-6630.7344,-6556.2583,-6521.9258,7955.4551,8308.4785,22667.7520,10502.5928,-6557.2642,-6564.2603,-6499.9092,-6539.8071,8357.6748,12043.1416,7720.6499,23817.2129,10889.7695,18000.8867,9.763519,NaN,NaN,NaN
187500.0000,7063.5088,6234.3706,6652.3706,-4708.7524,-4752.1372,-4678.9800,-4641.8091,5805.1504,5793.3486,20815.6875,5988.9487,-4676.2754,-4684.3892,-4619.5244,-4659.0869,6679.2373,9746.3438,5817.9131,20988.2656,9088.6885,16586.2227,9.767517,NaN,NaN,NaN
163905.6875,9442.3604,7832.2300,9026.9307,-6221.6523,-6264.7466,-6190.5610,-6155.7598,7450.1714,7727.7578,22257.5313,9496.8760,-6190.8521,-6198.1162,-6133.6313,-6173.5293,8049.1533,11512.4668,7308.5957,23325.4746,10465.8467,17544.0840,9.771515,NaN,NaN,NaN
142418.6250,10158.5322,8276.5820,9788.7227,-6606.9521,-6649.9790,-6575.4585,-6541.1484,7982.8804,8344.5986,22670.6582,10596.0449,-6576.3970,-6583.4824,-6519.1768,-6559.0073,8443.3262,12086.9063,7750.0869,24033.9590,10962.9268,18040.3828,9.775513,NaN,NaN,NaN
187500.0000,7126.7642,6274.1567,6724.9917,-4721.4258,-4765.0566,-4691.4521,-4654.4155,5814.5381,5817.3540,20787.3457,6026.4102,-4689.1948,-4697.2188,-4632.3320,-4672.0283,6735.0049,9760.5371,5827.8818,21141.9785,9136.6104,16609.6484,9.779510,NaN,NaN,NaN
163650.2188,9472.9150,7846.5347,9065.9346,-6202.8101,-6245.9712,-6172.0317,-6137.1855,7434.0337,7707.9541,22204.2891,9493.2100,-6172.2554,-6179.4971,-6115.0571,-6154.8208,8095.1089,11511.5283,7307.8804,23456.7461,10499.1953,17554.0098,9.783508,NaN,NaN,NaN
141320.5938,10238.6406,8327.7451,9872.4072,-6631.7847,-6674.8340,-6600.4922,-6566.1602,7998.1914,8374.3711,22653.4023,10649.9131,-6601.5205,-6608.3823,-6544.1660,-6583.9521,8508.4814,12107.2471,7765.0181,24198.5332,11013.2402,18062.5332,9.787506,NaN,NaN,NaN
178900.0469,8888.1934,7425.9199,8540.1094,-5754.1436,-5797.5728,-5723.9238,-5688.4072,7057.4287,7267.8257,21812.2402,8655.1768,-5723.3203,-5730.6069,-5666.2339,-5705.9531,7747.6953,11104.7041,6914.1318,22925.4004,10249.0566,17533.8027,9.791504,NaN,NaN,NaN
187500.0000,7242.4790,6345.3247,6837.0630,-4748.1362,-4791.6553,-4718.4976,-4681.3940,5844.7798,5847.9536,20790.1387,6127.2837,-4715.8379,-4723.8174,-4658.9976,-4698.6943,6825.5967,9809.9570,5861.9683,21354.3418,9211.8916,16653.8145,9.795502,NaN,NaN,NaN
187500.0000,7705.4058,6673.9399,7266.5967,-5070.1802,-5113.6094,-5040.3628,-5003.7061,6129.9883,6192.1260,21068.1504,6768.2866,-5038.3511,-5046.3530,-4981.3989,-5021.2744,7105.4180,10117.5615,6149.9258,21820.8672,9426.4453,16702.3633,9.799500,NaN,NaN,NaN
162736.2969,9553.0010,7895.5078,9146.5127,-6205.5146,-6248.6758,-6174.7588,-6139.8228,7445.7236,7726.0815,22186.9219,9546.0049,-6174.9819,-6182.2466,-6117.7842,-6157.6147,8164.1753,11538.2383,7325.5156,23630.6660,10556.7061,17586.6426,9.803497,NaN,NaN,NaN
140392.7344,10301.5166,8364.2012,9940.6924,-6632.5225,-6675.5942,-6601.1406,-6566.8750,8005.4556,8380.4512,22623.4961,10688.6035,-6602.3477,-6609.1646,-6544.9927,-6584.7568,8572.7656,12132.2578,7784.3525,24361.2324,11069.2314,18095.0332,9.807495,NaN,NaN,NaN
178214.3906,8953.2363,7467.3599,8615.3457,-5771.4663,-5814.8506,-5741.0679,-5705.6401,7073.9468,7300.0571,21787.1602,8699.3652,-5740.6431,-5747.9521,-5683.5791,-5723.2979,7805.7651,11126.6084,6932.5942,23075.7617,10301.7617,17563.9785,9.811493,NaN,NaN,NaN
187500.0000,7286.1318,6368.9507,6890.6851,-4733.6299,-4777.2158,-4703.8799,-4666.7759,5842.8574,5853.2065,20748.0508,6146.4390,-4701.2871,-4709.3335,-4644.5137,-4684.1431,6874.0776,9821.6240,5871.3115,21491.1348,9255.6113,16676.2773,9.815491,NaN,NaN,NaN
187500.0000,7750.1987,6696.7612,7316.2847,-5061.8652,-5105.3394,-5032.0259,-4995.3687,6123.6401,6183.2969,21025.8613,6783.7544,-5030.1260,-5037.9487,-4973.1064,-5012.9595,7155.5532,10128.3125,6156.8770,21963.1816,9470.0986,16722.9707,9.819489,NaN,NaN,NaN
161683.8125,9642.2959,7951.8789,9234.5781,-6234.4600,-6277.7329,-6203.6816,-6168.8130,7466.3540,7761.0840,22178.0488,9608.6572,-6204.0171,-6211.2144,-6146.7520,-6186.6499,8230.6719,11565.5293,7343.6875,23803.7344,10614.7539,17617.1074,9.823486,NaN,NaN,NaN
138476.8281,10415.7783,8433.4473,10049.3887,-6647.8110,-6691.0166,-6616.4736,-6582.2754,8034.6250,8418.8066,22627.0273,10785.0068,-6617.5020,-6624.6323,-6560.2144,-6600.0454,8656.3389,12179.4209,7816.4272,24567.4043,11144.1328,18138.5078,9.827484,NaN,NaN,NaN
138476.8281,10415.7783,8433.4473,10049.3887,-6647.8110,-6691.0166,-6616.4736,-6582.2754,8034.6250,8418.8066,22627.0273,10785.0068,-6617.5020,-6624.6323,-6560.2144,-6600.0454,8656.3389,12179.4209,7816.4272,24567.4043,11144.1328,18138.5078,9.831482,NaN,NaN,NaN
176536.8281,9077.6240,7542.8418,8735.5752,-5801.7749,-5845.2271,-5771.5107,-5736.1055,7112.1685,7340.3125,21796.8164,8813.4941,-5770.9521,-5778.3950,-5713.9102,-5753.7412,7899.2627,11186.5332,6974.9512,23295.6133,10389.0459,17619.5664,9.835480,NaN,NaN,NaN
187500.0000,7401.3555,6443.0244,7007.1152,-4776.7466,-4820.2876,-4746.9067,-4709.8701,5883.6494,5911.0527,20757.1484,6247.7817,-4744.3364,-4752.4053,-4687.5854,-4727.3042,6957.4497,9870.9551,5906.4707,21689.3047,9335.5635,16728.6699,9.839478,NaN,NaN,NaN
187500.0000,7811.6216,6731.8086,7383.6973,-5053.5952,-5097.0918,-5023.5767,-4987.0762,6129.8765,6196.1938,20997.5195,6819.5171,-5021.6768,-5029.5894,-4964.9033,-5004.4658,7214.6958,10149.6807,6171.3833,22116.2227,9526.6709,16758.0195,9.843475,NaN,NaN,NaN
161559.8750,9670.8398,7962.4512,9272.5313,-6212.8906,-6256.2305,-6182.1348,-6147.3999,7453.8149,7745.8403,22125.7227,9606.9805,-6182.3359,-6189.6450,-6125.3613,-6164.9688,8274.6602,11570.3350,7347.0181,23928.6152,10656.1719,17639.1250,9.847473,NaN,NaN,NaN
138042.7813,10462.6504,8459.7773,10106.6758,-6658.1821,-6701.4102,-6626.9346,-6592.7363,8039.3188,8437.9619,22589.9902,10806.0850,-6627.9624,-6635.0034,-6570.8984,-6610.5283,8703.1211,12189.0762,7824.7422,24696.1055,11188.0762,18161.4844,9.851471,NaN,NaN,NaN
138042.7813,10462.6504,8459.7773,10106.6758,-6658.1821,-6701.4102,-6626.9346,-6592.7363,8039.3188,8437.9619,22589.9902,10806.0850,-6627.9624,-6635.0034,-6570.8984,-6610.5283,8703.1211,12189.0762,7824.7422,24696.1055,11188.0762,18161.4844,9.855469,NaN,NaN,NaN
175832.8281,9137.5049,7573.9775,8803.2793,-5797.0142,-5840.4883,-5766.8394,-5731.4116,7119.2764,7356.1377,21764.0938,8855.6270,-5766.3252,-5773.6118,-5709.4399,-5748.9580,7955.9243,11208.5273,6991.6479,23444.9219,10441.9521,17648.6016,9.859467,NaN,NaN,NaN
187500.0000,7475.3618,6481.8491,7083.9380,-4781.0825,-4824.6460,-4751.3994,-4714.3179,5895.1831,5922.7427,20732.4941,6305.2705,-4748.8291,-4756.8086,-4692.0557,-4731.6631,7022.9849,9901.6436,5927.5928,21857.3008,9395.9580,16763.6504,9.863464,NaN,NaN,NaN
187500.0000,7910.1479,6791.3760,7480.4580,-5083.2559,-5126.6855,-5053.3271,-5016.7593,6156.0947,6237.4331,20994.1875,6897.7705,-5051.3823,-5059.2275,-4994.5195,-5034.2163,7285.1934,10183.5889,6192.6401,22295.7070,9590.2617,16795.3906,9.867462,NaN,NaN,NaN
160088.6875,9775.1553,8024.1865,9372.4434,-6228.0898,-6271.2959,-6197.2446,-6162.4653,7479.8994,7779.3677,22124.6270,9692.3867,-6197.6021,-6204.8662,-6140.4487,-6180.1230,8353.1592,11613.0273,7375.0918,24121.1738,10727.6973,17683.6484,9.871460,NaN,NaN,NaN
136212.1719,10564.9092,8518.3389,10206.6777,-6681.6289,-6724.7905,-6650.2471,-6616.1606,8066.9233,8465.6338,22585.2969,10895.0449,-6651.4541,-6658.4951,-6594.1665,-6633.9082,8783.0283,12236.5293,7857.3530,24890.9688,11263.4463,18210.3672,9.875458,NaN,NaN,NaN
174524.0625,9236.9697,7635.6909,8907.4600,-5832.1509,-5875.6030,-5801.9316,-5766.5713,7155.2627,7409.1558,21762.7305,8943.9834,-5801.5518,-5808.8604,-5744.4653,-5784.1172,8029.6406,11252.2480,7023.8564,23622.7539,10514.4395,17698.0215,9.879456,NaN,NaN,NaN
187500.0000,7528.3579,6510.0347,7147.5288,-4769.6831,-4813.2915,-4740.0000,-4703.0527,5902.0449,5937.5396,20698.5859,6340.3853,-4737.4297,-4745.4316,-4680.6563,-4720.2861,7076.2715,9923.3027,5943.8203,21996.7988,9449.5801,16799.7266,9.883453,NaN,NaN,NaN
187500.0000,7928.0742,6793.9243,7509.7612,-5058.9370,-5102.5229,-5029.1646,-4992.6421,6139.8896,6218.5459,20935.6934,6887.0864,-5027.1753,-5034.9316,-4970.2900,-5009.9644,7320.9111,10184.2148,6192.9531,22405.2305,9626.1807,16816.5137,9.887451,NaN,NaN,NaN
159930.7969,9812.4600,8042.7607,9418.5332,-6229.2075,-6272.5029,-6198.4736,-6163.6274,7476.1665,7789.6499,22082.2031,9700.2324,-6198.8315,-6205.9839,-6141.6108,-6181.5088,8390.4199,11614.9268,7375.8296,24237.3145,10763.8174,17702.2227,9.891449,NaN,NaN,NaN
135211.3594,10629.5947,8551.8438,10274.4033,-6672.3530,-6715.5815,-6641.1948,-6606.8623,8072.8018,8480.2070,22557.0898,10938.9658,-6642.1782,-6649.2192,-6584.9131,-6624.7437,8838.1699,12258.9707,7872.8652,25042.5352,11316.0400,18240.2305,9.895447,NaN,NaN,NaN
173144.5000,9333.3281,7688.0161,9002.5674,-5845.9199,-5889.4385,-5815.7451,-5780.3623,7178.1729,7433.9663,21752.7832,9030.5742,-5815.2754,-5822.6738,-5758.1670,-5797.9307,8102.7305,11296.4375,7053.9868,23810.1719,10585.2051,17741.5840,9.899445,NaN,NaN,NaN
187500.0000,8023.2700,6848.0601,7603.5713,-5067.3862,-5110.8828,-5037.3452,-5000.8896,6162.5767,6249.3018,20929.3242,6966.6807,-5035.5571,-5043.4028,-4978.6499,-5018.4360,7391.2744,10224.6484,6218.4785,22588.1797,9697.5049,16863.7422,9.903442,NaN,NaN,NaN
159045.9375,9881.2588,8077.9424,9489.4551,-6228.6265,-6272.0112,-6197.9150,-6163.1802,7485.6885,7797.7412,22057.4160,9748.7578,-6198.3398,-6205.5591,-6141.0747,-6180.9502,8450.7246,11644.4316,7394.9849,24398.8496,10826.7373,17743.9980,9.907440,NaN,NaN,NaN
134368.9531,10697.7236,8591.1611,10350.6680,-6689.0723,-6732.3677,-6657.7798,-6623.6265,8092.0464,8514.8301,22536.3906,10988.6094,-6659.0093,-6665.9829,-6601.6768,-6641.4185,8893.8926,12285.7256,7893.0488,25190.3027,11376.2773,18281.1328,9.911438,NaN,NaN,NaN
172535.5469,9382.0547,7712.3125,9063.9453,-5834.9004,-5878.4863,-5804.8149,-5769.3652,7186.3984,7451.0430,21716.8203,9064.3701,-5804.3901,-5811.6992,-5747.3486,-5787.0229,8153.9160,11320.3984,7073.8799,23945.8027,10642.4023,17781.1250,9.915436,NaN,NaN,NaN
187500.0000,7682.6743,6595.9102,7312.7979,-4800.1709,-4843.6450,-4770.4209,-4733.3843,5941.8535,5994.7153,20662.7559,6468.7734,-4767.9175,-4775.7852,-4711.0322,-4750.7515,7201.0391,9991.6992,5992.2119,22320.3613,9579.1973,16885.2441,9.919434,NaN,NaN,NaN
187500.0000,8074.2100,6875.7988,7663.1387,-5077.1313,-5120.8066,-5047.3364,-5010.8364,6170.5342,6271.9663,20897.7402,6994.7769,-5045.4814,-5053.3047,-4988.5068,-5028.2705,7437.4087,10239.5127,6228.9170,22715.9434,9746.0313,16894.3203,9.923431,NaN,NaN,NaN
132541.2344,10795.8477,8644.2686,10445.6631,-6705.9028,-6749.3774,-6674.7222,-6640.6138,8117.3936,8541.4951,22529.1719,11076.7646,-6676.0635,-6682.9702,-6618.6196,-6658.4951,8968.5703,12332.8652,7924.7886,25376.0020,11450.8428,18329.9727,9.927429,NaN,NaN,NaN
170772.2656,9507.0459,7788.1074,9187.5273,-5884.5210,-5928.1743,-5854.4805,-5819.0752,7235.1475,7518.4785,21732.1309,9186.8350,-5854.1675,-5861.4097,-5797.0142,-5836.8003,8237.2207,11379.5410,7115.1636,24144.8223,10728.0322,17840.8047,9.931427,NaN,NaN,NaN
187500.0000,7774.9199,6647.9448,7408.5522,-4811.1904,-4854.8213,-4781.5073,-4744.4707,5970.6870,6033.5400,20655.0898,6556.0571,-4779.0039,-4786.8940,-4722.1187,-4761.9048,7271.8940,10038.3467,6024.2642,22495.7344,9654.9023,16939.7832,9.935425,NaN,NaN,NaN
187500.0000,8112.6772,6890.2827,7710.9268,-5062.9380,-5106.5688,-5033.1431,-4996.5537,6168.2319,6268.0547,20853.8867,7016.8604,-5031.2432,-5039.0664,-4974.3135,-5014.0996,7481.4414,10256.0078,6238.5503,22842.8340,9796.5684,16929.6797,9.939423,NaN,NaN,NaN
158066.5313,9975.6729,8124.8140,9599.4707,-6221.1606,-6264.6128,-6190.5610,-6155.6479,7492.7070,7826.1724,21986.8965,9802.4023,-6190.8965,-6198.1831,-6133.7432,-6173.5737,8539.6182,11673.7793,7413.7158,24651.8281,10922.2471,17804.7285,9.943420,NaN,NaN,NaN
132243.3906,10818.1992,8651.6221,10483.5264,-6683.9092,-6727.4053,-6652.7954,-6618.4854,8111.5596,8543.0156,22478.2773,11082.7549,-6654.0469,-6660.9536,-6596.6030,-6636.4341,9003.7520,12341.2471,7932.6563,25479.4902,11492.4395,18357.3301,9.947418,NaN,NaN,NaN
187500.0000,7845.2163,6690.1899,7488.0576,-4831.2847,-4874.8481,-4801.3555,-4764.3638,5992.9941,6072.3428,20638.6172,6618.4629,-4799.0537,-4806.7871,-4742.1904,-4781.7979,7326.5889,10068.3428,6045.1855,22635.7227,9713.7100,16979.4355,9.951416,NaN,NaN,NaN
187500.0000,8185.3872,6931.9014,7787.9731,-5062.9380,-5106.5239,-5033.0762,-4996.5088,6184.1240,6292.0605,20837.4355,7079.2217,-5031.2432,-5038.8877,-4974.2017,-5013.9653,7540.5171,10288.8652,6259.2480,22992.5898,9858.5273,16971.6348,9.955414,NaN,NaN,NaN
156705.2344,10052.6074,8167.4165,9678.3271,-6230.0566,-6273.6201,-6199.5688,-6164.6558,7509.9849,7843.4502,21971.5410,9870.9766,-6199.9268,-6207.0122,-6142.6841,-6182.5146,8602.4932,11711.7549,7437.4531,24810.1680,10989.0557,17850.3711,9.959412,NaN,NaN,NaN
130601.6641,10906.2871,8704.8643,10576.1299,-6713.6816,-6757.1333,-6682.5454,-6648.2803,8142.3379,8591.1836,22473.3828,11167.2217,-6683.7749,-6690.6592,-6626.3979,-6666.2065,9065.4424,12381.2568,7958.4053,25635.9980,11560.6572,18404.8281,9.963409,NaN,NaN,NaN
168885.3750,9607.8975,7838.3989,9312.1162,-5870.3057,-5913.9360,-5840.1978,-5804.8149,7254.8843,7549.2568,21665.4102,9278.8350,-5839.8848,-5847.0596,-5782.7539,-5822.4282,8336.6191,11435.3311,7155.2402,24406.0469,10843.0771,17920.6660,9.967407,NaN,NaN,NaN
187500.0000,7867.5903,6696.6494,7526.8828,-4814.1187,-4857.6821,-4784.3237,-4747.4209,5990.5581,6070.5996,20587.8340,6636.0093,-4782.0215,-4789.7554,-4725.1362,-4764.6543,7363.2231,10085.1289,6056.5181,22739.7246,9763.3311,17015.6895,9.971405,NaN,NaN,NaN
187500.0000,8194.0146,6934.8745,7815.4438,-5057.7300,-5101.3833,-5028.0024,-4991.4126,6179.6758,6302.0742,20784.2383,7072.9409,-5026.0801,-5033.8584,-4969.1724,-5008.7354,7564.7017,10289.9385,6260.1201,23069.9043,9895.6533,16998.4570,9.975403,NaN,NaN,NaN
156757.0938,10057.8154,8166.0532,9700.1875,-6200.3066,-6243.9150,-6169.8638,-6135.0396,7498.6748,7839.0024,21914.1406,9861.2314,-6170.2881,-6177.4185,-6112.9336,-6152.6753,8629.6504,11714.9287,7440.1802,24891.0352,11027.0537,17876.2090,9.979401,NaN,NaN,NaN
129801.1563,10941.6260,8721.5166,10622.7998,-6703.8467,-6747.3433,-6672.6660,-6638.4902,8146.5176,8595.4521,22433.2832,11196.7930,-6674.0518,-6680.9360,-6616.5410,-6656.4385,9110.3916,12404.7256,7975.6831,25749.3652,11614.8379,18441.5078,9.983398,NaN,NaN,NaN
167515.3281,9699.7627,7898.4131,9411.6709,-5910.8291,-5954.3706,-5880.5425,-5845.2939,7297.6880,7610.2769,21667.9824,9375.7744,-5880.3413,-5887.6953,-5823.2329,-5863.0410,8406.3340,11487.0977,7193.5513,24560.7441,10921.5762,17977.5078,9.987396,NaN,NaN,NaN
167515.3281,9699.7627,7898.4131,9411.6709,-5910.8291,-5954.3706,-5880.5425,-5845.2939,7297.6880,7610.2769,21667.9824,9375.7744,-5880.3413,-5887.6953,-5823.2329,-5863.0410,8406.3340,11487.0977,7193.5513,24560.7441,10921.5762,17977.5078,9.991394,NaN,NaN,NaN
187500.0000,7961.5571,6756.6860,7627.0854,-4835.4419,-4878.8940,-4805.6025,-4768.6997,6030.0088,6120.4438,20590.8516,6736.6816,-4803.3228,-4811.0342,-4746.4150,-4786.0669,7438.7944,10142.8408,6097.7344,22903.7871,9847.9326,17079.2578,9.995392,NaN,NaN,NaN
187500.0000,8259.4834,6973.6548,7888.3325,-5064.4805,-5108.1108,-5034.7080,-4998.0957,6199.7256,6322.0117,20767.1621,7138.6104,-5032.8306,-5040.5415,-4975.8335,-5015.5972,7625.8115,10331.0430,6286.6963,23209.4688,9966.3291,17051.3848,9.999390,NaN,NaN,NaN
155985.9063,10110.4980,8200.6533,9765.0518,-6217.0479,-6260.7012,-6186.6943,-6151.6470,7518.2993,7873.3569,21893.3984,9910.2490,-6186.8955,-6194.2046,-6129.6753,-6169.5728,8676.9023,11742.1084,7457.1450,25003.3535,11085.5264,17919.9961,10.003387,NaN,NaN,NaN
129171.4453,10964.8486,8734.4805,10663.8604,-6688.9380,-6732.4346,-6657.8247,-6623.6265,8149.7363,8606.2930,22390.7930,11218.7422,-6659.0093,-6666.0273,-6601.7217,-6641.5522,9146.8027,12423.1211,7987.9321,25839.0859,11664.6602,18479.1035,10.007385,NaN,NaN,NaN
167045.7813,9703.7637,7896.7144,9437.1523,-5888.4551,-5932.0635,-5858.3027,-5822.9868,7291.3848,7604.2642,21610.6270,9381.7871,-5857.9673,-5865.2988,-5800.8809,-5840.5552,8434.9443,11499.7266,7202.4692,24635.4883,10965.0498,18009.9844,10.011383,NaN,NaN,NaN
187500.0000,7971.5708,6762.8774,7658.6240,-4831.1953,-4874.6694,-4801.3335,-4764.3638,6030.5898,6136.9170,20541.9238,6746.6055,-4798.9639,-4806.7871,-4742.1685,-4781.7979,7462.3755,10150.1055,6101.7578,22970.3945,9886.0420,17106.9063,10.015381,NaN,NaN,NaN
187500.0000,8266.7480,6976.0239,7907.8457,-5038.2393,-5081.8032,-5008.1987,-4971.6313,6186.6274,6316.6924,20713.1152,7137.2246,-5006.4331,-5014.2339,-4949.5703,-4989.2222,7644.5869,10332.2500,6280.5942,23280.4355,10004.9307,17078.7207,10.019379,NaN,NaN,NaN
155273.1563,10138.5723,8213.6172,9787.5605,-6208.1299,-6251.5815,-6177.4854,-6142.6167,7499.8369,7857.8447,21844.3145,9924.5322,-6177.7759,-6185.0405,-6120.6226,-6160.4087,8688.5918,11740.5664,7435.8662,25098.4609,11134.7227,17954.1055,10.023376,NaN,NaN,NaN
127526.5078,11046.4326,8787.7891,10734.1348,-6722.7339,-6766.1855,-6691.4639,-6657.2881,8165.4941,8644.2910,22380.2207,11295.1631,-6692.7153,-6699.7563,-6635.4282,-6675.2144,9178.5420,12446.2109,7983.9087,25974.0000,11737.3027,18532.3457,10.027374,NaN,NaN,NaN
165248.6250,9796.4561,7956.0586,9519.1826,-5910.2930,-5953.9902,-5880.1401,-5844.8022,7313.7139,7642.6421,21605.7773,9477.6084,-5879.8496,-5887.2256,-5822.8306,-5862.5269,8478.9326,11538.5957,7211.0303,24788.3750,11051.9541,18077.1074,10.031372,NaN,NaN,NaN
187500.0000,8033.1943,6799.9146,7714.2124,-4839.4429,-4883.0288,-4809.6929,-4772.8125,6036.1108,6148.4951,20515.4805,6806.9775,-4807.3237,-4815.1465,-4750.5054,-4790.0679,7492.7739,10174.4688,6099.3213,23097.2422,9961.5908,17167.3242,10.035370,NaN,NaN,NaN
187500.0000,8294.2402,6993.7710,7939.2275,-5041.3462,-5084.9546,-5011.6631,-4975.0957,6181.5313,6330.0361,20670.7363,7154.5698,-5009.6294,-5017.5195,-4952.8110,-4992.4185,7655.9194,10332.6299,6264.5903,23360.6563,10055.6475,17119.8926,10.039368,NaN,NaN,NaN
155352.0469,10128.9385,8205.3926,9797.4844,-6170.2437,-6213.8071,-6139.7334,-6104.8198,7484.1685,7849.2842,21781.9531,9908.8633,-6139.8896,-6147.3105,-6082.8257,-6122.5674,8704.1709,11739.8066,7432.1338,25149.9141,11170.6865,17982.4922,10.043365,NaN,NaN,NaN
127379.0547,11036.8213,8778.6924,10746.4502,-6694.1235,-6737.6870,-6663.0322,-6628.7671,8154.4302,8632.2881,22317.7246,11285.0381,-6664.1499,-6671.1909,-6606.8848,-6646.6484,9201.4082,12453.2959,7989.9214,26029.1875,11776.6416,18562.8770,10.047363,NaN,NaN,NaN
164671.6719,9822.1836,7973.2021,9563.6182,-5917.6689,-5961.3887,-5887.5610,-5852.2231,7326.4097,7672.0347,21569.2988,9509.3037,-5887.2256,-5894.6240,-5830.2734,-5869.9478,8512.2373,11558.1758,7225.5586,24864.9063,11100.7031,18113.7852,10.051361,NaN,NaN,NaN
187500.0000,8075.2603,6825.5742,7768.9297,-4837.5654,-4881.2183,-4807.8154,-4770.8901,6051.3320,6173.1270,20487.8320,6856.8892,-4805.4014,-4813.2471,-4748.5386,-4788.2354,7538.5728,10206.3877,6121.1143,23198.3828,10021.3818,17212.7422,10.055359,NaN,NaN,NaN
187500.0000,8347.5049,7027.7012,7999.4878,-5049.6836,-5093.3364,-5019.9780,-4983.3657,6201.2231,6349.3926,20652.1172,7212.0581,-5017.9888,-5025.8345,-4961.0591,-5000.7334,7711.9775,10372.9297,6291.8145,23478.2266,10124.4238,17173.5156,10.059357,NaN,NaN,NaN
125944.8984,11095.2490,8819.3047,10814.2881,-6698.8174,-6742.3813,-6667.6816,-6633.3716,8183.0181,8669.8164,22305.2070,11355.4453,-6668.8887,-6676.0410,-6611.5562,-6651.2979,9258.2266,12498.8047,8021.9961,26146.0859,11849.6426,18621.1484,10.063354,NaN,NaN,NaN
163506.2656,9857.0742,7995.9785,9613.5293,-5916.9087,-5960.7407,-5886.8232,-5851.4854,7344.4702,7691.1455,21538.9902,9559.3711,-5886.5107,-5893.7974,-5829.4243,-5869.0313,8558.7285,11595.8164,7252.9395,24962.9629,11166.5068,18167.7871,10.067352,NaN,NaN,NaN
187500.0000,8086.5928,6836.2583,7801.0493,-4841.8569,-4885.5996,-4811.9282,-4775.0923,6061.4131,6198.8315,20446.5254,6876.5361,-4809.7378,-4817.4937,-4752.9194,-4792.4819,7564.7017,10222.3467,6132.7822,23259.3594,10068.7676,17253.1992,10.071350,NaN,NaN,NaN
187500.0000,8315.9883,7006.3330,7990.3237,-5006.0308,-5049.7729,-4976.0122,-4939.3999,6179.7432,6333.5454,20579.7422,7178.9556,-4974.2466,-4982.0693,-4917.4282,-4956.9907,7717.4980,10364.3467,6284.1704,23503.0820,10150.0381,17195.5762,10.075348,NaN,NaN,NaN
154314.1563,10170.6914,8235.4551,9864.9199,-6163.0688,-6206.7217,-6132.6030,-6097.6006,7497.0430,7874.7427,21708.1484,9954.1475,-6132.6924,-6140.1582,-6075.6733,-6115.3477,8772.2324,11777.5811,7456.2734,25302.3086,11269.2129,18059.8516,10.079346,NaN,NaN,NaN
162209.1563,9913.8027,8035.6309,9679.6689,-5931.5938,-5975.3364,-5901.5532,-5866.1479,7371.6943,7727.8921,21526.0918,9631.8359,-5901.2178,-5908.5493,-5844.1318,-5883.8062,8612.1943,11638.8662,7283.4497,25069.7598,11234.0313,18220.3809,10.083344,NaN,NaN,NaN
187500.0000,8151.0552,6881.3193,7873.9829,-4863.1357,-4906.7891,-4833.4526,-4796.4829,6094.0020,6232.5601,20439.1719,6960.4224,-4831.1504,-4838.8394,-4774.2207,-4813.8950,7626.3257,10274.8955,6169.6626,23378.4707,10145.2998,17315.0684,10.087341,NaN,NaN,NaN
187500.0000,8374.7510,7051.9302,8058.9434,-5034.1489,-5077.9141,-5004.4883,-4967.8760,6212.8013,6381.6685,20573.9746,7249.0952,-5002.4990,-5010.2773,-4945.5913,-4985.2656,7768.6836,10404.2451,6310.6348,23603.9551,10217.1836,17251.3887,10.091339,NaN,NaN,NaN
153720.0313,10198.9443,8258.4551,9905.9795,-6155.4912,-6199.1890,-6125.1377,-6090.1123,7510.4092,7894.5020,21680.8340,9988.2793,-6125.2495,-6132.6479,-6068.0513,-6107.8823,8812.3984,11805.4756,7475.0488,25380.8301,11327.2383,18109.3379,10.095337,NaN,NaN,NaN
