blockSize,timeStamp(end),bufferBlockSize,bufferTimeStamp(end),updateDuration
0,NaN,0,NaN,0.003342
64,166.395416,0,NaN,0.041785
64,166.651276,0,NaN,0.031681
64,166.907135,0,NaN,0.001590
64,167.162994,0,NaN,0.001250
64,167.419830,0,NaN,0.000767
64,167.675690,0,NaN,0.000759
64,167.931549,0,NaN,0.000735
64,168.187408,0,NaN,0.000803
64,168.443268,0,NaN,0.000791
64,168.699127,0,NaN,0.000764
64,168.954987,0,NaN,0.000786
64,169.211823,0,NaN,0.001065
64,169.467682,0,NaN,0.000900
64,169.723541,0,NaN,0.001162
64,169.979401,0,NaN,0.000757
64,170.235260,0,NaN,0.000762
64,170.491119,0,NaN,0.000775
64,170.746979,0,NaN,0.000800
64,171.003815,0,NaN,0.000772
64,171.259674,0,NaN,0.000771
64,171.515533,0,NaN,0.000794
64,171.771393,0,NaN,0.000759
64,172.027252,0,NaN,0.000759
64,172.283112,0,NaN,0.000948
64,172.538971,0,NaN,0.000759
64,172.795807,0,NaN,0.000791
64,173.051666,0,NaN,0.000852
64,173.307526,0,NaN,0.000759
64,173.563385,0,NaN,0.000760
64,173.819244,0,NaN,0.000764
64,174.075104,0,NaN,0.000754
64,174.330963,0,NaN,0.000745
64,174.587799,0,NaN,0.000771
64,174.843658,0,NaN,0.001036
64,175.099518,0,NaN,0.000748
64,175.355377,0,NaN,0.001057
64,175.611237,0,NaN,0.000922
64,175.867096,0,NaN,0.000908
64,176.123932,0,NaN,0.000900
64,176.379791,0,NaN,0.001056
64,176.635651,0,NaN,0.000859
64,176.891510,0,NaN,0.000841
64,177.147369,0,NaN,0.000743
64,177.403229,0,NaN,0.000784
64,177.659088,0,NaN,0.000749
64,177.915924,0,NaN,0.000757
64,178.171783,0,NaN,0.000868
64,178.427643,0,NaN,0.000746
64,178.683502,0,NaN,0.000754
64,178.939362,0,NaN,0.001005
64,179.195221,0,NaN,0.000776
64,179.451080,0,NaN,0.000757
64,179.707916,0,NaN,0.000905
64,179.963776,0,NaN,0.000954
64,180.219635,0,NaN,0.000777
64,180.475494,0,NaN,0.000745
64,180.731354,0,NaN,0.000867
64,180.987213,0,NaN,0.000810
64,181.243073,0,NaN,0.000826
64,181.499908,0,NaN,0.000861
64,181.755768,0,NaN,0.001100
64,182.011627,0,NaN,0.000811
64,182.267487,0,NaN,0.000737
64,182.523346,0,NaN,0.000768
64,182.779205,0,NaN,0.000909
64,183.035065,0,NaN,0.000749
64,183.291901,0,NaN,0.000793
64,183.547760,0,NaN,0.000815
64,183.803619,0,NaN,0.000766
64,184.059479,0,NaN,0.001033
64,184.315338,0,NaN,0.000789
64,184.571198,0,NaN,0.000769
64,184.827057,0,NaN,0.000803
64,185.083893,0,NaN,0.001100
64,185.339752,0,NaN,0.000804
64,185.595612,0,NaN,0.000775
64,185.851471,0,NaN,0.000748
64,186.107330,0,NaN,0.000789
64,186.363190,0,NaN,0.000977
64,186.619049,0,NaN,0.000775
64,186.875885,0,NaN,0.000798
