blockSize,timeStamp(end),bufferBlockSize,bufferTimeStamp(end),updateDuration
32,460.795807,32,460.795807,0.000708
64,461.179596,0,NaN,0.010012
96,461.179596,0,NaN,0.014754
64,461.435455,0,NaN,0.007179
64,461.691315,0,NaN,0.005506
64,461.947174,0,NaN,0.006107
64,462.203033,0,NaN,0.006116
32,462.330963,32,462.330963,0.000521
64,462.587799,32,462.587799,0.006894
64,462.971588,0,NaN,0.007456
96,462.971588,0,NaN,0.012788
32,463.099518,32,463.099518,0.000425
64,463.483307,0,NaN,0.007334
96,463.483307,0,NaN,0.011797
64,463.739166,0,NaN,0.006305
64,463.995026,0,NaN,0.007627
64,464.251862,0,NaN,0.005381
64,464.507721,0,NaN,0.006746
64,464.763580,0,NaN,0.006892
32,464.891510,32,464.891510,0.000582
64,465.275299,0,NaN,0.007105
96,465.275299,0,NaN,0.011980
64,465.531158,0,NaN,0.007529
64,465.787018,0,NaN,0.007086
64,466.043854,0,NaN,0.006479
32,466.171783,32,466.171783,0.000641
64,466.427643,32,466.427643,0.006434
64,466.683502,32,466.683502,0.007917
64,467.067291,0,NaN,0.008805
96,467.067291,0,NaN,0.013502
32,467.195221,32,467.195221,0.000478
64,467.451080,32,467.451080,0.005404
64,467.835846,0,NaN,0.008617
96,467.835846,0,NaN,0.014146
32,467.963776,32,467.963776,0.000592
64,468.347565,0,NaN,0.007329
96,468.347565,0,NaN,0.011642
64,468.603424,0,NaN,0.005108
64,468.859283,0,NaN,0.006691
64,469.115143,0,NaN,0.005631
64,469.371002,0,NaN,0.005547
32,469.499908,32,469.499908,0.000495
64,469.883698,0,NaN,0.009140
96,469.883698,0,NaN,0.013685
64,470.139557,0,NaN,0.005165
64,470.395416,0,NaN,0.006401
64,470.651276,0,NaN,0.006033
64,470.907135,0,NaN,0.006456
32,471.035065,32,471.035065,0.000424
64,471.419830,0,NaN,0.007766
96,471.419830,0,NaN,0.012005
32,471.547760,32,471.547760,0.000420
64,471.931549,0,NaN,0.008858
96,471.931549,0,NaN,0.016041
32,472.059479,32,472.059479,0.000413
64,472.443268,0,NaN,0.006951
96,472.443268,0,NaN,0.011954
64,472.699127,0,NaN,0.006791
32,472.827057,32,472.827057,0.000512
64,473.083893,32,473.083893,0.007206
64,473.467682,0,NaN,0.007799
96,473.467682,0,NaN,0.013562
32,473.595612,32,473.595612,0.000547
64,473.979401,0,NaN,0.006746
96,473.979401,0,NaN,0.010641
64,474.235260,0,NaN,0.006916
64,474.491119,0,NaN,0.005106
64,474.746979,0,NaN,0.006170
64,475.003815,0,NaN,0.005103
32,475.131744,32,475.131744,0.000617
64,475.515533,0,NaN,0.008104
96,475.515533,0,NaN,0.013780
64,475.771393,0,NaN,0.006271
64,476.027252,0,NaN,0.005704
64,476.283112,0,NaN,0.007291
64,476.538971,0,NaN,0.006004
64,476.795807,0,NaN,0.005801
64,477.051666,0,NaN,0.006161
32,477.179596,32,477.179596,0.000408
64,477.435455,32,477.435455,0.007544
64,477.691315,32,477.691315,0.005371
64,478.075104,0,NaN,0.008797
96,478.075104,0,NaN,0.013628
32,478.203033,32,478.203033,0.000411
64,478.459869,32,478.459869,0.007718
64,478.715729,32,478.715729,0.006110
64,479.099518,0,NaN,0.008272
96,479.099518,0,NaN,0.014429
32,479.227448,32,479.227448,0.000532
64,479.611237,0,NaN,0.008255
96,479.611237,0,NaN,0.013340
64,479.867096,0,NaN,0.005891
64,480.123932,0,NaN,0.005206
64,480.379791,0,NaN,0.005663
64,480.635651,0,NaN,0.006150
32,480.763580,32,480.763580,0.000417
64,481.147369,0,NaN,0.008055
96,481.147369,0,NaN,0.013541
64,481.403229,0,NaN,0.005681
32,481.531158,32,481.531158,0.000476
64,481.915924,0,NaN,0.007858
96,481.915924,0,NaN,0.013510
64,482.171783,0,NaN,0.005168
64,482.427643,0,NaN,0.006104
64,482.683502,0,NaN,0.008865
64,482.939362,0,NaN,0.006399
64,483.195221,0,NaN,0.006678
32,483.323151,32,483.323151,0.000467
64,483.707916,0,NaN,0.006697
96,483.707916,0,NaN,0.018698
64,483.963776,0,NaN,0.007254
64,484.219635,0,NaN,0.005802
32,484.347565,32,484.347565,0.000442
64,484.731354,0,NaN,0.007607
96,484.731354,0,NaN,0.012174
64,484.987213,0,NaN,0.006123
64,485.243073,0,NaN,0.005725
32,485.371002,32,485.371002,0.000456
64,485.755768,0,NaN,0.008552
96,485.755768,0,NaN,0.019634
64,486.011627,0,NaN,0.007593
32,486.139557,32,486.139557,0.000531
64,486.523346,0,NaN,0.008342
96,486.523346,0,NaN,0.013084
32,486.651276,32,486.651276,0.000486
64,487.035065,0,NaN,0.008209
96,487.035065,0,NaN,0.014133
64,487.291901,0,NaN,0.007686
32,487.419830,32,487.419830,0.000407
64,487.803619,0,NaN,0.007079
96,487.803619,0,NaN,0.013504
64,488.059479,0,NaN,0.007728
32,488.187408,32,488.187408,0.000436
64,488.443268,32,488.443268,0.006747
64,488.827057,0,NaN,0.008050
96,488.827057,0,NaN,0.014615
64,489.083893,0,NaN,0.005569
32,489.211823,32,489.211823,0.000504
64,489.595612,0,NaN,0.008003
96,489.595612,0,NaN,0.014567
64,489.851471,0,NaN,0.005739
32,489.979401,32,489.979401,0.000411
64,490.363190,0,NaN,0.008205
96,490.363190,0,NaN,0.014941
32,490.491119,32,490.491119,0.000468
64,490.875885,0,NaN,0.007661
96,490.875885,0,NaN,0.012410
32,491.003815,32,491.003815,0.000610
64,491.387604,0,NaN,0.008278
96,491.387604,0,NaN,0.012611
64,491.643463,0,NaN,0.005572
64,491.899323,0,NaN,0.006743
64,492.155182,0,NaN,0.005013
32,492.283112,32,492.283112,0.000433
64,492.667877,0,NaN,0.008496
96,492.667877,0,NaN,0.017574
64,492.923737,0,NaN,0.007206
64,493.179596,0,NaN,0.005521
64,493.435455,0,NaN,0.005898
32,493.563385,32,493.563385,0.000528
64,493.947174,0,NaN,0.009501
96,493.947174,0,NaN,0.016865
64,494.203033,0,NaN,0.005172
32,494.330963,32,494.330963,0.000421
64,494.715729,0,NaN,0.007048
96,494.715729,0,NaN,0.013356
32,494.843658,32,494.843658,0.000459
64,495.099518,32,495.099518,0.007236
64,495.483307,0,NaN,0.031543
96,495.483307,0,NaN,0.034900
32,495.611237,32,495.611237,0.000672
64,495.995026,0,NaN,0.008806
96,495.995026,0,NaN,0.016117
64,496.251862,0,NaN,0.007153
64,496.507721,0,NaN,0.007029
32,496.635651,32,496.635651,0.000652
64,497.019440,0,NaN,0.008977
96,497.019440,0,NaN,0.014033
32,497.147369,32,497.147369,0.000736
64,497.531158,0,NaN,0.008384
96,497.531158,0,NaN,0.014437
32,497.659088,32,497.659088,0.000569
64,498.043854,0,NaN,0.009834
96,498.043854,0,NaN,0.015489
64,498.299713,0,NaN,0.005677
64,498.555573,0,NaN,0.006234
64,498.811432,0,NaN,0.006040
64,499.067291,0,NaN,0.006208
64,499.323151,0,NaN,0.005607
64,499.579010,0,NaN,0.007177
64,499.835846,0,NaN,0.006578
64,500.091705,0,NaN,0.005290
64,500.347565,0,NaN,0.005750
64,500.603424,0,NaN,0.007464
32,500.731354,32,500.731354,0.000429
64,501.115143,0,NaN,0.008084
96,501.115143,0,NaN,0.014807
32,501.243073,32,501.243073,0.000541
64,501.499908,32,501.499908,0.006322
64,501.883698,0,NaN,0.007415
96,501.883698,0,NaN,0.012861
64,502.139557,0,NaN,0.006019
64,502.395416,0,NaN,0.005548
64,502.651276,0,NaN,0.006455
64,502.907135,0,NaN,0.006530
64,503.162994,0,NaN,0.005385
32,503.291901,32,503.291901,0.000449
64,503.675690,0,NaN,0.008677
96,503.675690,0,NaN,0.014010
64,503.931549,0,NaN,0.006039
64,504.187408,0,NaN,0.006121
64,504.443268,0,NaN,0.006459
64,504.699127,0,NaN,0.007406
46,504.883026,46,504.883026,0.000685
64,505.211823,0,NaN,0.007477
82,505.211823,0,NaN,0.012916
64,505.467682,0,NaN,0.005943
64,505.723541,0,NaN,0.007200
64,505.979401,0,NaN,0.007088
64,506.235260,0,NaN,0.007297
64,506.491119,0,NaN,0.005701
64,506.746979,0,NaN,0.007393
64,507.003815,0,NaN,0.007965
32,507.131744,32,507.131744,0.000609
64,507.387604,32,507.387604,0.006824
64,507.771393,0,NaN,0.007956
96,507.771393,0,NaN,0.014272
64,508.027252,0,NaN,0.005912
64,508.283112,0,NaN,0.006667
64,508.538971,0,NaN,0.005378
64,508.795807,0,NaN,0.006770
32,508.923737,32,508.923737,0.000426
64,509.307526,0,NaN,0.008092
96,509.307526,0,NaN,0.013803
64,509.563385,0,NaN,0.005851
64,509.819244,0,NaN,0.007683
32,509.947174,32,509.947174,0.000731
64,510.330963,0,NaN,0.009934
96,510.330963,0,NaN,0.014675
32,510.459869,32,510.459869,0.000543
64,510.843658,0,NaN,0.008128
96,510.843658,0,NaN,0.015458
64,511.099518,0,NaN,0.009313
64,511.355377,0,NaN,0.006762
64,511.611237,0,NaN,0.006221
64,511.867096,0,NaN,0.006224
64,512.123932,0,NaN,0.005407
32,512.251862,32,512.251862,0.000493
64,512.635651,0,NaN,0.007487
96,512.635651,0,NaN,0.011970
64,512.891510,0,NaN,0.007855
64,513.147369,0,NaN,0.007005
64,513.403229,0,NaN,0.017156
32,513.531158,32,513.531158,0.001705
64,513.915924,0,NaN,0.015839
96,513.915924,0,NaN,0.025533
64,514.171783,0,NaN,0.010240
32,514.299713,32,514.299713,0.003472
64,514.683502,0,NaN,0.027556
96,514.683502,0,NaN,0.033184
64,514.939362,0,NaN,0.008092
32,515.067291,32,515.067291,0.000533
64,515.323151,32,515.323151,0.006480
64,515.707916,0,NaN,0.010473
96,515.707916,0,NaN,0.016968
64,515.963776,0,NaN,0.007897
32,516.091705,32,516.091705,0.000500
64,516.475494,0,NaN,0.008693
96,516.475494,0,NaN,0.015156
32,516.603424,32,516.603424,0.000469
64,516.987213,0,NaN,0.008994
96,516.987213,0,NaN,0.015414
64,517.243073,0,NaN,0.006124
64,517.499908,0,NaN,0.006815
64,517.755768,0,NaN,0.005481
64,518.011627,0,NaN,0.007790
64,518.267487,0,NaN,0.007452
32,518.395416,32,518.395416,0.000667
64,518.651276,32,518.651276,0.006794
64,518.907135,32,518.907135,0.005161
64,519.291901,0,NaN,0.008846
96,519.291901,0,NaN,0.014853
32,519.419830,32,519.419830,0.000536
64,519.803619,0,NaN,0.008204
96,519.803619,0,NaN,0.014683
64,520.059479,0,NaN,0.005682
64,520.315338,0,NaN,0.007369
32,520.443268,32,520.443268,0.000493
64,520.827057,0,NaN,0.008390
96,520.827057,0,NaN,0.014887
64,521.083893,0,NaN,0.005379
64,521.339752,0,NaN,0.007366
64,521.595612,0,NaN,0.005305
32,521.723541,32,521.723541,0.000558
64,521.979401,32,521.979401,0.005856
64,522.363190,0,NaN,0.008182
96,522.363190,0,NaN,0.015346
64,522.619049,0,NaN,0.005504
64,522.875885,0,NaN,0.005340
64,523.131744,0,NaN,0.005208
64,523.387604,0,NaN,0.006981
64,523.643463,0,NaN,0.006227
32,523.771393,32,523.771393,0.000420
64,524.155182,0,NaN,0.007625
96,524.155182,0,NaN,0.014652
32,524.283112,32,524.283112,0.000551
64,524.538971,32,524.538971,0.006950
64,524.795807,32,524.795807,0.005934
64,525.179596,0,NaN,0.008656
96,525.179596,0,NaN,0.014179
64,525.435455,0,NaN,0.005975
32,525.563385,32,525.563385,0.000652
64,525.947174,0,NaN,0.008404
96,525.947174,0,NaN,0.014900
64,526.203033,0,NaN,0.006030
32,526.330963,32,526.330963,0.000484
64,526.715729,0,NaN,0.008812
96,526.715729,0,NaN,0.014997
32,526.843658,32,526.843658,0.000466
64,527.099518,32,527.099518,0.006307
64,527.483307,0,NaN,0.007895
96,527.483307,0,NaN,0.014195
32,527.611237,32,527.611237,0.000694
64,527.995026,0,NaN,0.008786
96,527.995026,0,NaN,0.013347
64,528.251862,0,NaN,0.007621
64,528.507721,0,NaN,0.006343
32,528.635651,32,528.635651,0.000703
64,529.019440,0,NaN,0.008703
96,529.019440,0,NaN,0.014557
32,529.147369,32,529.147369,0.000512
64,529.531158,0,NaN,0.007771
96,529.531158,0,NaN,0.013259
64,529.787018,0,NaN,0.005159
64,530.043854,0,NaN,0.006517
64,530.299713,0,NaN,0.005625
32,530.427643,32,530.427643,0.000475
64,530.811432,0,NaN,0.009146
96,530.811432,0,NaN,0.014112
32,530.939362,32,530.939362,0.000550
64,531.323151,0,NaN,0.007232
96,531.323151,0,NaN,0.013969
64,531.579010,0,NaN,0.007017
64,531.835846,0,NaN,0.006409
64,532.091705,0,NaN,0.005492
32,532.219635,32,532.219635,0.000556
64,532.475494,32,532.475494,0.006714
64,532.859283,0,NaN,0.008066
96,532.859283,0,NaN,0.015798
64,533.115143,0,NaN,0.005297
64,533.371002,0,NaN,0.009177
64,533.627838,0,NaN,0.005514
64,533.883698,0,NaN,0.007758
32,534.011627,32,534.011627,0.000447
64,534.267487,32,534.267487,0.005765
64,534.523346,32,534.523346,0.005277
64,534.907135,0,NaN,0.008161
96,534.907135,0,NaN,0.012911
64,535.162994,0,NaN,0.005434
64,535.419830,0,NaN,0.005885
64,535.675690,0,NaN,0.007367
64,535.931549,0,NaN,0.007424
64,536.187408,0,NaN,0.006435
32,536.315338,32,536.315338,0.000442
64,536.699127,0,NaN,0.009760
96,536.699127,0,NaN,0.015194
64,536.954987,0,NaN,0.007560
32,537.083893,32,537.083893,0.000405
64,537.467682,0,NaN,0.008012
96,537.467682,0,NaN,0.016130
64,537.723541,0,NaN,0.006197
32,537.851471,32,537.851471,0.000477
64,538.235260,0,NaN,0.008562
96,538.235260,0,NaN,0.014802
32,538.363190,32,538.363190,0.000509
64,538.746979,0,NaN,0.007648
96,538.746979,0,NaN,0.013915
64,539.003815,0,NaN,0.005140
64,539.259674,0,NaN,0.011612
32,539.387604,32,539.387604,0.000458
64,539.643463,32,539.643463,0.005388
64,540.027252,0,NaN,0.008446
96,540.027252,0,NaN,0.013964
32,540.155182,32,540.155182,0.000774
64,540.411041,32,540.411041,0.006238
64,540.795807,0,NaN,0.007272
96,540.795807,0,NaN,0.013189
64,541.051666,0,NaN,0.005222
64,541.307526,0,NaN,0.006833
32,541.435455,32,541.435455,0.000539
64,541.819244,0,NaN,0.008168
96,541.819244,0,NaN,0.015915
64,542.075104,0,NaN,0.005245
64,542.330963,0,NaN,0.006989
64,542.587799,0,NaN,0.005696
64,542.843658,0,NaN,0.007098
64,543.099518,0,NaN,0.005485
32,543.227448,32,543.227448,0.000439
64,543.611237,0,NaN,0.010621
96,543.611237,0,NaN,0.019818
64,543.867096,0,NaN,0.007493
64,544.123932,0,NaN,0.005198
64,544.379791,0,NaN,0.005671
64,544.635651,0,NaN,0.019768
64,544.891510,0,NaN,0.014639
64,545.147369,0,NaN,0.009029
32,545.275299,32,545.275299,0.001964
64,545.659088,0,NaN,0.022892
96,545.659088,0,NaN,0.028776
64,545.915924,0,NaN,0.025216
32,546.043854,32,546.043854,0.001713
64,546.427643,0,NaN,0.007859
96,546.427643,0,NaN,0.012144
64,546.683502,0,NaN,0.006861
64,546.939362,0,NaN,0.007237
32,547.067291,32,547.067291,0.000716
64,547.451080,0,NaN,0.007155
96,547.451080,0,NaN,0.013555
64,547.707916,0,NaN,0.005424
32,547.835846,32,547.835846,0.000765
64,548.091705,32,548.091705,0.007514
64,548.475494,0,NaN,0.008108
96,548.475494,0,NaN,0.014915
64,548.731354,0,NaN,0.005324
64,548.987213,0,NaN,0.007642
64,549.243073,0,NaN,0.007073
32,549.371002,32,549.371002,0.000475
64,549.755768,0,NaN,0.006618
96,549.755768,0,NaN,0.014086
64,550.011627,0,NaN,0.007436
64,550.267487,0,NaN,0.005829
32,550.395416,32,550.395416,0.000445
64,550.651276,32,550.651276,0.005581
64,551.035065,0,NaN,0.007613
96,551.035065,0,NaN,0.013371
32,551.162994,32,551.162994,0.000634
64,551.419830,32,551.419830,0.007198
64,551.803619,0,NaN,0.007419
96,551.803619,0,NaN,0.011787
32,551.931549,32,551.931549,0.000503
64,552.315338,0,NaN,0.009353
96,552.315338,0,NaN,0.014398
64,552.571198,0,NaN,0.007746
64,552.827057,0,NaN,0.005388
32,552.954987,32,552.954987,0.000420
64,553.339752,0,NaN,0.007899
96,553.339752,0,NaN,0.013247
64,553.595612,0,NaN,0.006536
64,553.851471,0,NaN,0.006318
32,553.979401,32,553.979401,0.000832
64,554.363190,0,NaN,0.007661
96,554.363190,0,NaN,0.015242
32,554.491119,32,554.491119,0.000614
64,554.875885,0,NaN,0.007806
96,554.875885,0,NaN,0.013885
32,555.003815,32,555.003815,0.002424
64,555.387604,0,NaN,0.010916
96,555.387604,0,NaN,0.016432
64,555.643463,0,NaN,0.014475
64,555.899323,0,NaN,0.017032
64,556.155182,0,NaN,0.021261
32,556.283112,32,556.283112,0.002640
64,556.667877,0,NaN,0.008161
96,556.667877,0,NaN,0.012763
32,556.795807,32,556.795807,0.000769
64,557.179596,0,NaN,0.005762
96,557.179596,0,NaN,0.010551
32,557.307526,32,557.307526,0.000529
64,557.691315,0,NaN,0.005687
96,557.691315,0,NaN,0.009700
64,557.947174,0,NaN,0.007506
64,558.203033,0,NaN,0.007221
64,558.459869,0,NaN,0.006817
64,558.715729,0,NaN,0.006752
32,558.843658,32,558.843658,0.000742
64,559.227448,0,NaN,0.006577
96,559.227448,0,NaN,0.010919
64,559.483307,0,NaN,0.006324
64,559.739166,0,NaN,0.005478
64,559.995026,0,NaN,0.007916
64,560.251862,0,NaN,0.006859
64,560.507721,0,NaN,0.006985
64,560.763580,0,NaN,0.006408
32,560.891510,32,560.891510,0.000743
64,561.147369,32,561.147369,0.007158
64,561.531158,0,NaN,0.004831
96,561.531158,0,NaN,0.008779
32,561.659088,32,561.659088,0.000560
64,561.915924,32,561.915924,0.007590
64,562.299713,0,NaN,0.006645
96,562.299713,0,NaN,0.011735
64,562.555573,0,NaN,0.005134
64,562.811432,0,NaN,0.006396
64,563.067291,0,NaN,0.006855
64,563.323151,0,NaN,0.006664
32,563.451080,32,563.451080,0.000431
64,563.835846,0,NaN,0.005935
96,563.835846,0,NaN,0.009135
32,563.963776,32,563.963776,0.000721
64,564.347565,0,NaN,0.006628
96,564.347565,0,NaN,0.010290
64,564.603424,0,NaN,0.006600
64,564.859283,0,NaN,0.005053
64,565.115143,0,NaN,0.006844
32,565.243073,32,565.243073,0.000651
64,565.627838,0,NaN,0.006714
96,565.627838,0,NaN,0.010732
64,565.883698,0,NaN,0.014517
64,566.139557,0,NaN,0.007340
64,566.395416,0,NaN,0.016889
64,566.651276,0,NaN,0.014306
64,566.907135,0,NaN,0.014787
64,567.162994,0,NaN,0.009542
64,567.419830,0,NaN,0.027489
64,567.675690,0,NaN,0.007238
64,567.931549,0,NaN,0.005587
64,568.187408,0,NaN,0.006116
64,568.443268,0,NaN,0.007247
32,568.571198,32,568.571198,0.002310
64,568.827057,32,568.827057,0.012524
64,569.211823,0,NaN,0.007581
96,569.211823,0,NaN,0.011403
64,569.467682,0,NaN,0.006447
32,569.595612,32,569.595612,0.000520
64,569.979401,0,NaN,0.007047
96,569.979401,0,NaN,0.011004
64,570.235260,0,NaN,0.006778
64,570.491119,0,NaN,0.006263
64,570.746979,0,NaN,0.006684
64,571.003815,0,NaN,0.006454
64,571.259674,0,NaN,0.007349
64,571.515533,0,NaN,0.005428
32,571.643463,32,571.643463,0.000545
64,571.899323,32,571.899323,0.006843
64,572.155182,32,572.155182,0.006132
64,572.411041,32,572.411041,0.006842
64,572.795807,0,NaN,0.005487
96,572.795807,0,NaN,0.009414
32,572.923737,32,572.923737,0.000675
64,573.307526,0,NaN,0.006965
96,573.307526,0,NaN,0.011117
64,573.563385,0,NaN,0.005617
32,573.691315,32,573.691315,0.000720
64,573.947174,32,573.947174,0.006574
64,574.330963,0,NaN,0.007188
96,574.330963,0,NaN,0.011320
64,574.587799,0,NaN,0.006960
32,574.715729,32,574.715729,0.000626
64,575.099518,0,NaN,0.007480
96,575.099518,0,NaN,0.011499
64,575.355377,0,NaN,0.008520
32,575.483307,32,575.483307,0.000506
64,575.867096,0,NaN,0.008069
96,575.867096,0,NaN,0.012177
64,576.123932,0,NaN,0.007255
32,576.251862,32,576.251862,0.000728
64,576.507721,32,576.507721,0.007716
64,576.891510,0,NaN,0.005043
96,576.891510,0,NaN,0.008773
64,577.147369,0,NaN,0.008203
64,577.403229,0,NaN,0.006246
64,577.659088,0,NaN,0.006999
64,577.915924,0,NaN,0.006516
64,578.171783,0,NaN,0.007282
32,578.299713,32,578.299713,0.000794
64,578.683502,0,NaN,0.006933
96,578.683502,0,NaN,0.011073
32,578.811432,32,578.811432,0.000434
64,579.195221,0,NaN,0.004944
96,579.195221,0,NaN,0.008014
64,579.451080,0,NaN,0.007091
32,579.579010,32,579.579010,0.000476
64,579.963776,0,NaN,0.005764
96,579.963776,0,NaN,0.008941
64,580.219635,0,NaN,0.006856
64,580.475494,0,NaN,0.006730
64,580.731354,0,NaN,0.009041
64,580.987213,0,NaN,0.007520
64,581.243073,0,NaN,0.006384
32,581.371002,32,581.371002,0.000606
64,581.755768,0,NaN,0.006610
96,581.755768,0,NaN,0.010673
64,582.011627,0,NaN,0.007610
64,582.267487,0,NaN,0.005302
64,582.523346,0,NaN,0.005506
64,582.779205,0,NaN,0.006601
32,582.907135,32,582.907135,0.000436
64,583.162994,32,583.162994,0.008196
64,583.547760,0,NaN,0.004752
96,583.547760,0,NaN,0.007754
32,583.675690,32,583.675690,0.000410
64,583.931549,32,583.931549,0.006429
64,584.315338,0,NaN,0.006340
96,584.315338,0,NaN,0.010074
64,584.571198,0,NaN,0.006607
32,584.699127,32,584.699127,0.000467
64,585.083893,0,NaN,0.005613
96,585.083893,0,NaN,0.009554
32,585.211823,32,585.211823,0.000486
64,585.595612,0,NaN,0.006526
96,585.595612,0,NaN,0.010382
64,585.851471,0,NaN,0.006779
64,586.107330,0,NaN,0.007354
64,586.363190,0,NaN,0.007629
64,586.619049,0,NaN,0.007013
32,586.746979,32,586.746979,0.000602
64,587.131744,0,NaN,0.005416
96,587.131744,0,NaN,0.009091
32,587.259674,32,587.259674,0.000442
64,587.643463,0,NaN,0.007400
96,587.643463,0,NaN,0.012195
