blockSize,timeStamp(end),bufferBlockSize,bufferTimeStamp(end),updateDuration
64,519.035065,32,519.035065,0.030305
32,519.162994,0,NaN,0.042326
64,519.419830,0,NaN,0.047080
96,519.803619,32,519.803619,0.030656
64,520.059479,32,520.059479,0.037322
64,520.315338,32,520.315338,0.028195
64,520.571198,32,520.571198,0.040479
32,520.699127,0,NaN,0.031942
96,521.083893,32,521.083893,0.023139
64,521.339752,32,521.339752,0.035218
32,521.467682,0,NaN,0.033742
96,521.851471,32,521.851471,0.025711
32,521.979401,0,NaN,0.027873
96,522.363190,32,522.363190,0.022755
64,522.619049,32,522.619049,0.037274
32,522.746979,0,NaN,0.028205
64,523.003815,0,NaN,0.028335
96,523.387604,32,523.387604,0.024585
32,523.515533,0,NaN,0.019837
64,523.771393,0,NaN,0.032026
64,524.027252,0,NaN,0.027272
64,524.283112,0,NaN,0.022500
96,524.667877,32,524.667877,0.022920
64,524.923737,32,524.923737,0.029933
64,525.179596,32,525.179596,0.029858
32,525.307526,0,NaN,0.024468
96,525.691315,32,525.691315,0.022935
64,525.947174,32,525.947174,0.033486
64,526.203033,32,526.203033,0.029332
64,526.459869,32,526.459869,0.031159
32,526.587799,0,NaN,0.035878
96,526.971588,32,526.971588,0.038627
32,527.099518,0,NaN,0.036277
96,527.483307,32,527.483307,0.039162
32,527.611237,0,NaN,0.037295
64,527.867096,0,NaN,0.028157
64,528.123932,0,NaN,0.027746
96,528.507721,32,528.507721,0.025989
32,528.635651,0,NaN,0.023525
64,528.891510,0,NaN,0.026346
96,529.275299,32,529.275299,0.027392
64,529.531158,32,529.531158,0.023772
43,529.703064,11,529.703064,0.028081
53,529.915924,0,NaN,0.031146
64,530.171783,0,NaN,0.027959
96,530.555573,32,530.555573,0.029376
32,530.683502,0,NaN,0.024788
96,531.067291,32,531.067291,0.035473
64,531.323151,32,531.323151,0.025379
64,531.579010,32,531.579010,0.027594
64,531.835846,32,531.835846,0.031664
64,532.091705,32,532.091705,0.028570
64,532.347565,32,532.347565,0.025504
32,532.475494,0,NaN,0.024286
64,532.731354,0,NaN,0.025813
96,533.115143,32,533.115143,0.030213
32,533.243073,0,NaN,0.025717
96,533.627838,32,533.627838,0.032536
64,533.883698,32,533.883698,0.032635
64,534.139557,32,534.139557,0.026981
32,534.267487,0,NaN,0.031662
96,534.651276,32,534.651276,0.092358
32,534.779205,0,NaN,0.064898
96,535.162994,32,535.162994,0.044797
64,535.419830,32,535.419830,0.035438
32,535.547760,0,NaN,0.049685
64,535.803619,0,NaN,0.039701
64,536.059479,0,NaN,0.034571
96,536.443268,32,536.443268,0.039467
64,536.699127,32,536.699127,0.043067
32,536.827057,0,NaN,0.040357
64,537.083893,0,NaN,0.059218
96,537.467682,32,537.467682,0.035665
64,537.723541,32,537.723541,0.053760
64,537.979401,32,537.979401,0.023379
32,538.107330,0,NaN,0.031859
64,538.363190,0,NaN,0.025322
96,538.746979,32,538.746979,0.024292
32,538.875885,0,NaN,0.020788
64,539.131744,0,NaN,0.033434
64,539.387604,0,NaN,0.035214
96,539.771393,32,539.771393,0.033297
32,539.899323,0,NaN,0.026913
96,540.283112,32,540.283112,0.041479
32,540.411041,0,NaN,0.032721
64,540.667877,0,NaN,0.031911
64,540.923737,0,NaN,0.030798
96,541.307526,32,541.307526,0.041483
32,541.435455,0,NaN,0.031888
96,541.819244,32,541.819244,0.032189
64,542.075104,32,542.075104,0.033757
32,542.203033,0,NaN,0.044410
64,542.459869,0,NaN,0.040795
64,542.715729,0,NaN,0.102695
96,543.099518,32,543.099518,0.071478
32,543.227448,0,NaN,0.048333
96,543.611237,32,543.611237,0.043078
32,543.739166,0,NaN,0.037733
64,543.995026,0,NaN,0.047365
96,544.379791,32,544.379791,0.040451
64,544.635651,32,544.635651,0.031171
32,544.763580,0,NaN,0.023472
96,545.147369,32,545.147369,0.030659
32,545.275299,0,NaN,0.042350
96,545.659088,32,545.659088,0.030530
32,545.787018,0,NaN,0.030396
64,546.043854,0,NaN,0.032450
64,546.299713,0,NaN,0.037857
96,546.683502,32,546.683502,0.034664
64,546.939362,32,546.939362,0.045153
32,547.067291,0,NaN,0.046634
96,547.451080,32,547.451080,0.084637
32,547.579010,0,NaN,0.127155
96,547.963776,32,547.963776,0.076866
64,548.219635,32,548.219635,0.069223
32,548.347565,0,NaN,0.047069
96,548.731354,32,548.731354,0.058112
64,548.987213,32,548.987213,0.045277
32,549.115143,0,NaN,0.051759
96,549.499908,32,549.499908,0.040157
32,549.627838,0,NaN,0.031299
64,549.883698,0,NaN,0.035216
64,550.139557,0,NaN,0.038525
64,550.395416,0,NaN,0.029431
64,550.651276,0,NaN,0.052816
96,551.035065,32,551.035065,0.039287
64,551.291901,32,551.291901,0.028323
64,551.547760,32,551.547760,0.029468
64,551.803619,32,551.803619,0.035307
32,551.931549,0,NaN,0.029526
96,552.315338,32,552.315338,0.030109
32,552.443268,0,NaN,0.024241
96,552.827057,32,552.827057,0.064983
64,553.083893,32,553.083893,0.056412
64,553.339752,32,553.339752,0.051627
64,553.595612,32,553.595612,0.043007
32,553.723541,0,NaN,0.027305
96,554.107330,32,554.107330,0.068280
64,554.363190,32,554.363190,0.025569
64,554.619049,32,554.619049,0.027790
64,554.875885,32,554.875885,0.032925
32,555.003815,0,NaN,0.035717
96,555.387604,32,555.387604,0.032264
32,555.515533,0,NaN,0.025227
96,555.899323,32,555.899323,0.031874
64,556.155182,32,556.155182,0.034439
32,556.283112,0,NaN,0.027688
64,556.538971,0,NaN,0.030979
64,556.795807,0,NaN,0.040387
64,557.051666,0,NaN,0.046191
96,557.435455,32,557.435455,0.029090
32,557.563385,0,NaN,0.039525
64,557.819244,0,NaN,0.027286
96,558.203033,32,558.203033,0.037030
64,558.459869,32,558.459869,0.033587
32,558.587799,0,NaN,0.029173
64,558.843658,0,NaN,0.025838
64,559.099518,0,NaN,0.043345
64,559.355377,0,NaN,0.031215
96,559.739166,32,559.739166,0.023987
64,559.995026,32,559.995026,0.034295
64,560.251862,32,560.251862,0.045597
64,560.507721,32,560.507721,0.031337
64,560.763580,32,560.763580,0.026144
32,560.891510,0,NaN,0.030340
96,561.275299,32,561.275299,0.028237
32,561.403229,0,NaN,0.031723
64,561.659088,0,NaN,0.032961
96,562.043854,32,562.043854,0.037541
32,562.171783,0,NaN,0.043287
96,562.555573,32,562.555573,0.030290
32,562.683502,0,NaN,0.027425
96,563.067291,32,563.067291,0.032147
64,563.323151,32,563.323151,0.031532
32,563.451080,0,NaN,0.028979
64,563.707916,0,NaN,0.023122
96,564.091705,32,564.091705,0.029649
64,564.347565,32,564.347565,0.050717
32,564.475494,0,NaN,0.034512
64,564.731354,0,NaN,0.025440
64,564.987213,0,NaN,0.029072
96,565.371002,32,565.371002,0.036526
64,565.627838,32,565.627838,0.035825
64,565.883698,32,565.883698,0.024893
32,566.011627,0,NaN,0.030131
96,566.395416,32,566.395416,0.036073
64,566.651276,32,566.651276,0.034366
64,566.907135,32,566.907135,0.044742
64,567.162994,32,567.162994,0.032437
64,567.419830,32,567.419830,0.032076
32,567.547760,0,NaN,0.033757
96,567.931549,32,567.931549,0.033495
32,568.059479,0,NaN,0.021700
64,568.315338,0,NaN,0.029303
96,568.699127,32,568.699127,0.029792
32,568.827057,0,NaN,0.027348
64,569.083893,0,NaN,0.021957
64,569.339752,0,NaN,0.046115
64,569.595612,0,NaN,0.037660
96,569.979401,32,569.979401,0.023267
32,570.107330,0,NaN,0.032387
96,570.491119,32,570.491119,0.044436
64,570.746979,32,570.746979,0.044154
64,571.003815,32,571.003815,0.031407
64,571.259674,32,571.259674,0.026362
32,571.387604,0,NaN,0.030812
64,571.643463,0,NaN,0.036396
96,572.027252,32,572.027252,0.034534
64,572.283112,32,572.283112,0.028015
32,572.411041,0,NaN,0.043460
96,572.795807,32,572.795807,0.033788
32,572.923737,0,NaN,0.027120
96,573.307526,32,573.307526,0.031183
64,573.563385,32,573.563385,0.046842
64,573.819244,32,573.819244,0.033330
32,573.947174,0,NaN,0.030493
64,574.203033,0,NaN,0.032362
64,574.459869,0,NaN,0.050551
64,574.715729,0,NaN,0.031167
96,575.099518,32,575.099518,0.033348
32,575.227448,0,NaN,0.029083
96,575.611237,32,575.611237,0.029699
32,575.739166,0,NaN,0.028309
96,576.123932,32,576.123932,0.033863
32,576.251862,0,NaN,0.037964
96,576.635651,32,576.635651,0.053793
64,576.891510,32,576.891510,0.035697
64,577.147369,32,577.147369,0.033796
64,577.403229,32,577.403229,0.031796
32,577.531158,0,NaN,0.031030
96,577.915924,32,577.915924,0.037590
64,578.171783,32,578.171783,0.022122
64,578.427643,32,578.427643,0.044735
64,578.683502,32,578.683502,0.071753
32,578.811432,0,NaN,0.060563
96,579.195221,32,579.195221,0.028064
32,579.323151,0,NaN,0.071095
96,579.707916,32,579.707916,0.035424
32,579.835846,0,NaN,0.043275
96,580.219635,32,580.219635,0.036309
32,580.347565,0,NaN,0.045925
64,580.603424,0,NaN,0.029996
96,580.987213,32,580.987213,0.043627
64,581.243073,32,581.243073,0.033391
64,581.499908,32,581.499908,0.035913
32,581.627838,0,NaN,0.035939
96,582.011627,32,582.011627,0.053006
32,582.139557,0,NaN,0.036498
64,582.395416,0,NaN,0.037336
64,582.651276,0,NaN,0.032002
96,583.035065,32,583.035065,0.040180
32,583.162994,0,NaN,0.028505
96,583.547760,32,583.547760,0.038106
64,583.803619,32,583.803619,0.040264
64,584.059479,32,584.059479,0.054092
64,584.315338,32,584.315338,0.041557
32,584.443268,0,NaN,0.033950
64,584.699127,0,NaN,0.027574
96,585.083893,32,585.083893,0.054679
64,585.339752,32,585.339752,0.043314
64,585.595612,32,585.595612,0.022772
64,585.851471,32,585.851471,0.049028
64,586.107330,32,586.107330,0.047110
32,586.235260,0,NaN,0.030045
96,586.619049,32,586.619049,0.069183
32,586.746979,0,NaN,0.080198
96,587.131744,32,587.131744,0.061322
32,587.259674,0,NaN,0.040856
96,587.643463,32,587.643463,0.051870
32,587.771393,0,NaN,0.057981
64,588.027252,0,NaN,0.038946
96,588.411041,32,588.411041,0.039442
32,588.538971,0,NaN,0.031188
64,588.795807,0,NaN,0.031862
96,589.179596,32,589.179596,0.033912
32,589.307526,0,NaN,0.030668
96,589.691315,32,589.691315,0.025916
32,589.819244,0,NaN,0.027321
64,590.075104,0,NaN,0.052277
96,590.459869,32,590.459869,0.033508
32,590.587799,0,NaN,0.030451
96,590.971588,32,590.971588,0.028490
32,591.099518,0,NaN,0.036832
96,591.483307,32,591.483307,0.032298
32,591.611237,0,NaN,0.029927
96,591.995026,32,591.995026,0.023962
32,592.123932,0,NaN,0.041736
96,592.507721,32,592.507721,0.036230
64,592.763580,32,592.763580,0.025380
64,593.019440,32,593.019440,0.031340
64,593.275299,32,593.275299,0.037586
32,593.403229,0,NaN,0.040364
96,593.787018,32,593.787018,0.030646
64,594.043854,32,594.043854,0.046336
64,594.299713,32,594.299713,0.050516
32,594.427643,0,NaN,0.044649
64,594.683502,0,NaN,0.039317
96,595.067291,32,595.067291,0.056888
32,595.195221,0,NaN,0.074650
96,595.579010,32,595.579010,0.039005
32,595.707916,0,NaN,0.042577
64,595.963776,0,NaN,0.033390
96,596.347565,32,596.347565,0.050445
32,596.475494,0,NaN,0.044523
96,596.859283,32,596.859283,0.071278
64,597.115143,32,597.115143,0.055295
32,597.243073,0,NaN,0.051333
64,597.499908,0,NaN,0.056582
96,597.883698,32,597.883698,0.058016
32,598.011627,0,NaN,0.043895
96,598.395416,32,598.395416,0.034067
64,598.651276,32,598.651276,0.041529
